delta,m,fraction_correct,all_correct
0.16161616161616163,70.0,0.6416,0.008
0.17171717171717174,70.0,0.7108,0.024
0.18181818181818182,70.0,0.749,0.05
0.19191919191919193,70.0,0.7918000000000001,0.102
0.20202020202020204,70.0,0.8322,0.17
0.21212121212121213,70.0,0.8652000000000001,0.242
0.22222222222222224,70.0,0.8922,0.32
0.23232323232323235,70.0,0.9198000000000001,0.438
0.24242424242424243,70.0,0.9358000000000001,0.542
0.25252525252525254,70.0,0.959,0.664
0.26262626262626265,70.0,0.9644000000000001,0.71
0.27272727272727276,70.0,0.9780000000000001,0.802
0.2828282828282829,70.0,0.978,0.802
0.29292929292929293,70.0,0.99,0.904
0.30303030303030304,70.0,0.9914000000000001,0.914
0.31313131313131315,70.0,0.9927999999999999,0.93
0.32323232323232326,70.0,0.9954,0.954
0.33333333333333337,70.0,0.9967999999999999,0.968
0.3434343434343435,70.0,0.998,0.98
0.3535353535353536,70.0,0.9988,0.988
0.36363636363636365,70.0,0.999,0.99
0.37373737373737376,70.0,1.0,1.0
0.38383838383838387,70.0,0.9996,0.996
0.393939393939394,70.0,0.9996,0.996
0.4040404040404041,70.0,0.9996,0.996
0.4141414141414142,70.0,1.0,1.0
0.42424242424242425,70.0,0.9997999999999999,0.998
0.43434343434343436,70.0,1.0,1.0
0.4444444444444445,70.0,1.0,1.0
0.4545454545454546,70.0,1.0,1.0
0.4646464646464647,70.0,1.0,1.0
0.4747474747474748,70.0,1.0,1.0
0.48484848484848486,70.0,1.0,1.0
0.494949494949495,70.0,1.0,1.0
0.5050505050505051,70.0,1.0,1.0
0.5151515151515152,70.0,1.0,1.0
0.5252525252525253,70.0,1.0,1.0
0.5353535353535354,70.0,1.0,1.0
0.5454545454545455,70.0,1.0,1.0
0.5555555555555556,70.0,1.0,1.0
0.5656565656565657,70.0,1.0,1.0
0.5757575757575758,70.0,1.0,1.0
0.5858585858585859,70.0,1.0,1.0
0.595959595959596,70.0,1.0,1.0
0.6060606060606061,70.0,1.0,1.0
0.6161616161616162,70.0,1.0,1.0
0.6262626262626263,70.0,1.0,1.0
0.6363636363636365,70.0,1.0,1.0
0.6464646464646465,70.0,1.0,1.0
0.6565656565656566,70.0,1.0,1.0
0.6666666666666667,70.0,1.0,1.0
0.6767676767676768,70.0,1.0,1.0
0.686868686868687,70.0,1.0,1.0
0.696969696969697,70.0,1.0,1.0
0.7070707070707072,70.0,1.0,1.0
0.7171717171717172,70.0,1.0,1.0
0.7272727272727273,70.0,1.0,1.0
0.7373737373737375,70.0,1.0,1.0
0.7474747474747475,70.0,1.0,1.0
0.7575757575757577,70.0,1.0,1.0
0.7676767676767677,70.0,1.0,1.0
0.7777777777777778,70.0,1.0,1.0
0.787878787878788,70.0,1.0,1.0
0.797979797979798,70.0,1.0,1.0
0.8080808080808082,70.0,1.0,1.0
0.8181818181818182,70.0,1.0,1.0
0.8282828282828284,70.0,1.0,1.0
0.8383838383838385,70.0,1.0,1.0
0.8484848484848485,70.0,1.0,1.0
0.8585858585858587,70.0,1.0,1.0
0.8686868686868687,70.0,1.0,1.0
0.8787878787878789,70.0,1.0,1.0
0.888888888888889,70.0,1.0,1.0
0.8989898989898991,70.0,1.0,1.0
0.9090909090909092,70.0,1.0,1.0
0.9191919191919192,70.0,1.0,1.0
0.9292929292929294,70.0,1.0,1.0
0.9393939393939394,70.0,1.0,1.0
0.9494949494949496,70.0,1.0,1.0
0.9595959595959597,70.0,1.0,1.0
0.9696969696969697,70.0,1.0,1.0
0.9797979797979799,70.0,1.0,1.0
0.98989898989899,70.0,1.0,1.0
1.0,70.0,1.0,1.0
0.0,80.0,0.05159999999999999,0.0
0.010101010101010102,80.0,0.05159999999999999,0.0
0.020202020202020204,80.0,0.061799999999999994,0.0
0.030303030303030304,80.0,0.079,0.0
0.04040404040404041,80.0,0.1014,0.0
0.05050505050505051,80.0,0.12560000000000002,0.0
0.06060606060606061,80.0,0.16260000000000002,0.0
0.07070707070707072,80.0,0.194,0.0
0.08080808080808081,80.0,0.23979999999999999,0.0
0.09090909090909091,80.0,0.2984,0.0
0.10101010101010102,80.0,0.3506,0.0
0.11111111111111112,80.0,0.4104,0.0
0.12121212121212122,80.0,0.467,0.002
0.13131313131313133,80.0,0.5326,0.002
0.14141414141414144,80.0,0.6003999999999999,0.006
0.15151515151515152,80.0,0.6514,0.012
0.16161616161616163,80.0,0.714,0.032
0.17171717171717174,80.0,0.7702,0.082
0.18181818181818182,80.0,0.7964000000000001,0.092
0.19191919191919193,80.0,0.8412000000000002,0.174
0.20202020202020204,80.0,0.8754000000000001,0.29
0.21212121212121213,80.0,0.9032,0.36
0.22222222222222224,80.0,0.9328000000000002,0.514
0.23232323232323235,80.0,0.9432,0.554
0.24242424242424243,80.0,0.9578000000000001,0.642
0.25252525252525254,80.0,0.9704,0.74
0.26262626262626265,80.0,0.9842000000000001,0.852
0.27272727272727276,80.0,0.9873999999999999,0.88
0.2828282828282829,80.0,0.9917999999999999,0.92
0.29292929292929293,80.0,0.9936000000000001,0.938
0.30303030303030304,80.0,0.9972000000000001,0.974
0.31313131313131315,80.0,0.9972000000000001,0.972
0.32323232323232326,80.0,0.9984,0.984
0.33333333333333337,80.0,0.9987999999999999,0.988
0.3434343434343435,80.0,0.9997999999999999,0.998
0.3535353535353536,80.0,0.9996,0.996
0.36363636363636365,80.0,0.9996,0.996
0.37373737373737376,80.0,0.9997999999999999,0.998
0.38383838383838387,80.0,1.0,1.0
0.393939393939394,80.0,1.0,1.0
0.4040404040404041,80.0,1.0,1.0
0.4141414141414142,80.0,1.0,1.0
0.42424242424242425,80.0,1.0,1.0
0.43434343434343436,80.0,1.0,1.0
0.4444444444444445,80.0,1.0,1.0
0.4545454545454546,80.0,1.0,1.0
0.4646464646464647,80.0,1.0,1.0
0.4747474747474748,80.0,1.0,1.0
0.48484848484848486,80.0,1.0,1.0
0.494949494949495,80.0,1.0,1.0
0.5050505050505051,80.0,1.0,1.0
0.5151515151515152,80.0,1.0,1.0
0.5252525252525253,80.0,1.0,1.0
0.5353535353535354,80.0,1.0,1.0
0.5454545454545455,80.0,1.0,1.0
0.5555555555555556,80.0,1.0,1.0
0.5656565656565657,80.0,1.0,1.0
0.5757575757575758,80.0,1.0,1.0
0.5858585858585859,80.0,1.0,1.0
0.595959595959596,80.0,1.0,1.0
0.6060606060606061,80.0,1.0,1.0
0.6161616161616162,80.0,1.0,1.0
0.6262626262626263,80.0,1.0,1.0
0.6363636363636365,80.0,1.0,1.0
0.6464646464646465,80.0,1.0,1.0
0.6565656565656566,80.0,1.0,1.0
0.6666666666666667,80.0,1.0,1.0
0.6767676767676768,80.0,1.0,1.0
0.686868686868687,80.0,1.0,1.0
0.696969696969697,80.0,1.0,1.0
0.7070707070707072,80.0,1.0,1.0
0.7171717171717172,80.0,1.0,1.0
0.7272727272727273,80.0,1.0,1.0
0.7373737373737375,80.0,1.0,1.0
0.7474747474747475,80.0,1.0,1.0
0.7575757575757577,80.0,1.0,1.0
0.7676767676767677,80.0,1.0,1.0
0.7777777777777778,80.0,1.0,1.0
0.787878787878788,80.0,1.0,1.0
0.797979797979798,80.0,1.0,1.0
0.8080808080808082,80.0,1.0,1.0
0.8181818181818182,80.0,1.0,1.0
0.8282828282828284,80.0,1.0,1.0
0.8383838383838385,80.0,1.0,1.0
0.8484848484848485,80.0,1.0,1.0
0.8585858585858587,80.0,1.0,1.0
0.8686868686868687,80.0,1.0,1.0
0.8787878787878789,80.0,1.0,1.0
0.888888888888889,80.0,1.0,1.0
0.8989898989898991,80.0,1.0,1.0
0.9090909090909092,80.0,1.0,1.0
0.9191919191919192,80.0,1.0,1.0
0.9292929292929294,80.0,1.0,1.0
0.9393939393939394,80.0,1.0,1.0
0.9494949494949496,80.0,1.0,1.0
0.9595959595959597,80.0,1.0,1.0
0.9696969696969697,80.0,1.0,1.0
0.9797979797979799,80.0,1.0,1.0
0.98989898989899,80.0,1.0,1.0
1.0,80.0,1.0,1.0
0.0,90.0,0.0506,0.0
0.010101010101010102,90.0,0.053200000000000004,0.0
0.020202020202020204,90.0,0.066,0.0
0.030303030303030304,90.0,0.0854,0.0
0.04040404040404041,90.0,0.1034,0.0
0.05050505050505051,90.0,0.1378,0.0
0.06060606060606061,90.0,0.16560000000000002,0.0
0.07070707070707072,90.0,0.21440000000000003,0.0
0.08080808080808081,90.0,0.267,0.0
0.09090909090909091,90.0,0.3384,0.0
0.10101010101010102,90.0,0.38119999999999993,0.0
0.11111111111111112,90.0,0.4502,0.0
0.12121212121212122,90.0,0.5094,0.0
0.13131313131313133,90.0,0.5778,0.004
0.14141414141414144,90.0,0.645,0.006
0.15151515151515152,90.0,0.7092,0.018
0.16161616161616163,90.0,0.7545999999999999,0.052
0.17171717171717174,90.0,0.8028000000000001,0.104
0.18181818181818182,90.0,0.8498000000000001,0.2
0.19191919191919193,90.0,0.8804000000000001,0.282
0.20202020202020204,90.0,0.9134000000000001,0.406
0.21212121212121213,90.0,0.9416000000000001,0.572
0.22222222222222224,90.0,0.9576000000000001,0.644
0.23232323232323235,90.0,0.966,0.714
0.24242424242424243,90.0,0.9794,0.816
0.25252525252525254,90.0,0.9848000000000001,0.858
0.26262626262626265,90.0,0.988,0.882
0.27272727272727276,90.0,0.9945999999999999,0.946
0.2828282828282829,90.0,0.9964,0.964
0.29292929292929293,90.0,0.9977999999999999,0.978
0.30303030303030304,90.0,0.9982,0.982
0.31313131313131315,90.0,0.9994,0.994
0.32323232323232326,90.0,0.9992000000000001,0.992
0.33333333333333337,90.0,1.0,1.0
0.3434343434343435,90.0,0.9997999999999999,0.998
0.3535353535353536,90.0,1.0,1.0
0.36363636363636365,90.0,1.0,1.0
0.37373737373737376,90.0,1.0,1.0
0.38383838383838387,90.0,1.0,1.0
0.393939393939394,90.0,1.0,1.0
0.4040404040404041,90.0,1.0,1.0
0.4141414141414142,90.0,1.0,1.0
0.42424242424242425,90.0,1.0,1.0
0.43434343434343436,90.0,1.0,1.0
0.4444444444444445,90.0,1.0,1.0
0.4545454545454546,90.0,1.0,1.0
0.4646464646464647,90.0,1.0,1.0
0.4747474747474748,90.0,1.0,1.0
0.48484848484848486,90.0,1.0,1.0
0.494949494949495,90.0,1.0,1.0
0.5050505050505051,90.0,1.0,1.0
0.5151515151515152,90.0,1.0,1.0
0.5252525252525253,90.0,1.0,1.0
0.5353535353535354,90.0,1.0,1.0
0.5454545454545455,90.0,1.0,1.0
0.5555555555555556,90.0,1.0,1.0
0.5656565656565657,90.0,1.0,1.0
0.5757575757575758,90.0,1.0,1.0
0.5858585858585859,90.0,1.0,1.0
0.595959595959596,90.0,1.0,1.0
0.6060606060606061,90.0,1.0,1.0
0.6161616161616162,90.0,1.0,1.0
0.6262626262626263,90.0,1.0,1.0
0.6363636363636365,90.0,1.0,1.0
0.6464646464646465,90.0,1.0,1.0
0.6565656565656566,90.0,1.0,1.0
0.6666666666666667,90.0,1.0,1.0
0.6767676767676768,90.0,1.0,1.0
0.686868686868687,90.0,1.0,1.0
0.696969696969697,90.0,1.0,1.0
0.7070707070707072,90.0,1.0,1.0
0.7171717171717172,90.0,1.0,1.0
0.7272727272727273,90.0,1.0,1.0
0.7373737373737375,90.0,1.0,1.0
0.7474747474747475,90.0,1.0,1.0
0.7575757575757577,90.0,1.0,1.0
0.7676767676767677,90.0,1.0,1.0
0.7777777777777778,90.0,1.0,1.0
0.787878787878788,90.0,1.0,1.0
0.797979797979798,90.0,1.0,1.0
0.8080808080808082,90.0,1.0,1.0
0.8181818181818182,90.0,1.0,1.0
0.8282828282828284,90.0,1.0,1.0
0.8383838383838385,90.0,1.0,1.0
0.8484848484848485,90.0,1.0,1.0
0.8585858585858587,90.0,1.0,1.0
0.8686868686868687,90.0,1.0,1.0
0.8787878787878789,90.0,1.0,1.0
0.888888888888889,90.0,1.0,1.0
0.8989898989898991,90.0,1.0,1.0
0.9090909090909092,90.0,1.0,1.0
0.9191919191919192,90.0,1.0,1.0
0.9292929292929294,90.0,1.0,1.0
0.9393939393939394,90.0,1.0,1.0
0.9494949494949496,90.0,1.0,1.0
0.9595959595959597,90.0,1.0,1.0
0.9696969696969697,90.0,1.0,1.0
0.9797979797979799,90.0,1.0,1.0
0.98989898989899,90.0,1.0,1.0
1.0,90.0,1.0,1.0
0.0,100.0,0.047,0.0
0.010101010101010102,100.0,0.056600000000000004,0.0
0.020202020202020204,100.0,0.0674,0.0
0.030303030303030304,100.0,0.0856,0.0
0.04040404040404041,100.0,0.10420000000000001,0.0
0.05050505050505051,100.0,0.14340000000000003,0.0
0.06060606060606061,100.0,0.17620000000000002,0.0
0.07070707070707072,100.0,0.2324,0.0
0.08080808080808081,100.0,0.29479999999999995,0.0
0.09090909090909091,100.0,0.3618,0.0
0.10101010101010102,100.0,0.425,0.002
0.11111111111111112,100.0,0.4878,0.004
0.12121212121212122,100.0,0.5548,0.002
0.13131313131313133,100.0,0.6284,0.01
0.14141414141414144,100.0,0.6974000000000001,0.046
0.15151515151515152,100.0,0.742,0.052
0.16161616161616163,100.0,0.8,0.102
0.17171717171717174,100.0,0.8364000000000001,0.156
0.18181818181818182,100.0,0.885,0.312
0.19191919191919193,100.0,0.9184000000000001,0.438
0.20202020202020204,100.0,0.9410000000000001,0.54
0.21212121212121213,100.0,0.958,0.646
0.22222222222222224,100.0,0.9702000000000001,0.75
0.23232323232323235,100.0,0.983,0.836
0.24242424242424243,100.0,0.9864,0.874
0.25252525252525254,100.0,0.9917999999999999,0.92
0.26262626262626265,100.0,0.9956,0.96
0.27272727272727276,100.0,0.9964,0.964
0.2828282828282829,100.0,0.9984,0.984
0.29292929292929293,100.0,0.9992000000000001,0.992
0.30303030303030304,100.0,0.9996,0.996
0.31313131313131315,100.0,0.9994000000000001,0.994
0.32323232323232326,100.0,0.9997999999999999,0.998
0.33333333333333337,100.0,0.9996,0.996
0.3434343434343435,100.0,0.9997999999999999,0.998
0.3535353535353536,100.0,1.0,1.0
0.36363636363636365,100.0,1.0,1.0
0.37373737373737376,100.0,1.0,1.0
0.38383838383838387,100.0,1.0,1.0
0.393939393939394,100.0,1.0,1.0
0.4040404040404041,100.0,1.0,1.0
0.4141414141414142,100.0,1.0,1.0
0.42424242424242425,100.0,1.0,1.0
0.43434343434343436,100.0,1.0,1.0
0.4444444444444445,100.0,1.0,1.0
0.4545454545454546,100.0,1.0,1.0
0.4646464646464647,100.0,1.0,1.0
0.4747474747474748,100.0,1.0,1.0
0.48484848484848486,100.0,1.0,1.0
0.494949494949495,100.0,1.0,1.0
0.5050505050505051,100.0,1.0,1.0
0.5151515151515152,100.0,1.0,1.0
0.5252525252525253,100.0,1.0,1.0
0.5353535353535354,100.0,1.0,1.0
0.5454545454545455,100.0,1.0,1.0
0.5555555555555556,100.0,1.0,1.0
0.5656565656565657,100.0,1.0,1.0
0.5757575757575758,100.0,1.0,1.0
0.5858585858585859,100.0,1.0,1.0
0.595959595959596,100.0,1.0,1.0
0.6060606060606061,100.0,1.0,1.0
0.6161616161616162,100.0,1.0,1.0
0.6262626262626263,100.0,1.0,1.0
0.6363636363636365,100.0,1.0,1.0
0.6464646464646465,100.0,1.0,1.0
0.6565656565656566,100.0,1.0,1.0
0.6666666666666667,100.0,1.0,1.0
0.6767676767676768,100.0,1.0,1.0
0.686868686868687,100.0,1.0,1.0
0.696969696969697,100.0,1.0,1.0
0.7070707070707072,100.0,1.0,1.0
0.7171717171717172,100.0,1.0,1.0
0.7272727272727273,100.0,1.0,1.0
0.7373737373737375,100.0,1.0,1.0
0.7474747474747475,100.0,1.0,1.0
0.7575757575757577,100.0,1.0,1.0
0.7676767676767677,100.0,1.0,1.0
0.7777777777777778,100.0,1.0,1.0
0.787878787878788,100.0,1.0,1.0
0.797979797979798,100.0,1.0,1.0
0.8080808080808082,100.0,1.0,1.0
0.8181818181818182,100.0,1.0,1.0
0.8282828282828284,100.0,1.0,1.0
0.8383838383838385,100.0,1.0,1.0
0.8484848484848485,100.0,1.0,1.0
0.8585858585858587,100.0,1.0,1.0
0.8686868686868687,100.0,1.0,1.0
0.8787878787878789,100.0,1.0,1.0
0.888888888888889,100.0,1.0,1.0
0.8989898989898991,100.0,1.0,1.0
0.9090909090909092,100.0,1.0,1.0
0.9191919191919192,100.0,1.0,1.0
0.9292929292929294,100.0,1.0,1.0
0.9393939393939394,100.0,1.0,1.0
0.9494949494949496,100.0,1.0,1.0
0.9595959595959597,100.0,1.0,1.0
0.9696969696969697,100.0,1.0,1.0
0.9797979797979799,100.0,1.0,1.0
0.98989898989899,100.0,1.0,1.0
1.0,100.0,1.0,1.0
0.0,110.0,0.0478,0.0
0.010101010101010102,110.0,0.05159999999999999,0.0
0.020202020202020204,110.0,0.06559999999999999,0.0
0.030303030303030304,110.0,0.0882,0.0
0.04040404040404041,110.0,0.11359999999999999,0.0
0.05050505050505051,110.0,0.1484,0.0
0.06060606060606061,110.0,0.1992,0.0
0.07070707070707072,110.0,0.24840000000000004,0.0
0.08080808080808081,110.0,0.31,0.0
0.09090909090909091,110.0,0.3872,0.0
0.10101010101010102,110.0,0.44980000000000003,0.0
0.11111111111111112,110.0,0.5258,0.002
0.12121212121212122,110.0,0.606,0.008
0.13131313131313133,110.0,0.668,0.018
0.14141414141414144,110.0,0.7272000000000001,0.034
0.15151515151515152,110.0,0.7908,0.096
0.16161616161616163,110.0,0.84,0.18
0.17171717171717174,110.0,0.8736,0.268
0.18181818181818182,110.0,0.9098,0.374
0.19191919191919193,110.0,0.9406000000000001,0.55
0.20202020202020204,110.0,0.9586,0.662
0.21212121212121213,110.0,0.9720000000000001,0.748
0.22222222222222224,110.0,0.9826000000000001,0.834
0.23232323232323235,110.0,0.9876,0.88
0.24242424242424243,110.0,0.9927999999999999,0.93
0.25252525252525254,110.0,0.996,0.96
0.26262626262626265,110.0,0.9977999999999999,0.978
0.27272727272727276,110.0,0.9985999999999999,0.986
0.2828282828282829,110.0,0.9984,0.984
0.29292929292929293,110.0,1.0,1.0
0.30303030303030304,110.0,0.9997999999999999,0.998
0.31313131313131315,110.0,0.9997999999999999,0.998
0.32323232323232326,110.0,1.0,1.0
0.33333333333333337,110.0,1.0,1.0
0.3434343434343435,110.0,1.0,1.0
0.3535353535353536,110.0,1.0,1.0
0.36363636363636365,110.0,1.0,1.0
0.37373737373737376,110.0,1.0,1.0
0.38383838383838387,110.0,1.0,1.0
0.393939393939394,110.0,1.0,1.0
0.4040404040404041,110.0,1.0,1.0
0.4141414141414142,110.0,1.0,1.0
0.42424242424242425,110.0,1.0,1.0
0.43434343434343436,110.0,1.0,1.0
0.4444444444444445,110.0,1.0,1.0
0.4545454545454546,110.0,1.0,1.0
0.4646464646464647,110.0,1.0,1.0
0.4747474747474748,110.0,1.0,1.0
0.48484848484848486,110.0,1.0,1.0
0.494949494949495,110.0,1.0,1.0
0.5050505050505051,110.0,1.0,1.0
0.5151515151515152,110.0,1.0,1.0
0.5252525252525253,110.0,1.0,1.0
0.5353535353535354,110.0,1.0,1.0
0.5454545454545455,110.0,1.0,1.0
0.5555555555555556,110.0,1.0,1.0
0.5656565656565657,110.0,1.0,1.0
0.5757575757575758,110.0,1.0,1.0
0.5858585858585859,110.0,1.0,1.0
0.595959595959596,110.0,1.0,1.0
0.6060606060606061,110.0,1.0,1.0
0.6161616161616162,110.0,1.0,1.0
0.6262626262626263,110.0,1.0,1.0
0.6363636363636365,110.0,1.0,1.0
0.6464646464646465,110.0,1.0,1.0
0.6565656565656566,110.0,1.0,1.0
0.6666666666666667,110.0,1.0,1.0
0.6767676767676768,110.0,1.0,1.0
0.686868686868687,110.0,1.0,1.0
0.696969696969697,110.0,1.0,1.0
0.7070707070707072,110.0,1.0,1.0
0.7171717171717172,110.0,1.0,1.0
0.7272727272727273,110.0,1.0,1.0
0.7373737373737375,110.0,1.0,1.0
0.7474747474747475,110.0,1.0,1.0
0.7575757575757577,110.0,1.0,1.0
0.7676767676767677,110.0,1.0,1.0
0.7777777777777778,110.0,1.0,1.0
0.787878787878788,110.0,1.0,1.0
0.797979797979798,110.0,1.0,1.0
0.8080808080808082,110.0,1.0,1.0
0.8181818181818182,110.0,1.0,1.0
0.8282828282828284,110.0,1.0,1.0
0.8383838383838385,110.0,1.0,1.0
0.8484848484848485,110.0,1.0,1.0
0.8585858585858587,110.0,1.0,1.0
0.8686868686868687,110.0,1.0,1.0
0.8787878787878789,110.0,1.0,1.0
0.888888888888889,110.0,1.0,1.0
0.8989898989898991,110.0,1.0,1.0
0.9090909090909092,110.0,1.0,1.0
0.9191919191919192,110.0,1.0,1.0
0.9292929292929294,110.0,1.0,1.0
0.9393939393939394,110.0,1.0,1.0
0.9494949494949496,110.0,1.0,1.0
0.9595959595959597,110.0,1.0,1.0
0.9696969696969697,110.0,1.0,1.0
0.9797979797979799,110.0,1.0,1.0
0.98989898989899,110.0,1.0,1.0
1.0,110.0,1.0,1.0
0.0,120.0,0.0478,0.0
0.010101010101010102,120.0,0.05,0.0
0.020202020202020204,120.0,0.0664,0.0
0.030303030303030304,120.0,0.0898,0.0
0.04040404040404041,120.0,0.12279999999999998,0.0
0.05050505050505051,120.0,0.15660000000000002,0.0
0.06060606060606061,120.0,0.20740000000000003,0.0
0.07070707070707072,120.0,0.2706,0.0
0.08080808080808081,120.0,0.3416,0.0
0.09090909090909091,120.0,0.4022,0.0
0.10101010101010102,120.0,0.496,0.002
0.11111111111111112,120.0,0.5608,0.002
0.12121212121212122,120.0,0.6354000000000001,0.008
0.13131313131313133,120.0,0.7178,0.04
0.14141414141414144,120.0,0.7707999999999999,0.084
0.15151515151515152,120.0,0.8198000000000001,0.132
0.16161616161616163,120.0,0.867,0.242
0.17171717171717174,120.0,0.9054000000000001,0.364
0.18181818181818182,120.0,0.9298000000000001,0.488
0.19191919191919193,120.0,0.9532,0.62
0.20202020202020204,120.0,0.9672000000000001,0.704
0.21212121212121213,120.0,0.9798000000000001,0.806
0.22222222222222224,120.0,0.9862000000000001,0.872
0.23232323232323235,120.0,0.9936,0.94
0.24242424242424243,120.0,0.9954000000000001,0.956
0.25252525252525254,120.0,0.9972000000000001,0.972
0.26262626262626265,120.0,0.9985999999999999,0.986
0.27272727272727276,120.0,0.9996,0.996
0.2828282828282829,120.0,0.9992000000000001,0.992
0.29292929292929293,120.0,1.0,1.0
0.30303030303030304,120.0,1.0,1.0
0.31313131313131315,120.0,1.0,1.0
0.32323232323232326,120.0,1.0,1.0
0.33333333333333337,120.0,1.0,1.0
0.3434343434343435,120.0,1.0,1.0
0.3535353535353536,120.0,1.0,1.0
0.36363636363636365,120.0,1.0,1.0
0.37373737373737376,120.0,1.0,1.0
0.38383838383838387,120.0,1.0,1.0
0.393939393939394,120.0,1.0,1.0
0.4040404040404041,120.0,1.0,1.0
0.4141414141414142,120.0,1.0,1.0
0.42424242424242425,120.0,1.0,1.0
0.43434343434343436,120.0,1.0,1.0
0.4444444444444445,120.0,1.0,1.0
0.4545454545454546,120.0,1.0,1.0
0.4646464646464647,120.0,1.0,1.0
0.4747474747474748,120.0,1.0,1.0
0.48484848484848486,120.0,1.0,1.0
0.494949494949495,120.0,1.0,1.0
0.5050505050505051,120.0,1.0,1.0
0.5151515151515152,120.0,1.0,1.0
0.5252525252525253,120.0,1.0,1.0
0.5353535353535354,120.0,1.0,1.0
0.5454545454545455,120.0,1.0,1.0
0.5555555555555556,120.0,1.0,1.0
0.5656565656565657,120.0,1.0,1.0
0.5757575757575758,120.0,1.0,1.0
0.5858585858585859,120.0,1.0,1.0
0.595959595959596,120.0,1.0,1.0
0.6060606060606061,120.0,1.0,1.0
0.6161616161616162,120.0,1.0,1.0
0.6262626262626263,120.0,1.0,1.0
0.6363636363636365,120.0,1.0,1.0
0.6464646464646465,120.0,1.0,1.0
0.6565656565656566,120.0,1.0,1.0
0.6666666666666667,120.0,1.0,1.0
0.6767676767676768,120.0,1.0,1.0
0.686868686868687,120.0,1.0,1.0
0.696969696969697,120.0,1.0,1.0
0.7070707070707072,120.0,1.0,1.0
0.7171717171717172,120.0,1.0,1.0
0.7272727272727273,120.0,1.0,1.0
0.7373737373737375,120.0,1.0,1.0
0.7474747474747475,120.0,1.0,1.0
0.7575757575757577,120.0,1.0,1.0
0.7676767676767677,120.0,1.0,1.0
0.7777777777777778,120.0,1.0,1.0
0.787878787878788,120.0,1.0,1.0
0.797979797979798,120.0,1.0,1.0
0.8080808080808082,120.0,1.0,1.0
0.8181818181818182,120.0,1.0,1.0
0.8282828282828284,120.0,1.0,1.0
0.8383838383838385,120.0,1.0,1.0
0.8484848484848485,120.0,1.0,1.0
0.8585858585858587,120.0,1.0,1.0
0.8686868686868687,120.0,1.0,1.0
0.8787878787878789,120.0,1.0,1.0
0.888888888888889,120.0,1.0,1.0
0.8989898989898991,120.0,1.0,1.0
0.9090909090909092,120.0,1.0,1.0
0.9191919191919192,120.0,1.0,1.0
0.9292929292929294,120.0,1.0,1.0
0.9393939393939394,120.0,1.0,1.0
0.9494949494949496,120.0,1.0,1.0
0.9595959595959597,120.0,1.0,1.0
0.9696969696969697,120.0,1.0,1.0
0.9797979797979799,120.0,1.0,1.0
0.98989898989899,120.0,1.0,1.0
1.0,120.0,1.0,1.0
0.0,130.0,0.0474,0.0
0.010101010101010102,130.0,0.054,0.0
0.020202020202020204,130.0,0.0648,0.0
0.030303030303030304,130.0,0.0974,0.0
0.04040404040404041,130.0,0.1238,0.0
0.05050505050505051,130.0,0.166,0.0
0.06060606060606061,130.0,0.229,0.0
0.07070707070707072,130.0,0.29460000000000003,0.0
0.08080808080808081,130.0,0.3628,0.0
