p,delta,m,omni_power_1,omni_power_2,omni_power_3,mase_power_1,mase_power_2,mase_power_3
0.5,0.2,390.0,0.73,0.65,0.2,0.85,0.58,0.11
0.5,0.21,390.0,0.79,0.74,0.26,0.77,0.71,0.15
0.5,0.22,390.0,0.81,0.63,0.21,0.81,0.74,0.16
0.5,0.23,390.0,0.84,0.66,0.18,0.84,0.76,0.09
0.5,0.24,390.0,0.88,0.65,0.26,0.87,0.72,0.21
0.5,0.25,390.0,0.77,0.73,0.33,0.91,0.67,0.21
0.5,0.26,390.0,0.89,0.61,0.21,0.88,0.66,0.15
0.5,0.27,390.0,0.86,0.68,0.33,0.92,0.71,0.17
0.5,0.28,390.0,0.9,0.61,0.25,0.9,0.73,0.18
0.5,0.29,390.0,0.86,0.61,0.29,0.91,0.74,0.22
0.5,0.3,390.0,0.9,0.59,0.27,0.95,0.65,0.21
0.5,0.31,390.0,0.93,0.59,0.21,0.93,0.71,0.18
0.5,0.32,390.0,0.86,0.67,0.23,0.96,0.69,0.18
0.5,0.33,390.0,0.96,0.52,0.26,0.96,0.57,0.19
0.5,0.34,390.0,0.93,0.59,0.3,0.94,0.64,0.23
0.5,0.35000000000000003,390.0,0.88,0.67,0.4,0.98,0.63,0.2
0.5,0.36,390.0,0.91,0.63,0.24,0.96,0.66,0.26
0.5,0.37,390.0,0.93,0.68,0.32,0.97,0.65,0.35
0.5,0.38,390.0,0.94,0.69,0.38,0.96,0.63,0.19
0.5,0.39,390.0,0.96,0.54,0.2,0.98,0.67,0.21
0.5,0.4,390.0,0.97,0.61,0.32,0.99,0.63,0.26
0.5,0.41000000000000003,390.0,0.96,0.52,0.28,0.99,0.54,0.25
0.5,0.42,390.0,0.98,0.61,0.28,1.0,0.61,0.24
0.5,0.43,390.0,0.98,0.59,0.26,1.0,0.57,0.18
0.5,0.44,390.0,0.96,0.58,0.31,1.0,0.52,0.19
0.5,0.45,390.0,0.96,0.65,0.29,1.0,0.57,0.21
0.5,0.46,390.0,0.97,0.66,0.34,1.0,0.47,0.21
0.5,0.47000000000000003,390.0,0.96,0.7,0.28,1.0,0.58,0.21
0.5,0.48,390.0,0.98,0.56,0.28,0.99,0.41,0.21
0.5,0.49,390.0,1.0,0.51,0.26,1.0,0.42,0.2
0.5,0.5,390.0,0.99,0.69,0.32,1.0,0.47,0.18
0.5,0.01,400.0,0.01,0.04,0.06,0.02,0.06,0.03
0.5,0.02,400.0,0.06,0.04,0.02,0.05,0.07,0.04
0.5,0.03,400.0,0.06,0.14,0.05,0.09,0.09,0.04
0.5,0.04,400.0,0.11,0.13,0.05,0.13,0.12,0.03
0.5,0.05,400.0,0.11,0.13,0.04,0.14,0.08,0.06
0.5,0.06,400.0,0.16,0.23,0.09,0.15,0.16,0.04
0.5,0.07,400.0,0.23,0.27,0.06,0.24,0.25,0.06
0.5,0.08,400.0,0.24,0.31,0.16,0.27,0.27,0.07
0.5,0.09,400.0,0.33,0.34,0.11,0.42,0.31,0.07
0.5,0.1,400.0,0.34,0.34,0.12,0.44,0.29,0.06
0.5,0.11,400.0,0.48,0.5,0.1,0.39,0.38,0.12
0.5,0.12,400.0,0.49,0.58,0.11,0.46,0.51,0.13
0.5,0.13,400.0,0.56,0.69,0.26,0.56,0.58,0.11
0.5,0.14,400.0,0.48,0.66,0.19,0.64,0.5,0.14
0.5,0.15,400.0,0.65,0.68,0.19,0.63,0.68,0.14
0.5,0.16,400.0,0.6,0.63,0.24,0.71,0.58,0.17
0.5,0.17,400.0,0.65,0.72,0.21,0.73,0.68,0.1
0.5,0.18,400.0,0.64,0.81,0.27,0.75,0.69,0.09
0.5,0.19,400.0,0.75,0.69,0.25,0.8,0.7,0.14
0.5,0.2,400.0,0.82,0.63,0.23,0.78,0.74,0.15
0.5,0.21,400.0,0.76,0.67,0.27,0.81,0.75,0.2
0.5,0.22,400.0,0.81,0.64,0.24,0.87,0.7,0.15
0.5,0.23,400.0,0.84,0.66,0.25,0.85,0.82,0.17
0.5,0.24,400.0,0.86,0.59,0.32,0.88,0.72,0.2
0.5,0.25,400.0,0.83,0.69,0.38,0.86,0.74,0.21
0.5,0.26,400.0,0.89,0.64,0.28,0.87,0.77,0.18
0.5,0.27,400.0,0.83,0.69,0.34,0.85,0.65,0.23
0.5,0.28,400.0,0.95,0.57,0.23,0.92,0.69,0.2
0.5,0.29,400.0,0.83,0.63,0.37,0.92,0.69,0.25
0.5,0.3,400.0,0.94,0.57,0.21,0.91,0.63,0.14
0.5,0.31,400.0,0.9,0.6,0.3,0.99,0.72,0.29
0.5,0.32,400.0,0.86,0.57,0.28,0.94,0.67,0.21
0.5,0.33,400.0,0.94,0.59,0.24,0.96,0.69,0.18
0.5,0.34,400.0,0.99,0.59,0.25,0.95,0.64,0.22
0.5,0.35000000000000003,400.0,0.93,0.54,0.32,0.97,0.73,0.29
0.5,0.36,400.0,0.91,0.66,0.3,0.97,0.71,0.19
0.5,0.37,400.0,0.96,0.61,0.27,1.0,0.66,0.24
0.5,0.38,400.0,0.94,0.61,0.34,0.98,0.64,0.24
0.5,0.39,400.0,0.96,0.58,0.35,1.0,0.62,0.18
0.5,0.4,400.0,0.98,0.63,0.32,0.99,0.61,0.23
0.5,0.41000000000000003,400.0,0.92,0.67,0.37,0.99,0.65,0.29
0.5,0.42,400.0,0.95,0.63,0.31,0.98,0.67,0.22
0.5,0.43,400.0,0.98,0.63,0.22,1.0,0.56,0.2
0.5,0.44,400.0,0.98,0.64,0.26,1.0,0.53,0.2
0.5,0.45,400.0,0.96,0.58,0.29,1.0,0.58,0.25
0.5,0.46,400.0,0.97,0.65,0.29,1.0,0.51,0.22
0.5,0.47000000000000003,400.0,1.0,0.65,0.24,1.0,0.54,0.2
0.5,0.48,400.0,0.96,0.69,0.31,1.0,0.45,0.2
0.5,0.49,400.0,0.99,0.56,0.27,1.0,0.53,0.26
0.5,0.5,400.0,0.99,0.61,0.27,1.0,0.45,0.27
0.5,0.01,410.0,0.04,0.08,0.04,0.05,0.03,0.04
0.5,0.02,410.0,0.09,0.04,0.06,0.06,0.06,0.06
0.5,0.03,410.0,0.03,0.08,0.04,0.08,0.12,0.08
0.5,0.04,410.0,0.1,0.16,0.02,0.09,0.08,0.06
0.5,0.05,410.0,0.14,0.17,0.09,0.13,0.13,0.06
0.5,0.06,410.0,0.15,0.2,0.06,0.28,0.2,0.05
0.5,0.07,410.0,0.24,0.27,0.08,0.2,0.23,0.08
0.5,0.08,410.0,0.3,0.3,0.06,0.29,0.22,0.06
0.5,0.09,410.0,0.42,0.38,0.06,0.34,0.33,0.06
0.5,0.1,410.0,0.39,0.5,0.23,0.43,0.4,0.17
0.5,0.11,410.0,0.58,0.49,0.16,0.48,0.5,0.11
0.5,0.12,410.0,0.52,0.57,0.14,0.52,0.39,0.06
0.5,0.13,410.0,0.47,0.65,0.22,0.53,0.47,0.1
0.5,0.14,410.0,0.51,0.69,0.21,0.5,0.55,0.13
0.5,0.15,410.0,0.67,0.66,0.21,0.62,0.58,0.15
0.5,0.16,410.0,0.7,0.63,0.14,0.69,0.59,0.09
0.5,0.17,410.0,0.72,0.68,0.17,0.74,0.65,0.1
0.5,0.18,410.0,0.71,0.7,0.25,0.76,0.69,0.12
0.5,0.19,410.0,0.7,0.68,0.28,0.82,0.75,0.1
0.5,0.2,410.0,0.72,0.68,0.32,0.78,0.67,0.14
0.5,0.21,410.0,0.84,0.65,0.31,0.84,0.69,0.17
0.5,0.22,410.0,0.83,0.7,0.27,0.8,0.65,0.11
0.5,0.23,410.0,0.76,0.71,0.32,0.88,0.73,0.11
0.5,0.24,410.0,0.86,0.63,0.27,0.92,0.72,0.21
0.5,0.25,410.0,0.86,0.61,0.25,0.93,0.74,0.15
0.5,0.26,410.0,0.85,0.58,0.23,0.89,0.69,0.23
0.5,0.27,410.0,0.81,0.63,0.23,0.89,0.78,0.19
0.5,0.28,410.0,0.86,0.57,0.25,0.9,0.65,0.17
0.5,0.29,410.0,0.96,0.47,0.27,0.95,0.69,0.21
0.5,0.3,410.0,0.88,0.61,0.27,0.93,0.69,0.22
0.5,0.31,410.0,0.88,0.59,0.21,1.0,0.69,0.22
0.5,0.32,410.0,0.86,0.56,0.33,0.96,0.66,0.14
0.5,0.33,410.0,0.98,0.52,0.27,0.95,0.68,0.21
0.5,0.34,410.0,0.89,0.58,0.3,0.94,0.63,0.23
0.5,0.35000000000000003,410.0,0.93,0.62,0.27,0.95,0.71,0.31
0.5,0.36,410.0,0.93,0.61,0.35,0.97,0.69,0.24
0.5,0.37,410.0,0.96,0.58,0.26,1.0,0.51,0.19
0.5,0.38,410.0,0.93,0.61,0.27,0.97,0.65,0.24
0.5,0.39,410.0,0.94,0.58,0.25,0.99,0.62,0.23
0.5,0.4,410.0,0.92,0.59,0.29,0.99,0.66,0.18
0.5,0.41000000000000003,410.0,0.92,0.63,0.27,0.98,0.59,0.2
0.5,0.42,410.0,0.95,0.53,0.24,1.0,0.55,0.19
0.5,0.43,410.0,0.94,0.62,0.26,1.0,0.52,0.25
0.5,0.44,410.0,0.96,0.58,0.3,0.99,0.68,0.29
0.5,0.45,410.0,0.98,0.67,0.34,1.0,0.47,0.22
0.5,0.46,410.0,0.98,0.63,0.39,1.0,0.54,0.19
0.5,0.47000000000000003,410.0,0.96,0.65,0.31,0.98,0.57,0.27
0.5,0.48,410.0,1.0,0.62,0.32,1.0,0.49,0.23
0.5,0.49,410.0,0.99,0.64,0.26,1.0,0.41,0.23
0.5,0.5,410.0,0.98,0.58,0.2,1.0,0.42,0.19
0.5,0.01,420.0,0.06,0.1,0.05,0.04,0.03,0.07
0.5,0.02,420.0,0.05,0.04,0.06,0.04,0.05,0.06
0.5,0.03,420.0,0.07,0.06,0.04,0.08,0.07,0.03
0.5,0.04,420.0,0.07,0.12,0.02,0.12,0.11,0.03
0.5,0.05,420.0,0.1,0.17,0.05,0.12,0.16,0.04
0.5,0.06,420.0,0.2,0.16,0.05,0.22,0.17,0.07
0.5,0.07,420.0,0.3,0.22,0.06,0.25,0.25,0.11
0.5,0.08,420.0,0.27,0.29,0.08,0.31,0.23,0.05
0.5,0.09,420.0,0.34,0.38,0.13,0.41,0.3,0.06
0.5,0.1,420.0,0.39,0.37,0.13,0.43,0.27,0.09
0.5,0.11,420.0,0.42,0.57,0.16,0.44,0.42,0.08
0.5,0.12,420.0,0.5,0.63,0.2,0.5,0.47,0.14
0.5,0.13,420.0,0.56,0.69,0.14,0.61,0.57,0.1
0.5,0.14,420.0,0.56,0.77,0.23,0.54,0.55,0.09
0.5,0.15,420.0,0.66,0.69,0.16,0.65,0.59,0.15
0.5,0.16,420.0,0.67,0.7,0.2,0.73,0.65,0.16
0.5,0.17,420.0,0.7,0.77,0.18,0.72,0.68,0.12
0.5,0.18,420.0,0.7,0.67,0.29,0.78,0.69,0.14
0.5,0.19,420.0,0.73,0.78,0.26,0.82,0.71,0.13
0.5,0.2,420.0,0.77,0.66,0.27,0.76,0.72,0.16
0.5,0.21,420.0,0.84,0.65,0.25,0.8,0.75,0.2
0.5,0.22,420.0,0.83,0.59,0.2,0.83,0.72,0.16
0.5,0.23,420.0,0.86,0.66,0.23,0.95,0.65,0.09
0.5,0.24,420.0,0.89,0.66,0.2,0.88,0.68,0.23
0.5,0.25,420.0,0.86,0.64,0.27,0.94,0.69,0.17
0.5,0.26,420.0,0.86,0.57,0.23,0.9,0.72,0.18
0.5,0.27,420.0,0.86,0.62,0.27,0.91,0.7,0.23
0.5,0.28,420.0,0.91,0.61,0.27,0.92,0.7,0.17
0.5,0.29,420.0,0.93,0.62,0.3,0.97,0.68,0.22
0.5,0.3,420.0,0.91,0.64,0.27,0.93,0.71,0.17
0.5,0.31,420.0,0.82,0.63,0.35,0.97,0.67,0.17
0.5,0.32,420.0,0.92,0.55,0.29,0.99,0.7,0.19
0.5,0.33,420.0,0.95,0.6,0.25,0.93,0.68,0.26
0.5,0.34,420.0,0.92,0.52,0.24,0.95,0.64,0.19
0.5,0.35000000000000003,420.0,0.92,0.51,0.26,0.99,0.72,0.28
0.5,0.36,420.0,0.95,0.67,0.33,0.99,0.62,0.29
0.5,0.37,420.0,0.89,0.61,0.32,0.99,0.63,0.22
0.5,0.38,420.0,0.93,0.69,0.36,0.99,0.69,0.28
0.5,0.39,420.0,0.98,0.68,0.27,1.0,0.6,0.23
0.5,0.4,420.0,0.96,0.61,0.38,1.0,0.55,0.19
0.5,0.41000000000000003,420.0,0.95,0.61,0.28,1.0,0.61,0.2
0.5,0.42,420.0,0.97,0.7,0.36,1.0,0.55,0.21
0.5,0.43,420.0,0.97,0.66,0.39,0.98,0.51,0.24
0.5,0.44,420.0,0.99,0.59,0.27,1.0,0.55,0.24
0.5,0.45,420.0,0.98,0.59,0.31,0.99,0.46,0.24
0.5,0.46,420.0,0.95,0.58,0.34,1.0,0.57,0.27
0.5,0.47000000000000003,420.0,0.96,0.66,0.27,1.0,0.53,0.2
0.5,0.48,420.0,1.0,0.63,0.27,1.0,0.57,0.26
0.5,0.49,420.0,1.0,0.69,0.29,1.0,0.44,0.19
0.5,0.5,420.0,0.98,0.64,0.35,1.0,0.53,0.22
0.5,0.01,430.0,0.04,0.03,0.06,0.06,0.06,0.08
0.5,0.02,430.0,0.05,0.03,0.01,0.09,0.07,0.04
0.5,0.03,430.0,0.05,0.1,0.05,0.09,0.09,0.03
0.5,0.04,430.0,0.08,0.11,0.03,0.15,0.05,0.07
0.5,0.05,430.0,0.18,0.16,0.04,0.19,0.09,0.06
0.5,0.06,430.0,0.14,0.22,0.1,0.17,0.2,0.09
0.5,0.07,430.0,0.24,0.28,0.1,0.21,0.22,0.09
0.5,0.08,430.0,0.34,0.28,0.05,0.26,0.17,0.14
0.5,0.09,430.0,0.34,0.44,0.18,0.3,0.39,0.05
0.5,0.1,430.0,0.39,0.5,0.11,0.38,0.41,0.15
0.5,0.11,430.0,0.46,0.5,0.17,0.45,0.42,0.11
0.5,0.12,430.0,0.54,0.68,0.14,0.46,0.54,0.11
0.5,0.13,430.0,0.52,0.67,0.18,0.57,0.55,0.09
0.5,0.14,430.0,0.59,0.69,0.13,0.61,0.56,0.08
0.5,0.15,430.0,0.71,0.7,0.23,0.74,0.54,0.16
0.5,0.16,430.0,0.68,0.66,0.24,0.78,0.64,0.09
0.5,0.17,430.0,0.7,0.77,0.26,0.74,0.61,0.1
0.5,0.18,430.0,0.77,0.72,0.25,0.83,0.7,0.1
0.5,0.19,430.0,0.81,0.69,0.23,0.71,0.78,0.2
0.5,0.2,430.0,0.74,0.68,0.33,0.83,0.75,0.17
0.5,0.21,430.0,0.75,0.67,0.27,0.74,0.77,0.16
0.5,0.22,430.0,0.86,0.59,0.26,0.87,0.63,0.14
0.5,0.23,430.0,0.81,0.63,0.32,0.89,0.73,0.18
0.5,0.24,430.0,0.76,0.69,0.36,0.85,0.73,0.23
0.5,0.25,430.0,0.86,0.66,0.28,0.93,0.76,0.21
0.5,0.26,430.0,0.84,0.61,0.33,0.9,0.71,0.15
0.5,0.27,430.0,0.9,0.62,0.25,0.9,0.75,0.14
0.5,0.28,430.0,0.89,0.67,0.31,0.92,0.7,0.22
0.5,0.29,430.0,0.9,0.56,0.29,0.94,0.71,0.23
0.5,0.3,430.0,0.93,0.68,0.31,0.94,0.7,0.23
0.5,0.31,430.0,0.89,0.59,0.26,0.96,0.7,0.2
0.5,0.32,430.0,0.89,0.66,0.32,0.96,0.69,0.22
0.5,0.33,430.0,0.91,0.61,0.3,0.96,0.7,0.23
0.5,0.34,430.0,0.93,0.56,0.19,0.97,0.69,0.27
0.5,0.35000000000000003,430.0,0.93,0.58,0.24,0.98,0.72,0.33
0.5,0.36,430.0,0.92,0.63,0.33,0.98,0.59,0.2
0.5,0.37,430.0,0.9,0.71,0.33,0.96,0.63,0.22
0.5,0.38,430.0,0.97,0.61,0.25,0.98,0.63,0.25
0.5,0.39,430.0,0.95,0.64,0.26,1.0,0.6,0.24
0.5,0.4,430.0,0.97,0.51,0.16,0.99,0.61,0.25
0.5,0.41000000000000003,430.0,0.96,0.56,0.32,0.98,0.56,0.22
0.5,0.42,430.0,0.95,0.59,0.35,1.0,0.61,0.19
0.5,0.43,430.0,0.93,0.69,0.27,0.99,0.57,0.27
0.5,0.44,430.0,0.98,0.57,0.28,0.99,0.61,0.24
0.5,0.45,430.0,0.99,0.63,0.31,1.0,0.54,0.26
0.5,0.46,430.0,1.0,0.69,0.29,1.0,0.51,0.25
0.5,0.47000000000000003,430.0,0.99,0.62,0.35,1.0,0.42,0.21
0.5,0.48,430.0,0.96,0.58,0.24,1.0,0.5,0.2
0.5,0.49,430.0,0.99,0.6,0.31,1.0,0.46,0.18
0.5,0.5,430.0,0.98,0.6,0.28,1.0,0.42,0.17
0.5,0.01,440.0,0.04,0.05,0.04,0.1,0.03,0.04
0.5,0.02,440.0,0.05,0.03,0.06,0.08,0.08,0.03
0.5,0.03,440.0,0.09,0.13,0.03,0.05,0.1,0.01
0.5,0.04,440.0,0.15,0.12,0.05,0.11,0.07,0.03
0.5,0.05,440.0,0.19,0.19,0.09,0.21,0.16,0.05
0.5,0.06,440.0,0.17,0.2,0.09,0.26,0.15,0.03
0.5,0.07,440.0,0.23,0.21,0.12,0.26,0.15,0.06
0.5,0.08,440.0,0.29,0.34,0.17,0.32,0.26,0.12
0.5,0.09,440.0,0.33,0.4,0.11,0.41,0.36,0.06
0.5,0.1,440.0,0.36,0.51,0.11,0.4,0.37,0.05
0.5,0.11,440.0,0.47,0.56,0.16,0.49,0.35,0.08
0.5,0.12,440.0,0.53,0.64,0.18,0.52,0.44,0.17
0.5,0.13,440.0,0.5,0.74,0.19,0.59,0.5,0.15
0.5,0.14,440.0,0.52,0.76,0.21,0.62,0.59,0.18
0.5,0.15,440.0,0.72,0.66,0.16,0.63,0.53,0.1
0.5,0.16,440.0,0.65,0.78,0.29,0.7,0.73,0.14
0.5,0.17,440.0,0.71,0.68,0.3,0.76,0.71,0.1
0.5,0.18,440.0,0.77,0.78,0.24,0.73,0.71,0.18
0.5,0.19,440.0,0.78,0.69,0.23,0.73,0.7,0.18
0.5,0.2,440.0,0.73,0.67,0.3,0.77,0.7,0.13
0.5,0.21,440.0,0.69,0.66,0.31,0.81,0.76,0.26
0.5,0.22,440.0,0.81,0.72,0.25,0.82,0.8,0.19
0.5,0.23,440.0,0.8,0.69,0.3,0.81,0.73,0.18
0.5,0.24,440.0,0.84,0.62,0.27,0.85,0.66,0.2
0.5,0.25,440.0,0.88,0.57,0.24,0.92,0.76,0.18
0.5,0.26,440.0,0.86,0.63,0.23,0.88,0.67,0.12
0.5,0.27,440.0,0.9,0.59,0.26,0.95,0.71,0.26
0.5,0.28,440.0,0.86,0.62,0.28,0.95,0.65,0.19
0.5,0.29,440.0,0.91,0.52,0.26,0.98,0.73,0.15
0.5,0.3,440.0,0.94,0.63,0.28,0.96,0.77,0.27
0.5,0.31,440.0,0.98,0.56,0.24,0.93,0.75,0.32
0.5,0.32,440.0,0.9,0.61,0.33,0.94,0.63,0.21
0.5,0.33,440.0,0.93,0.56,0.31,0.98,0.67,0.18
0.5,0.34,440.0,0.9,0.62,0.33,0.95,0.68,0.22
0.5,0.35000000000000003,440.0,0.97,0.57,0.26,0.96,0.65,0.3
0.5,0.36,440.0,0.96,0.57,0.23,0.99,0.63,0.22
0.5,0.37,440.0,0.97,0.52,0.27,1.0,0.67,0.25
0.5,0.38,440.0,0.93,0.66,0.36,0.99,0.58,0.25
0.5,0.39,440.0,0.9,0.62,0.33,0.97,0.65,0.25
0.5,0.4,440.0,0.97,0.6,0.33,0.99,0.63,0.26
0.5,0.41000000000000003,440.0,0.98,0.53,0.26,0.99,0.55,0.19
0.5,0.42,440.0,0.98,0.65,0.32,0.99,0.58,0.27
0.5,0.43,440.0,0.97,0.58,0.22,1.0,0.51,0.16
0.5,0.44,440.0,0.99,0.61,0.3,1.0,0.57,0.25
0.5,0.45,440.0,0.99,0.64,0.31,1.0,0.54,0.25
0.5,0.46,440.0,0.96,0.66,0.3,0.99,0.48,0.23
0.5,0.47000000000000003,440.0,0.98,0.69,0.28,1.0,0.49,0.19
0.5,0.48,440.0,1.0,0.61,0.3,1.0,0.56,0.21
0.5,0.49,440.0,1.0,0.58,0.27,1.0,0.5,0.19
0.5,0.5,440.0,1.0,0.62,0.3,1.0,0.45,0.24
0.5,0.01,450.0,0.01,0.02,0.07,0.06,0.04,0.03
0.5,0.02,450.0,0.07,0.03,0.04,0.09,0.05,0.01
0.5,0.03,450.0,0.09,0.06,0.08,0.1,0.08,0.09
0.5,0.04,450.0,0.09,0.14,0.03,0.1,0.16,0.03
0.5,0.05,450.0,0.17,0.08,0.04,0.15,0.12,0.01
0.5,0.06,450.0,0.23,0.17,0.07,0.16,0.17,0.08
0.5,0.07,450.0,0.28,0.33,0.05,0.31,0.27,0.1
0.5,0.08,450.0,0.3,0.34,0.09,0.23,0.33,0.06
0.5,0.09,450.0,0.48,0.35,0.1,0.39,0.3,0.11
0.5,0.1,450.0,0.46,0.43,0.15,0.42,0.36,0.11
0.5,0.11,450.0,0.47,0.51,0.19,0.49,0.38,0.1
0.5,0.12,450.0,0.54,0.64,0.17,0.55,0.54,0.1
0.5,0.13,450.0,0.54,0.7,0.19,0.63,0.52,0.12
0.5,0.14,450.0,0.6,0.68,0.18,0.64,0.51,0.16
0.5,0.15,450.0,0.65,0.73,0.17,0.65,0.6,0.07
0.5,0.16,450.0,0.7,0.73,0.24,0.76,0.72,0.08
0.5,0.17,450.0,0.68,0.75,0.27,0.77,0.61,0.14
0.5,0.18,450.0,0.68,0.76,0.27,0.79,0.68,0.14
0.5,0.19,450.0,0.69,0.71,0.29,0.86,0.64,0.19
0.5,0.2,450.0,0.79,0.67,0.24,0.84,0.72,0.16
0.5,0.21,450.0,0.82,0.68,0.28,0.88,0.68,0.11
0.5,0.22,450.0,0.84,0.72,0.23,0.84,0.75,0.14
0.5,0.23,450.0,0.82,0.63,0.29,0.87,0.72,0.2
0.5,0.24,450.0,0.8,0.7,0.32,0.83,0.69,0.2
0.5,0.25,450.0,0.87,0.59,0.3,0.88,0.73,0.24
0.5,0.26,450.0,0.85,0.65,0.27,0.89,0.72,0.18
0.5,0.27,450.0,0.92,0.52,0.24,0.89,0.69,0.21
0.5,0.28,450.0,0.88,0.6,0.26,0.93,0.7,0.17
0.5,0.29,450.0,0.91,0.58,0.28,0.91,0.63,0.2
0.5,0.3,450.0,0.92,0.64,0.35,0.95,0.68,0.26
0.5,0.31,450.0,0.96,0.6,0.18,0.98,0.65,0.15
0.5,0.32,450.0,0.96,0.6,0.26,0.94,0.64,0.18
0.5,0.33,450.0,0.91,0.64,0.31,0.97,0.58,0.22
0.5,0.34,450.0,0.96,0.62,0.22,0.99,0.72,0.31
0.5,0.35000000000000003,450.0,0.95,0.56,0.26,0.98,0.71,0.2
0.5,0.36,450.0,0.95,0.55,0.32,1.0,0.63,0.22
0.5,0.37,450.0,0.92,0.65,0.32,0.98,0.73,0.22
0.5,0.38,450.0,0.96,0.57,0.29,1.0,0.65,0.25
0.5,0.39,450.0,0.98,0.62,0.3,0.99,0.62,0.27
0.5,0.4,450.0,0.95,0.64,0.31,0.99,0.61,0.21
0.5,0.41000000000000003,450.0,0.99,0.67,0.33,1.0,0.62,0.23
0.5,0.42,450.0,0.95,0.63,0.27,1.0,0.56,0.33
0.5,0.43,450.0,0.99,0.65,0.27,1.0,0.62,0.29
0.5,0.44,450.0,0.99,0.59,0.23,0.99,0.57,0.18
0.5,0.45,450.0,0.99,0.62,0.32,0.99,0.53,0.21
0.5,0.46,450.0,0.99,0.68,0.39,1.0,0.57,0.28
0.5,0.47000000000000003,450.0,0.98,0.69,0.35,1.0,0.41,0.1
0.5,0.48,450.0,0.97,0.63,0.27,1.0,0.44,0.13
0.5,0.49,450.0,0.99,0.67,0.33,1.0,0.39,0.26
0.5,0.5,450.0,0.96,0.65,0.3,1.0,0.38,0.18
0.5,0.01,460.0,0.07,0.02,0.05,0.05,0.02,0.1
0.5,0.02,460.0,0.05,0.06,0.02,0.06,0.06,0.05
0.5,0.03,460.0,0.13,0.08,0.06,0.1,0.08,0.05
0.5,0.04,460.0,0.1,0.06,0.03,0.13,0.1,0.04
0.5,0.05,460.0,0.21,0.16,0.1,0.18,0.19,0.05
0.5,0.06,460.0,0.22,0.2,0.07,0.17,0.11,0.05
0.5,0.07,460.0,0.27,0.27,0.1,0.23,0.27,0.05
0.5,0.08,460.0,0.32,0.45,0.12,0.31,0.26,0.11
0.5,0.09,460.0,0.42,0.43,0.17,0.41,0.32,0.12
0.5,0.1,460.0,0.41,0.44,0.12,0.52,0.37,0.09
0.5,0.11,460.0,0.42,0.64,0.14,0.45,0.44,0.1
0.5,0.12,460.0,0.57,0.62,0.17,0.54,0.52,0.11
0.5,0.13,460.0,0.54,0.68,0.19,0.55,0.51,0.15
0.5,0.14,460.0,0.69,0.73,0.2,0.64,0.58,0.12
0.5,0.15,460.0,0.66,0.72,0.22,0.7,0.61,0.1
0.5,0.16,460.0,0.64,0.68,0.29,0.75,0.6,0.19
0.5,0.17,460.0,0.7,0.71,0.24,0.76,0.67,0.15
0.5,0.18,460.0,0.78,0.71,0.27,0.82,0.66,0.16
0.5,0.19,460.0,0.85,0.68,0.23,0.8,0.76,0.12
0.5,0.2,460.0,0.83,0.66,0.26,0.88,0.67,0.21
0.5,0.21,460.0,0.79,0.71,0.29,0.87,0.71,0.15
0.5,0.22,460.0,0.74,0.66,0.32,0.8,0.75,0.17
0.5,0.23,460.0,0.87,0.61,0.25,0.92,0.71,0.16
0.5,0.24,460.0,0.87,0.56,0.21,0.89,0.63,0.13
0.5,0.25,460.0,0.83,0.7,0.35,0.83,0.77,0.18
0.5,0.26,460.0,0.85,0.64,0.24,0.94,0.65,0.25
0.5,0.27,460.0,0.9,0.53,0.24,0.91,0.69,0.2
0.5,0.28,460.0,0.94,0.58,0.26,0.94,0.69,0.21
0.5,0.29,460.0,0.92,0.55,0.21,0.94,0.65,0.19
0.5,0.3,460.0,0.9,0.66,0.32,0.95,0.73,0.21
0.5,0.31,460.0,0.91,0.67,0.34,0.95,0.71,0.21
0.5,0.32,460.0,0.93,0.51,0.28,0.97,0.56,0.18
0.5,0.33,460.0,0.92,0.67,0.3,0.98,0.7,0.27
0.5,0.34,460.0,0.96,0.62,0.34,0.98,0.68,0.16
0.5,0.35000000000000003,460.0,0.96,0.53,0.19,1.0,0.63,0.22
0.5,0.36,460.0,0.99,0.53,0.26,0.98,0.64,0.2
0.5,0.37,460.0,0.93,0.6,0.27,0.97,0.63,0.23
0.5,0.38,460.0,0.94,0.65,0.35,0.99,0.62,0.19
0.5,0.39,460.0,0.96,0.62,0.32,0.99,0.6,0.28
0.5,0.4,460.0,0.98,0.71,0.26,1.0,0.55,0.18
0.5,0.41000000000000003,460.0,0.98,0.56,0.23,0.99,0.64,0.28
0.5,0.42,460.0,0.99,0.6,0.27,0.99,0.62,0.15
0.5,0.43,460.0,0.98,0.56,0.31,0.99,0.53,0.25
0.5,0.44,460.0,0.98,0.58,0.3,0.99,0.47,0.24
0.5,0.45,460.0,1.0,0.61,0.31,1.0,0.43,0.18
0.5,0.46,460.0,0.97,0.6,0.38,1.0,0.52,0.29
0.5,0.47000000000000003,460.0,0.97,0.65,0.34,1.0,0.53,0.21
0.5,0.48,460.0,0.97,0.64,0.33,1.0,0.48,0.22
0.5,0.49,460.0,0.99,0.67,0.34,1.0,0.44,0.22
0.5,0.5,460.0,0.99,0.61,0.32,1.0,0.44,0.25
0.5,0.01,470.0,0.05,0.05,0.03,0.04,0.06,0.06
0.5,0.02,470.0,0.05,0.07,0.04,0.05,0.03,0.04
0.5,0.03,470.0,0.05,0.14,0.03,0.13,0.09,0.05
