m,p,delta,omni_power_mgc_1,omni_power_hotelling_1,omni_power_mgc_20,omni_power_hotelling_20,mase_power_mgc_1,mase_power_hotelling_1,mase_power_mgc_20,mase_power_hotelling_20
165,0.5,0.09,0.0,0.02,0.0,0.0,0.0,0.04,0.04,0.04
165,0.5,0.13,0.08,0.16,0.0,0.0,0.04,0.06,0.0,0.04
165,0.5,0.17,0.16,0.38,0.0,0.0,0.06,0.18,0.04,0.06
165,0.5,0.21,0.3,0.64,0.0,0.0,0.08,0.22,0.06,0.26
165,0.5,0.25,0.58,0.82,0.0,0.0,0.08,0.24,0.08,0.24
165,0.5,0.29,0.84,0.98,0.0,0.0,0.14,0.56,0.24,0.48
165,0.5,0.33,0.96,1.0,0.02,0.02,0.2,0.68,0.3,0.62
165,0.5,0.37,0.98,1.0,0.0,0.0,0.26,0.68,0.44,0.7
165,0.5,0.41,1.0,1.0,0.0,0.0,0.38,0.84,0.5,0.66
165,0.5,0.45,1.0,1.0,0.0,0.0,0.56,0.9,0.4,0.62
165,0.5,0.49,1.0,1.0,0.0,0.0,0.64,0.92,0.58,0.8
165,0.5,0.02,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0
165,0.5,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,0.5,0.1,0.06,0.12,0.02,0.0,0.0,0.02,0.0,0.02
165,0.5,0.14,0.12,0.24,0.0,0.0,0.02,0.02,0.02,0.02
165,0.5,0.18,0.2,0.44,0.0,0.0,0.04,0.14,0.04,0.1
165,0.5,0.22,0.5,0.78,0.04,0.0,0.06,0.36,0.14,0.34
165,0.5,0.26,0.62,0.92,0.0,0.0,0.14,0.42,0.08,0.38
165,0.5,0.3,0.94,1.0,0.0,0.0,0.22,0.64,0.12,0.48
165,0.5,0.34,0.94,1.0,0.02,0.0,0.26,0.58,0.28,0.78
165,0.5,0.38,1.0,1.0,0.0,0.0,0.38,0.82,0.42,0.78
165,0.5,0.42,1.0,1.0,0.0,0.0,0.5,0.8,0.4,0.74
165,0.5,0.46,1.0,1.0,0.02,0.02,0.68,0.92,0.5,0.76
165,0.5,0.5,1.0,1.0,0.0,0.0,0.66,0.9,0.56,0.88
165,0.5,0.03,0.0,0.02,0.02,0.0,0.06,0.02,0.02,0.0
165,0.5,0.07,0.02,0.04,0.02,0.0,0.0,0.0,0.0,0.0
165,0.5,0.11,0.04,0.12,0.0,0.0,0.0,0.04,0.0,0.04
165,0.5,0.15,0.08,0.22,0.0,0.0,0.08,0.08,0.0,0.02
165,0.5,0.19,0.2,0.52,0.0,0.0,0.0,0.18,0.02,0.2
165,0.5,0.23,0.48,0.88,0.0,0.0,0.08,0.42,0.08,0.4
165,0.5,0.27,0.76,0.88,0.0,0.0,0.12,0.52,0.28,0.48
165,0.5,0.31,0.9,1.0,0.0,0.0,0.28,0.58,0.14,0.46
165,0.5,0.35000000000000003,1.0,1.0,0.0,0.0,0.32,0.62,0.36,0.66
165,0.5,0.39,1.0,1.0,0.0,0.0,0.44,0.78,0.44,0.66
165,0.5,0.43,1.0,1.0,0.0,0.0,0.52,0.84,0.6,0.82
165,0.5,0.47,1.0,1.0,0.0,0.0,0.64,0.84,0.6,0.86
170,0.5,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,0.5,0.05,0.0,0.0,0.02,0.0,0.0,0.02,0.0,0.0
170,0.5,0.09,0.0,0.0,0.0,0.0,0.02,0.04,0.0,0.0
170,0.5,0.13,0.04,0.16,0.0,0.0,0.06,0.08,0.0,0.02
170,0.5,0.17,0.1,0.42,0.02,0.04,0.0,0.08,0.08,0.1
170,0.5,0.21,0.42,0.78,0.0,0.0,0.06,0.28,0.02,0.14
170,0.5,0.25,0.64,0.92,0.0,0.0,0.14,0.42,0.18,0.4
170,0.5,0.29,0.82,1.0,0.0,0.0,0.16,0.46,0.2,0.56
170,0.5,0.33,1.0,1.0,0.0,0.0,0.32,0.64,0.36,0.58
170,0.5,0.37,1.0,1.0,0.0,0.0,0.4,0.76,0.44,0.78
170,0.5,0.41,1.0,1.0,0.0,0.0,0.44,0.78,0.46,0.68
170,0.5,0.45,1.0,1.0,0.0,0.0,0.56,0.9,0.54,0.82
170,0.5,0.49,1.0,1.0,0.0,0.0,0.82,0.98,0.56,0.88
170,0.5,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,0.5,0.06,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0
170,0.5,0.1,0.02,0.08,0.0,0.0,0.0,0.02,0.0,0.02
170,0.5,0.14,0.16,0.32,0.0,0.02,0.04,0.14,0.02,0.1
170,0.5,0.18,0.16,0.42,0.0,0.0,0.02,0.16,0.02,0.12
170,0.5,0.22,0.44,0.74,0.0,0.0,0.1,0.22,0.18,0.32
170,0.5,0.26,0.76,0.96,0.0,0.0,0.08,0.46,0.12,0.3
170,0.5,0.3,0.9,1.0,0.0,0.0,0.18,0.58,0.2,0.66
170,0.5,0.34,1.0,1.0,0.0,0.0,0.32,0.62,0.28,0.7
170,0.5,0.38,1.0,1.0,0.0,0.0,0.38,0.68,0.28,0.68
170,0.5,0.42,1.0,1.0,0.02,0.0,0.48,0.84,0.46,0.7
170,0.5,0.46,1.0,1.0,0.02,0.0,0.68,0.94,0.4,0.8
170,0.5,0.5,1.0,1.0,0.0,0.0,0.68,0.92,0.56,0.88
170,0.5,0.03,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
170,0.5,0.07,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0
170,0.5,0.11,0.04,0.16,0.0,0.0,0.0,0.0,0.0,0.02
170,0.5,0.15,0.14,0.32,0.02,0.0,0.02,0.1,0.02,0.08
170,0.5,0.19,0.2,0.5,0.02,0.02,0.02,0.12,0.02,0.12
170,0.5,0.23,0.42,0.8,0.0,0.0,0.06,0.4,0.14,0.36
170,0.5,0.27,0.72,0.9,0.0,0.0,0.28,0.4,0.22,0.48
170,0.5,0.31,0.88,0.98,0.0,0.0,0.2,0.56,0.16,0.56
170,0.5,0.35000000000000003,0.98,1.0,0.0,0.0,0.28,0.66,0.4,0.66
170,0.5,0.39,1.0,1.0,0.02,0.0,0.56,0.88,0.4,0.8
170,0.5,0.43,1.0,1.0,0.0,0.0,0.58,0.86,0.5,0.76
170,0.5,0.47,1.0,1.0,0.0,0.0,0.5,0.9,0.52,0.82
170,0.5,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0
170,0.5,0.04,0.02,0.0,0.04,0.02,0.0,0.0,0.0,0.0
170,0.5,0.08,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0
170,0.5,0.12,0.04,0.18,0.0,0.0,0.0,0.02,0.0,0.02
170,0.5,0.16,0.12,0.38,0.0,0.0,0.02,0.14,0.0,0.14
170,0.5,0.2,0.26,0.66,0.0,0.02,0.04,0.3,0.08,0.3
170,0.5,0.24,0.48,0.88,0.0,0.0,0.08,0.3,0.08,0.3
170,0.5,0.28,0.82,0.96,0.0,0.0,0.16,0.5,0.1,0.46
170,0.5,0.32,0.88,1.0,0.0,0.0,0.26,0.58,0.22,0.58
170,0.5,0.36,1.0,1.0,0.0,0.0,0.32,0.78,0.34,0.76
170,0.5,0.4,1.0,1.0,0.0,0.0,0.42,0.62,0.42,0.86
170,0.5,0.44,1.0,1.0,0.02,0.0,0.5,0.82,0.6,0.78
170,0.5,0.48,1.0,1.0,0.0,0.0,0.6,0.9,0.58,0.76
175,0.5,0.02,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0
175,0.5,0.06,0.0,0.04,0.0,0.0,0.0,0.02,0.0,0.0
175,0.5,0.1,0.06,0.1,0.0,0.0,0.02,0.02,0.0,0.02
175,0.5,0.14,0.1,0.22,0.0,0.0,0.02,0.04,0.06,0.1
175,0.5,0.18,0.18,0.56,0.0,0.0,0.0,0.18,0.0,0.18
175,0.5,0.22,0.46,0.72,0.0,0.0,0.02,0.28,0.1,0.16
175,0.5,0.26,0.72,0.88,0.0,0.0,0.14,0.36,0.14,0.38
175,0.5,0.3,0.92,1.0,0.0,0.0,0.24,0.54,0.28,0.64
175,0.5,0.34,1.0,1.0,0.0,0.04,0.44,0.84,0.32,0.5
175,0.5,0.38,1.0,1.0,0.0,0.0,0.48,0.84,0.22,0.64
175,0.5,0.42,1.0,1.0,0.0,0.0,0.7,0.92,0.42,0.72
175,0.5,0.46,1.0,1.0,0.0,0.0,0.52,0.76,0.42,0.72
175,0.5,0.5,1.0,1.0,0.0,0.0,0.74,0.96,0.5,0.8
175,0.5,0.03,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0
175,0.5,0.07,0.02,0.02,0.0,0.0,0.02,0.02,0.0,0.0
175,0.5,0.11,0.04,0.1,0.0,0.0,0.0,0.04,0.0,0.02
175,0.5,0.15,0.1,0.22,0.0,0.0,0.06,0.12,0.02,0.08
175,0.5,0.19,0.34,0.58,0.0,0.0,0.02,0.14,0.0,0.12
175,0.5,0.23,0.66,0.88,0.0,0.0,0.08,0.26,0.12,0.36
175,0.5,0.27,0.8,0.94,0.0,0.0,0.18,0.38,0.14,0.34
175,0.5,0.31,0.98,1.0,0.0,0.0,0.3,0.7,0.26,0.62
175,0.5,0.35000000000000003,1.0,1.0,0.0,0.0,0.28,0.46,0.28,0.68
175,0.5,0.39,1.0,1.0,0.0,0.0,0.52,0.78,0.54,0.8
175,0.5,0.43,1.0,1.0,0.02,0.0,0.62,0.88,0.52,0.74
175,0.5,0.47,1.0,1.0,0.0,0.0,0.54,0.86,0.44,0.74
175,0.5,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0
175,0.5,0.04,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0
175,0.5,0.08,0.04,0.04,0.02,0.02,0.0,0.08,0.0,0.02
175,0.5,0.12,0.08,0.18,0.0,0.0,0.04,0.1,0.04,0.06
175,0.5,0.16,0.12,0.32,0.0,0.0,0.02,0.12,0.02,0.1
175,0.5,0.2,0.26,0.54,0.0,0.0,0.04,0.16,0.04,0.22
175,0.5,0.24,0.54,0.94,0.0,0.0,0.0,0.36,0.02,0.24
175,0.5,0.28,0.9,0.98,0.0,0.0,0.18,0.64,0.28,0.54
175,0.5,0.32,0.96,1.0,0.0,0.0,0.26,0.64,0.32,0.64
175,0.5,0.36,1.0,1.0,0.0,0.0,0.38,0.7,0.38,0.66
175,0.5,0.4,1.0,1.0,0.02,0.0,0.52,0.82,0.36,0.68
175,0.5,0.44,1.0,1.0,0.0,0.0,0.6,0.9,0.62,0.84
175,0.5,0.48,1.0,1.0,0.0,0.0,0.52,0.86,0.54,0.92
175,0.5,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,0.5,0.05,0.02,0.0,0.04,0.0,0.0,0.0,0.0,0.0
175,0.5,0.09,0.04,0.04,0.0,0.0,0.0,0.04,0.0,0.0
175,0.5,0.13,0.04,0.16,0.02,0.0,0.04,0.04,0.02,0.02
175,0.5,0.17,0.14,0.42,0.0,0.0,0.04,0.1,0.0,0.08
175,0.5,0.21,0.38,0.6,0.0,0.0,0.06,0.28,0.04,0.26
175,0.5,0.25,0.48,0.82,0.0,0.0,0.08,0.44,0.12,0.32
175,0.5,0.29,0.82,0.94,0.0,0.02,0.2,0.56,0.22,0.62
175,0.5,0.33,0.98,1.0,0.0,0.02,0.26,0.58,0.34,0.74
175,0.5,0.37,0.96,1.0,0.02,0.02,0.4,0.74,0.34,0.8
175,0.5,0.41,1.0,1.0,0.0,0.0,0.66,0.88,0.52,0.74
175,0.5,0.45,1.0,1.0,0.02,0.0,0.54,0.92,0.56,0.7
175,0.5,0.49,1.0,1.0,0.0,0.0,0.8,0.98,0.6,0.72
180,0.5,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,0.5,0.07,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0
180,0.5,0.11,0.04,0.1,0.0,0.0,0.0,0.02,0.0,0.04
180,0.5,0.15,0.14,0.32,0.0,0.0,0.0,0.1,0.0,0.14
180,0.5,0.19,0.34,0.54,0.0,0.0,0.04,0.12,0.0,0.18
180,0.5,0.23,0.54,0.86,0.0,0.0,0.06,0.28,0.08,0.32
180,0.5,0.27,0.82,0.96,0.0,0.0,0.24,0.62,0.2,0.52
180,0.5,0.31,0.98,0.98,0.02,0.0,0.26,0.5,0.32,0.66
180,0.5,0.35000000000000003,0.98,1.0,0.0,0.0,0.34,0.68,0.36,0.64
180,0.5,0.39,0.98,1.0,0.0,0.0,0.44,0.66,0.5,0.68
180,0.5,0.43,1.0,1.0,0.02,0.02,0.6,0.84,0.48,0.72
180,0.5,0.47,1.0,1.0,0.0,0.0,0.7,0.94,0.52,0.82
180,0.5,0.0,0.0,0.0,0.02,0.04,0.0,0.0,0.0,0.0
180,0.5,0.04,0.04,0.0,0.02,0.0,0.02,0.0,0.02,0.02
180,0.5,0.08,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.04
180,0.5,0.12,0.0,0.14,0.0,0.0,0.0,0.04,0.0,0.04
180,0.5,0.16,0.18,0.42,0.0,0.0,0.02,0.1,0.02,0.06
180,0.5,0.2,0.4,0.76,0.0,0.0,0.06,0.2,0.06,0.28
180,0.5,0.24,0.64,0.92,0.0,0.0,0.12,0.32,0.1,0.42
180,0.5,0.28,0.9,0.98,0.0,0.0,0.22,0.5,0.16,0.5
180,0.5,0.32,0.9,1.0,0.0,0.0,0.24,0.52,0.2,0.44
180,0.5,0.36,1.0,1.0,0.0,0.0,0.32,0.72,0.38,0.72
180,0.5,0.4,1.0,1.0,0.0,0.02,0.56,0.88,0.56,0.82
180,0.5,0.44,1.0,1.0,0.0,0.0,0.72,0.9,0.4,0.74
180,0.5,0.48,1.0,1.0,0.0,0.0,0.6,0.96,0.62,0.84
180,0.5,0.01,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.0
180,0.5,0.05,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02
180,0.5,0.09,0.06,0.08,0.02,0.0,0.02,0.04,0.02,0.04
180,0.5,0.13,0.08,0.16,0.0,0.0,0.0,0.02,0.02,0.02
180,0.5,0.17,0.14,0.44,0.0,0.0,0.02,0.14,0.02,0.1
180,0.5,0.21,0.5,0.74,0.0,0.0,0.02,0.24,0.06,0.32
180,0.5,0.25,0.62,0.98,0.0,0.0,0.22,0.46,0.14,0.48
180,0.5,0.29,0.84,1.0,0.0,0.0,0.16,0.58,0.1,0.54
180,0.5,0.33,0.96,1.0,0.0,0.0,0.32,0.76,0.3,0.58
180,0.5,0.37,1.0,1.0,0.0,0.0,0.3,0.74,0.36,0.72
180,0.5,0.41,1.0,1.0,0.0,0.0,0.44,0.8,0.4,0.8
180,0.5,0.45,1.0,1.0,0.02,0.04,0.62,0.92,0.5,0.8
180,0.5,0.49,1.0,1.0,0.0,0.0,0.56,0.88,0.56,0.82
180,0.5,0.02,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0
180,0.5,0.06,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0
180,0.5,0.1,0.0,0.06,0.0,0.0,0.02,0.02,0.0,0.0
180,0.5,0.14,0.08,0.26,0.0,0.0,0.0,0.06,0.02,0.08
180,0.5,0.18,0.22,0.46,0.0,0.0,0.06,0.16,0.04,0.14
180,0.5,0.22,0.4,0.74,0.0,0.0,0.1,0.32,0.14,0.4
180,0.5,0.26,0.74,0.98,0.0,0.0,0.06,0.48,0.1,0.44
180,0.5,0.3,0.92,0.96,0.0,0.0,0.3,0.64,0.24,0.52
180,0.5,0.34,0.98,1.0,0.0,0.0,0.32,0.72,0.36,0.64
180,0.5,0.38,1.0,1.0,0.0,0.0,0.44,0.9,0.5,0.8
180,0.5,0.42,1.0,1.0,0.0,0.0,0.44,0.78,0.48,0.8
180,0.5,0.46,1.0,1.0,0.0,0.0,0.74,0.94,0.64,0.84
180,0.5,0.5,1.0,1.0,0.0,0.0,0.74,0.98,0.62,0.8
185,0.5,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.02
185,0.5,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,0.5,0.08,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0
185,0.5,0.12,0.06,0.1,0.02,0.0,0.0,0.04,0.02,0.04
185,0.5,0.16,0.08,0.42,0.0,0.0,0.06,0.2,0.08,0.12
185,0.5,0.2,0.42,0.7,0.0,0.0,0.08,0.34,0.14,0.38
185,0.5,0.24,0.64,0.9,0.0,0.0,0.08,0.32,0.12,0.28
185,0.5,0.28,0.82,0.98,0.0,0.0,0.08,0.56,0.1,0.6
185,0.5,0.32,1.0,1.0,0.0,0.0,0.38,0.7,0.3,0.5
185,0.5,0.36,1.0,1.0,0.0,0.02,0.42,0.74,0.42,0.66
185,0.5,0.4,1.0,1.0,0.0,0.0,0.48,0.78,0.46,0.74
185,0.5,0.44,1.0,1.0,0.0,0.0,0.64,0.92,0.6,0.92
185,0.5,0.48,1.0,1.0,0.0,0.0,0.62,0.94,0.62,0.84
185,0.5,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,0.5,0.05,0.0,0.0,0.0,0.0,0.02,0.04,0.0,0.04
185,0.5,0.09,0.02,0.12,0.02,0.0,0.0,0.04,0.02,0.02
185,0.5,0.13,0.08,0.26,0.0,0.0,0.02,0.04,0.02,0.06
185,0.5,0.17,0.28,0.54,0.02,0.0,0.06,0.12,0.04,0.08
185,0.5,0.21,0.42,0.82,0.0,0.0,0.06,0.38,0.14,0.32
185,0.5,0.25,0.68,0.86,0.02,0.0,0.16,0.42,0.08,0.32
185,0.5,0.29,0.88,1.0,0.0,0.0,0.14,0.6,0.14,0.54
185,0.5,0.33,0.98,0.98,0.0,0.0,0.3,0.66,0.14,0.48
185,0.5,0.37,1.0,1.0,0.0,0.0,0.38,0.74,0.26,0.58
185,0.5,0.41,1.0,1.0,0.0,0.0,0.44,0.78,0.52,0.7
185,0.5,0.45,1.0,1.0,0.0,0.0,0.68,0.98,0.42,0.78
185,0.5,0.49,1.0,1.0,0.0,0.0,0.66,0.96,0.54,0.74
185,0.5,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0
185,0.5,0.06,0.02,0.04,0.0,0.0,0.0,0.0,0.02,0.0
185,0.5,0.1,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0
185,0.5,0.14,0.08,0.24,0.0,0.0,0.02,0.04,0.0,0.06
185,0.5,0.18,0.2,0.52,0.0,0.0,0.02,0.1,0.02,0.2
185,0.5,0.22,0.46,0.86,0.0,0.04,0.08,0.38,0.2,0.48
185,0.5,0.26,0.74,0.96,0.0,0.0,0.08,0.42,0.24,0.5
185,0.5,0.3,0.96,1.0,0.0,0.0,0.34,0.58,0.22,0.66
185,0.5,0.34,0.98,1.0,0.0,0.0,0.3,0.68,0.38,0.66
185,0.5,0.38,1.0,1.0,0.0,0.0,0.42,0.86,0.46,0.78
185,0.5,0.42,1.0,1.0,0.02,0.0,0.62,0.9,0.42,0.78
185,0.5,0.46,1.0,1.0,0.0,0.0,0.72,0.96,0.46,0.86
185,0.5,0.5,1.0,1.0,0.0,0.0,0.72,0.94,0.6,0.82
185,0.5,0.03,0.0,0.02,0.0,0.0,0.0,0.0,0.02,0.0
185,0.5,0.07,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0
185,0.5,0.11,0.04,0.06,0.0,0.0,0.04,0.04,0.0,0.04
185,0.5,0.15,0.1,0.4,0.0,0.02,0.0,0.08,0.0,0.04
185,0.5,0.19,0.22,0.62,0.02,0.0,0.04,0.18,0.02,0.14
185,0.5,0.23,0.52,0.88,0.0,0.02,0.06,0.28,0.04,0.34
185,0.5,0.27,0.82,0.98,0.0,0.0,0.26,0.56,0.3,0.58
185,0.5,0.31,0.96,1.0,0.0,0.0,0.18,0.52,0.14,0.48
185,0.5,0.35000000000000003,1.0,1.0,0.0,0.0,0.4,0.74,0.26,0.52
185,0.5,0.39,1.0,1.0,0.0,0.0,0.62,0.86,0.56,0.82
185,0.5,0.43,1.0,1.0,0.0,0.0,0.46,0.74,0.46,0.74
185,0.5,0.47,1.0,1.0,0.0,0.0,0.64,0.88,0.52,0.76
190,0.5,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,0.5,0.05,0.02,0.02,0.02,0.02,0.0,0.0,0.02,0.02
190,0.5,0.09,0.04,0.1,0.02,0.02,0.0,0.0,0.02,0.0
190,0.5,0.13,0.12,0.12,0.02,0.0,0.0,0.08,0.02,0.06
190,0.5,0.17,0.24,0.46,0.06,0.0,0.02,0.2,0.04,0.14
190,0.5,0.21,0.4,0.78,0.0,0.0,0.06,0.2,0.06,0.28
190,0.5,0.25,0.74,0.96,0.02,0.0,0.14,0.38,0.16,0.36
190,0.5,0.29,0.94,1.0,0.02,0.0,0.34,0.68,0.28,0.6
190,0.5,0.33,1.0,1.0,0.0,0.0,0.28,0.66,0.36,0.76
190,0.5,0.37,1.0,1.0,0.02,0.0,0.54,0.9,0.44,0.72
190,0.5,0.41,1.0,1.0,0.02,0.0,0.56,0.92,0.5,0.76
190,0.5,0.45,1.0,1.0,0.0,0.0,0.64,0.96,0.6,0.86
190,0.5,0.49,1.0,1.0,0.0,0.0,0.76,0.96,0.6,0.78
190,0.5,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0
190,0.5,0.06,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0
190,0.5,0.1,0.04,0.1,0.0,0.02,0.0,0.0,0.0,0.0
190,0.5,0.14,0.02,0.26,0.0,0.0,0.02,0.06,0.04,0.04
190,0.5,0.18,0.22,0.54,0.02,0.0,0.06,0.24,0.06,0.24
190,0.5,0.22,0.58,0.9,0.0,0.0,0.06,0.22,0.08,0.26
190,0.5,0.26,0.8,0.94,0.0,0.0,0.16,0.58,0.26,0.5
190,0.5,0.3,0.86,0.98,0.0,0.0,0.16,0.52,0.16,0.6
190,0.5,0.34,1.0,1.0,0.0,0.0,0.42,0.6,0.42,0.74
190,0.5,0.38,1.0,1.0,0.0,0.0,0.42,0.8,0.36,0.74
190,0.5,0.42,1.0,1.0,0.0,0.0,0.56,0.9,0.54,0.78
190,0.5,0.46,1.0,1.0,0.0,0.0,0.76,0.9,0.54,0.76
190,0.5,0.5,1.0,1.0,0.0,0.0,0.76,0.98,0.66,0.9
190,0.5,0.03,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0
190,0.5,0.07,0.02,0.04,0.0,0.0,0.0,0.02,0.0,0.0
190,0.5,0.11,0.04,0.12,0.0,0.0,0.02,0.02,0.02,0.04
190,0.5,0.15,0.14,0.4,0.0,0.0,0.04,0.06,0.02,0.08
190,0.5,0.19,0.24,0.6,0.0,0.0,0.06,0.16,0.0,0.12
190,0.5,0.23,0.64,0.86,0.0,0.0,0.16,0.4,0.08,0.36
190,0.5,0.27,0.86,0.96,0.0,0.0,0.12,0.52,0.14,0.44
190,0.5,0.31,0.96,1.0,0.0,0.02,0.26,0.5,0.26,0.52
190,0.5,0.35000000000000003,0.98,1.0,0.0,0.0,0.4,0.76,0.42,0.76
190,0.5,0.39,1.0,1.0,0.0,0.0,0.58,0.8,0.54,0.8
190,0.5,0.43,1.0,1.0,0.0,0.0,0.68,0.94,0.76,0.84
190,0.5,0.47,1.0,1.0,0.0,0.0,0.6,0.94,0.54,0.76
190,0.5,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0
190,0.5,0.04,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.0
190,0.5,0.08,0.0,0.04,0.0,0.0,0.02,0.02,0.0,0.02
190,0.5,0.12,0.08,0.2,0.0,0.0,0.02,0.06,0.0,0.02
190,0.5,0.16,0.16,0.42,0.02,0.0,0.0,0.06,0.0,0.1
190,0.5,0.2,0.36,0.8,0.0,0.0,0.1,0.28,0.06,0.2
190,0.5,0.24,0.5,0.9,0.0,0.02,0.08,0.38,0.04,0.3
190,0.5,0.28,0.86,0.92,0.0,0.0,0.2,0.64,0.14,0.44
190,0.5,0.32,0.94,1.0,0.0,0.0,0.36,0.66,0.38,0.62
190,0.5,0.36,1.0,1.0,0.02,0.0,0.48,0.88,0.46,0.82
190,0.5,0.4,1.0,1.0,0.0,0.0,0.52,0.84,0.5,0.66
190,0.5,0.44,1.0,1.0,0.0,0.0,0.56,0.86,0.5,0.8
190,0.5,0.48,1.0,1.0,0.0,0.02,0.72,0.92,0.7,0.88
195,0.5,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0
195,0.5,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,0.5,0.1,0.08,0.08,0.02,0.02,0.0,0.04,0.02,0.02
195,0.5,0.14,0.14,0.26,0.0,0.0,0.0,0.04,0.0,0.02
195,0.5,0.18,0.18,0.64,0.0,0.0,0.0,0.1,0.02,0.12
195,0.5,0.22,0.36,0.8,0.0,0.0,0.02,0.22,0.04,0.24
195,0.5,0.26,0.86,0.98,0.0,0.0,0.2,0.58,0.1,0.46
195,0.5,0.3,0.96,1.0,0.02,0.0,0.28,0.64,0.3,0.5
195,0.5,0.34,1.0,1.0,0.0,0.0,0.34,0.7,0.4,0.78
195,0.5,0.38,1.0,1.0,0.02,0.0,0.44,0.76,0.38,0.66
195,0.5,0.42,1.0,1.0,0.0,0.0,0.56,0.96,0.4,0.66
195,0.5,0.46,1.0,1.0,0.0,0.0,0.7,0.94,0.6,0.8
195,0.5,0.5,1.0,1.0,0.0,0.0,0.74,0.94,0.64,0.84
195,0.5,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0
195,0.5,0.07,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02
195,0.5,0.11,0.02,0.2,0.0,0.0,0.02,0.04,0.02,0.04
195,0.5,0.15,0.14,0.38,0.0,0.0,0.02,0.04,0.02,0.14
195,0.5,0.19,0.28,0.62,0.0,0.0,0.06,0.2,0.08,0.26
195,0.5,0.23,0.64,0.96,0.0,0.02,0.12,0.34,0.1,0.34
195,0.5,0.27,0.9,0.98,0.0,0.0,0.16,0.48,0.22,0.58
195,0.5,0.31,1.0,1.0,0.02,0.02,0.28,0.68,0.34,0.6
195,0.5,0.35000000000000003,1.0,1.0,0.0,0.0,0.4,0.68,0.36,0.68
195,0.5,0.39,1.0,1.0,0.02,0.02,0.52,0.86,0.54,0.82
195,0.5,0.43,1.0,1.0,0.0,0.0,0.64,0.96,0.56,0.88
195,0.5,0.47,1.0,1.0,0.0,0.0,0.66,0.9,0.54,0.78
195,0.5,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,0.5,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,0.5,0.08,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
195,0.5,0.12,0.06,0.12,0.0,0.0,0.02,0.02,0.02,0.02
195,0.5,0.16,0.24,0.48,0.02,0.02,0.04,0.18,0.04,0.14
195,0.5,0.2,0.44,0.7,0.02,0.0,0.04,0.3,0.1,0.28
195,0.5,0.24,0.56,0.92,0.0,0.0,0.06,0.26,0.16,0.54
195,0.5,0.28,0.86,0.98,0.0,0.0,0.22,0.48,0.24,0.54
195,0.5,0.32,0.96,1.0,0.0,0.0,0.34,0.68,0.28,0.62
195,0.5,0.36,1.0,1.0,0.02,0.0,0.42,0.72,0.32,0.78
195,0.5,0.4,1.0,1.0,0.0,0.0,0.52,0.84,0.42,0.76
195,0.5,0.44,1.0,1.0,0.0,0.0,0.56,0.9,0.58,0.86
195,0.5,0.48,1.0,1.0,0.0,0.0,0.86,0.94,0.6,0.88
195,0.5,0.01,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0
