p,delta,m,precision_at_1,precision_at_2,precision_at_3,precision_at_4,precision_at_5,precision_at_6,precision_at_7,precision_at_8,precision_at_9,precision_at_10,recall_at_1,recall_at_2,recall_at_3,recall_at_4,recall_at_5,recall_at_6,recall_at_7,recall_at_8,recall_at_9,recall_at_10
0.5,0.36868686868686873,690.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.37373737373737376,690.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.37878787878787884,690.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.38383838383838387,690.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.3888888888888889,690.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.393939393939394,690.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.398989898989899,690.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.4040404040404041,690.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.4090909090909091,690.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.4141414141414142,690.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.4191919191919192,690.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.42424242424242425,690.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.42929292929292934,690.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.43434343434343436,690.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.43939393939393945,690.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.4444444444444445,690.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.44949494949494956,690.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.4545454545454546,690.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.4595959595959596,690.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.4646464646464647,690.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.4696969696969697,690.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.4747474747474748,690.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.47979797979797983,690.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.48484848484848486,690.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.48989898989898994,690.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.494949494949495,690.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.5,690.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.0,700.0,0.03,0.035,0.05333333333333332,0.055,0.060000000000000026,0.05833333333333335,0.05571428571428574,0.0575,0.0522222222222222,0.05199999999999999,0.0030000000000000005,0.006999999999999999,0.016000000000000004,0.022000000000000006,0.030000000000000013,0.03500000000000002,0.03900000000000002,0.046000000000000006,0.047,0.05199999999999999
0.5,0.005050505050505051,700.0,0.09,0.075,0.05666666666666667,0.0475,0.05000000000000002,0.04333333333333332,0.042857142857142844,0.04375,0.042222222222222223,0.04200000000000001,0.009,0.015,0.017000000000000005,0.019000000000000006,0.02500000000000001,0.02600000000000001,0.030000000000000013,0.03500000000000002,0.03800000000000002,0.04200000000000001
0.5,0.010101010101010102,700.0,0.08,0.075,0.06999999999999998,0.0725,0.06400000000000002,0.061666666666666675,0.06000000000000002,0.05875,0.0622222222222222,0.06099999999999998,0.008,0.015000000000000003,0.021000000000000005,0.02900000000000001,0.03200000000000001,0.03700000000000001,0.04200000000000001,0.047000000000000014,0.055999999999999994,0.06099999999999998
0.5,0.015151515151515152,700.0,0.14,0.105,0.11333333333333337,0.1075,0.10399999999999998,0.09999999999999998,0.1,0.095,0.09666666666666655,0.08999999999999991,0.014000000000000002,0.021000000000000005,0.034000000000000016,0.04300000000000002,0.05199999999999999,0.059999999999999984,0.06999999999999997,0.07599999999999996,0.08699999999999992,0.08999999999999991
0.5,0.020202020202020204,700.0,0.24,0.18,0.1433333333333334,0.135,0.12599999999999997,0.12333333333333332,0.12142857142857144,0.12,0.11777777777777768,0.11899999999999991,0.024000000000000007,0.03600000000000001,0.04300000000000001,0.05399999999999999,0.06299999999999999,0.07399999999999997,0.08499999999999995,0.09599999999999995,0.10599999999999994,0.11899999999999991
0.5,0.025252525252525256,700.0,0.28,0.25,0.24666666666666656,0.2325,0.2219999999999997,0.21166666666666673,0.20285714285714274,0.19375,0.18111111111111092,0.179,0.02800000000000001,0.05,0.07399999999999994,0.09299999999999989,0.11099999999999985,0.1269999999999999,0.14199999999999996,0.15499999999999992,0.16299999999999992,0.179
0.5,0.030303030303030304,700.0,0.34,0.28,0.2599999999999999,0.245,0.22399999999999984,0.22333333333333336,0.20571428571428566,0.205,0.19777777777777752,0.19299999999999998,0.034000000000000016,0.055999999999999994,0.07799999999999994,0.0979999999999999,0.11199999999999992,0.13399999999999992,0.1439999999999999,0.16399999999999995,0.1779999999999999,0.19299999999999998
0.5,0.03535353535353536,700.0,0.35,0.35,0.3399999999999999,0.31,0.2939999999999998,0.2800000000000001,0.26714285714285696,0.26,0.24999999999999967,0.2419999999999999,0.03500000000000002,0.06999999999999999,0.10199999999999992,0.12399999999999992,0.1469999999999999,0.16799999999999998,0.187,0.20799999999999996,0.22499999999999998,0.2419999999999999
0.5,0.04040404040404041,700.0,0.61,0.54,0.5066666666666668,0.45,0.42200000000000004,0.385,0.3571428571428569,0.34,0.33111111111111063,0.3209999999999999,0.06099999999999994,0.10799999999999989,0.15199999999999989,0.18,0.21100000000000002,0.231,0.25,0.272,0.298,0.3209999999999999
0.5,0.045454545454545456,700.0,0.67,0.615,0.5333333333333333,0.4875,0.4319999999999997,0.4066666666666666,0.37999999999999995,0.36125,0.3477777777777775,0.33099999999999985,0.06699999999999992,0.12299999999999983,0.1599999999999998,0.19499999999999987,0.21599999999999986,0.24400000000000002,0.26600000000000007,0.28899999999999987,0.31299999999999994,0.33099999999999985
0.5,0.05050505050505051,700.0,0.75,0.7,0.6566666666666666,0.5975,0.5439999999999999,0.5150000000000001,0.4814285714285714,0.46375,0.4422222222222223,0.4269999999999999,0.0749999999999999,0.13999999999999976,0.19699999999999998,0.239,0.27199999999999996,0.30900000000000005,0.33699999999999997,0.3709999999999999,0.39799999999999996,0.4269999999999999
0.5,0.05555555555555556,700.0,0.83,0.74,0.7033333333333331,0.68,0.622,0.5783333333333335,0.5414285714285716,0.50875,0.4866666666666668,0.4649999999999997,0.08299999999999987,0.14799999999999977,0.21100000000000002,0.272,0.311,0.34699999999999975,0.3789999999999996,0.4069999999999996,0.4379999999999996,0.4649999999999997
0.5,0.06060606060606061,700.0,0.94,0.905,0.8400000000000002,0.805,0.7539999999999997,0.6983333333333333,0.6457142857142856,0.61,0.5800000000000001,0.536,0.09399999999999982,0.18099999999999972,0.25200000000000006,0.322,0.37699999999999984,0.41899999999999993,0.4519999999999999,0.4879999999999999,0.522,0.536
0.5,0.06565656565656566,700.0,0.97,0.94,0.8966666666666668,0.84,0.7839999999999989,0.7366666666666667,0.6899999999999998,0.64125,0.6044444444444443,0.5730000000000002,0.09699999999999981,0.1879999999999997,0.2690000000000002,0.33599999999999974,0.39199999999999946,0.4419999999999997,0.48299999999999976,0.5129999999999999,0.5440000000000002,0.5730000000000002
0.5,0.07070707070707072,700.0,0.98,0.955,0.9266666666666669,0.885,0.859999999999999,0.8116666666666664,0.7685714285714279,0.7375,0.6944444444444444,0.6560000000000004,0.09799999999999981,0.1909999999999997,0.2780000000000003,0.35399999999999965,0.4299999999999995,0.48700000000000004,0.5380000000000004,0.5900000000000002,0.6250000000000003,0.6560000000000004
0.5,0.07575757575757576,700.0,0.98,0.975,0.9633333333333333,0.92,0.8879999999999995,0.8499999999999999,0.798571428571428,0.755,0.7199999999999998,0.6800000000000002,0.09799999999999981,0.19499999999999965,0.2890000000000004,0.3679999999999995,0.44399999999999973,0.5100000000000001,0.5590000000000004,0.6040000000000006,0.6480000000000001,0.6800000000000002
0.5,0.08080808080808081,700.0,0.99,0.975,0.95,0.93,0.8959999999999994,0.8716666666666665,0.8385714285714283,0.79375,0.7577777777777773,0.7240000000000003,0.09899999999999981,0.19499999999999967,0.28500000000000036,0.37199999999999944,0.4479999999999997,0.5230000000000001,0.5870000000000005,0.6350000000000007,0.6820000000000005,0.7240000000000003
0.5,0.08585858585858587,700.0,1.0,0.995,0.9866666666666668,0.98,0.9539999999999996,0.9416666666666664,0.904285714285714,0.8625,0.8211111111111106,0.785,0.09999999999999981,0.19899999999999962,0.29600000000000043,0.3919999999999993,0.4769999999999998,0.5650000000000006,0.6330000000000009,0.6900000000000003,0.7389999999999999,0.785
0.5,0.09090909090909091,700.0,1.0,1.0,0.9966666666666667,0.985,0.9759999999999998,0.9649999999999999,0.9328571428571429,0.89875,0.8588888888888878,0.8139999999999996,0.09999999999999981,0.19999999999999962,0.2990000000000005,0.3939999999999993,0.4879999999999999,0.5790000000000007,0.6530000000000009,0.7190000000000001,0.7729999999999994,0.8139999999999996
0.5,0.09595959595959597,700.0,1.0,1.0,0.9966666666666666,0.985,0.9839999999999998,0.9716666666666669,0.95,0.91375,0.8711111111111096,0.8259999999999995,0.09999999999999981,0.19999999999999962,0.2990000000000005,0.3939999999999993,0.4919999999999999,0.5830000000000007,0.665000000000001,0.731,0.7839999999999994,0.8259999999999995
0.5,0.10101010101010102,700.0,1.0,1.0,1.0,1.0,0.9939999999999999,0.99,0.9785714285714286,0.9625,0.9288888888888879,0.8749999999999997,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.49699999999999994,0.5940000000000009,0.6850000000000012,0.7699999999999995,0.8359999999999996,0.8749999999999997
0.5,0.10606060606060606,700.0,1.0,1.0,1.0,1.0,0.996,0.9933333333333333,0.9857142857142859,0.9725,0.9466666666666658,0.904,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.498,0.596000000000001,0.6900000000000012,0.7779999999999992,0.8519999999999999,0.904
0.5,0.11111111111111112,700.0,1.0,1.0,0.9966666666666666,0.995,0.9939999999999999,0.9899999999999999,0.9842857142857144,0.97375,0.9611111111111106,0.9220000000000006,0.09999999999999981,0.19999999999999962,0.2990000000000005,0.39799999999999924,0.49699999999999994,0.5940000000000009,0.6890000000000011,0.7789999999999992,0.8650000000000001,0.9220000000000006
0.5,0.11616161616161617,700.0,1.0,1.0,1.0,1.0,0.996,0.9966666666666666,0.9914285714285715,0.98375,0.9655555555555552,0.9290000000000006,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.498,0.598000000000001,0.6940000000000012,0.7869999999999989,0.8690000000000002,0.9290000000000006
0.5,0.12121212121212122,700.0,1.0,1.0,1.0,1.0,1.0,0.9983333333333334,0.9985714285714287,0.995,0.9877777777777774,0.9580000000000005,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.599000000000001,0.6990000000000013,0.7959999999999987,0.8890000000000007,0.9580000000000005
0.5,0.12626262626262627,700.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9985714285714287,0.9975,0.992222222222222,0.9730000000000003,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.6990000000000013,0.7979999999999986,0.8930000000000007,0.9730000000000003
0.5,0.13131313131313133,700.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9975,0.9933333333333333,0.977,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7979999999999986,0.8940000000000008,0.977
0.5,0.13636363636363638,700.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9977777777777778,0.99,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.8980000000000008,0.99
0.5,0.14141414141414144,700.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9966666666666666,0.9870000000000002,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.8970000000000007,0.9870000000000002
0.5,0.14646464646464646,700.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9870000000000003,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,0.9870000000000003
0.5,0.15151515151515152,700.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,0.99
0.5,0.15656565656565657,700.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9980000000000001,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,0.9980000000000001
0.5,0.16161616161616163,700.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.16666666666666669,700.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9990000000000001,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,0.9990000000000001
0.5,0.17171717171717174,700.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.1767676767676768,700.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.18181818181818182,700.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.18686868686868688,700.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.19191919191919193,700.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.196969696969697,700.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.20202020202020204,700.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.2070707070707071,700.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.21212121212121213,700.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.21717171717171718,700.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.22222222222222224,700.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.2272727272727273,700.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.23232323232323235,700.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.2373737373737374,700.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.24242424242424243,700.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.2474747474747475,700.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.25252525252525254,700.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.2575757575757576,700.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.26262626262626265,700.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.2676767676767677,700.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.27272727272727276,700.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.2777777777777778,700.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.2828282828282829,700.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.2878787878787879,700.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.29292929292929293,700.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.297979797979798,700.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.30303030303030304,700.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.3080808080808081,700.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.31313131313131315,700.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.31818181818181823,700.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.32323232323232326,700.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.3282828282828283,700.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.33333333333333337,700.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.3383838383838384,700.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
