m,p,q,delta,omni_precision_2,omni_recall_2,omni_precision_3,omni_recall_3,omni_precision_4,omni_recall_4,omni_precision_5,omni_recall_5,omni_precision_6,omni_recall_6,omni_precision_7,omni_recall_7,omni_precision_8,omni_recall_8,omni_precision_9,omni_recall_9,omni_precision_10,omni_recall_10,mase_precision_2,mase_recall_2,mase_precision_3,mase_recall_3,mase_precision_4,mase_recall_4,mase_precision_5,mase_recall_5,mase_precision_6,mase_recall_6,mase_precision_7,mase_recall_7,mase_precision_8,mase_recall_8,mase_precision_9,mase_recall_9,mase_precision_10,mase_recall_10
185.0,0.5,0.25,0.14,0.9494594594594594,1.0,0.9242749079229156,1.0,0.7272972239422341,0.9991000000000001,0.7526063983190432,0.9996333333333334,0.722260315732673,0.9985333333333334,0.7291533939131166,0.9970333333333334,0.6805982404426831,0.9946333333333335,0.6635071490954322,0.9950000000000001,0.660448090427036,0.9904000000000002,0.9494594594594594,1.0,0.9304456159404672,0.9999666666666667,0.733052153611855,0.9990000000000001,0.762619986600276,0.9996666666666667,0.6813912614652665,0.9977666666666668,0.7190930673689493,0.998866666666667,0.6751546303245997,0.9968333333333335,0.6582678053959162,0.9938333333333336,0.6461642460644351,0.991866666666667
70.0,0.5,0.25,0.27,0.92638444567016,1.0,0.907404240584858,1.0,0.7022205354223509,0.9996333333333334,0.7551177270408675,0.9995666666666666,0.6879778187317932,0.9995,0.7111411057384389,0.9983666666666668,0.6623992211759344,0.9967333333333334,0.6492119186508838,0.9965000000000002,0.617390086406948,0.9942000000000002,0.92638444567016,1.0,0.8808638136675992,1.0,0.7051394561954087,0.9998,0.7333464699683505,0.9994666666666667,0.6838926427521907,0.9989333333333333,0.7111321768879932,0.9991333333333333,0.6813700470368511,0.9989666666666669,0.6540501613987801,0.9960666666666669,0.6250037673694667,0.9945999999999999
185.0,0.5,0.25,0.04,0.9732432432432432,1.0,0.9602426037098367,0.9979666666666668,0.7709965726182013,0.9887,0.8080551336442392,0.9810333333333334,0.7605059868333512,0.9587000000000003,0.788044873758077,0.9443,0.7621706164908422,0.923866666666667,0.7240738244558252,0.8873000000000002,0.7288770782079763,0.8534,0.9732432432432432,1.0,0.9504530087921731,0.9969666666666669,0.7732041972917436,0.9906666666666666,0.8130666814257608,0.981733333333333,0.7604611003697578,0.9603999999999999,0.7553897951726942,0.9492333333333337,0.735173676225901,0.9229000000000002,0.7233824178082525,0.8913000000000001,0.7201814333974251,0.8537333333333329
70.0,0.5,0.25,0.37,0.9412162162162161,1.0,0.9257420076181804,1.0,0.7217859175462777,0.9994333333333333,0.7700820903062952,0.9995999999999999,0.7007858386052905,0.9999666666666667,0.7035542307996768,0.9994333333333333,0.6847482477999672,0.9990000000000001,0.6510108474484368,0.9981666666666666,0.6216032175922769,0.9977666666666668,0.9412162162162161,1.0,0.904537323833853,1.0,0.6977283716532097,0.9994666666666667,0.7420324194153798,0.9997666666666667,0.6918129355157265,0.9995666666666668,0.7147693564632792,0.9995333333333332,0.662443358403506,0.9988333333333332,0.6535883357330166,0.9983333333333335,0.6186455762728899,0.9981666666666669
180.0,0.5,0.25,0.45,0.9614864864864865,1.0,0.9221645017326145,1.0,0.703237671655907,1.0,0.7532743131601878,1.0,0.6885572143645327,0.9999666666666667,0.7320775057583598,0.9997333333333333,0.6602737472019448,0.9998,0.6365126604724499,0.9995666666666668,0.5974785854006001,0.9997000000000001,0.9614864864864865,1.0,0.9120457988784915,1.0,0.7306396149552356,0.9998999999999999,0.727789046083328,1.0,0.6703738946261183,0.9998,0.6989281966560128,1.0,0.675102452182644,0.9997666666666667,0.6475312307923428,0.9997666666666669,0.6272729277551694,0.9994666666666668
70.0,0.5,0.25,0.47000000000000003,0.9259459459459458,1.0,0.9175502621029787,1.0,0.704850392396985,0.9999666666666667,0.7632878031043662,0.9997999999999999,0.6512149998213161,1.0,0.7071930965124977,0.9995666666666666,0.6650944724336598,0.9993000000000002,0.6605257462683525,0.9984333333333336,0.6055739952147744,0.9986000000000003,0.9259459459459458,1.0,0.8949805365056904,1.0,0.7227015102215087,0.9999666666666667,0.7602922997475214,0.9998999999999999,0.7133387925897885,0.9993333333333335,0.7220135771687975,1.0,0.6835678468478406,0.9993666666666666,0.6550589171016287,0.9983666666666671,0.6180999202512885,0.9989333333333335
180.0,0.5,0.25,0.35000000000000003,0.9194594594594594,1.0,0.9206718521713344,1.0,0.7048804179251604,0.9998,0.7485481100585387,1.0,0.6940908256719404,0.9999666666666667,0.724017599527268,1.0,0.6579839479796874,0.9994333333333334,0.6398164304159529,0.9991000000000001,0.6099228830838735,0.9989000000000003,0.9194594594594594,1.0,0.8750251717132792,1.0,0.7129303358983621,0.9999666666666667,0.7368216316032452,1.0,0.683307752390562,0.9999000000000001,0.7048892924018095,0.9999666666666667,0.6709648683394066,0.9998666666666668,0.6421201502795435,0.9990000000000002,0.6245897606395883,0.9992000000000003
75.0,0.5,0.25,0.06,0.9462162162162161,1.0,0.9248793683223411,0.9961333333333335,0.7869386996701064,0.9838000000000002,0.8484341946422522,0.982566666666667,0.7647692295470612,0.9529000000000003,0.7891704161207979,0.9327000000000004,0.7421926098446199,0.9100000000000005,0.7384581754552668,0.8762666666666667,0.7354873041094184,0.8523333333333334,0.9462162162162161,1.0,0.9304548145235735,0.9993333333333332,0.7976424729165488,0.9829000000000002,0.7958254815056663,0.9780000000000004,0.7548456552311688,0.9526333333333334,0.7738536403688521,0.9453666666666671,0.760635674603493,0.8978666666666668,0.7371069015136985,0.8794666666666668,0.7203925493638533,0.8426333333333332
180.0,0.5,0.25,0.25,0.9486651958080529,1.0,0.9379222910764399,1.0,0.7392342095735118,1.0,0.7958174302466131,0.9997,0.7010338296559531,0.9991666666666668,0.727223834095216,0.9999333333333333,0.6492463691832843,0.9994333333333336,0.6552801464256123,0.998466666666667,0.6503511735796199,0.996966666666667,0.9486651958080529,1.0,0.8929436082752893,1.0,0.7204290674277793,0.9998,0.7702269024305847,0.9997666666666666,0.692766920761412,0.9996666666666667,0.7075327201864893,0.9997666666666667,0.6746148385245553,0.9994666666666667,0.645001551339048,0.9991000000000002,0.6340628422348689,0.9981000000000002
75.0,0.5,0.25,0.16,0.9504219525648097,1.0,0.9128643772381063,0.9997666666666667,0.7101940745156108,0.9994666666666667,0.7510199896753379,0.9996,0.7012004227211368,0.9944666666666668,0.7478464437337461,0.9952666666666667,0.682281467900266,0.990066666666667,0.7055827788934568,0.9869000000000001,0.645218156183175,0.9861000000000003,0.9504219525648097,1.0,0.9195685727422509,0.9999333333333333,0.6920003594713873,0.9993333333333335,0.7599938640552896,0.9986333333333335,0.7032580686642657,0.9952333333333335,0.7324031454425968,0.9962333333333337,0.67619226129857,0.9898000000000002,0.6493864081845792,0.9859000000000003,0.6412790297150454,0.9804333333333343
180.0,0.5,0.25,0.15,0.9304219525648096,1.0,0.9227790147546712,0.9999666666666667,0.7334484342854823,0.9996666666666667,0.7939691459579293,0.9996,0.6987929167054463,0.9988333333333332,0.7389479858857027,0.9976,0.6950999006346832,0.9962333333333333,0.6841854032945508,0.9944000000000002,0.6531632977215014,0.9916333333333333,0.9304219525648096,1.0,0.8923424097097672,1.0,0.7259189312182462,0.9998,0.7863955050533327,0.9992666666666667,0.7032398591451435,0.9986666666666669,0.7042246368538649,0.9989333333333336,0.6775489204678189,0.9974000000000001,0.6879239812951212,0.9949000000000002,0.6374134376099274,0.9942000000000003
75.0,0.5,0.25,0.26,0.9094594594594594,1.0,0.9042012637409251,1.0,0.7413836013232301,0.9998666666666667,0.7527612358671584,0.9988666666666667,0.7072513043416889,0.9981,0.7406767730811636,0.9983,0.6667186445661991,0.9982000000000001,0.6478356485534773,0.9953000000000004,0.6341147446504621,0.9965000000000004,0.9094594594594594,1.0,0.8777155174733043,1.0,0.7125501595746713,0.9990000000000001,0.753070285806923,0.9993000000000002,0.6756109149090705,0.9996333333333334,0.6919370048810084,0.9989333333333335,0.6901493073631728,0.9983000000000001,0.6525792361162916,0.9958333333333336,0.6259271567311799,0.9927666666666668
180.0,0.5,0.25,0.05,0.9579729729729729,1.0,0.9077563858576648,0.9994,0.7567811661153233,0.9932333333333336,0.7628627059358324,0.9876000000000004,0.7380456832867774,0.9739,0.7631578832913667,0.9647000000000001,0.7356267927232301,0.9485333333333332,0.7101997825690838,0.9343333333333335,0.7156040584191679,0.9085666666666667,0.9579729729729729,1.0,0.9255355889877608,0.9989666666666666,0.8106503717042497,0.9916333333333336,0.7850723937679398,0.9931000000000002,0.7652504765948097,0.9742333333333332,0.7728126660719116,0.9684333333333331,0.7136365050062642,0.9542999999999996,0.7168641470140603,0.9232000000000002,0.714548003904794,0.9173666666666668
75.0,0.5,0.25,0.36,0.9447297297297297,1.0,0.9339150015651139,1.0,0.7048239439757827,0.9996,0.7819849161930067,0.9996333333333334,0.7027200008228449,1.0,0.7136775158929364,1.0,0.6616331940761223,0.9989,0.6625035674392816,0.9976333333333333,0.6359112661453818,0.9981000000000002,0.9447297297297297,1.0,0.8864455194542493,1.0,0.6958022391997026,0.9997666666666666,0.7593989341372684,0.9998999999999999,0.6950437241655831,0.9993333333333334,0.7276824116346483,0.9998,0.6631342470164772,0.9995999999999999,0.6432125509334695,0.9988000000000001,0.6357809317556864,0.9985666666666668
175.0,0.5,0.25,0.46,0.9319084390512962,1.0,0.9198904378319794,1.0,0.6858591881748892,0.9999666666666667,0.7707714870081287,0.9999000000000001,0.6795608588106152,0.9998666666666668,0.6973417580657642,0.9999666666666667,0.6496659609830666,0.9998666666666667,0.6198720070335356,0.9993333333333335,0.6196327567692097,0.9995666666666668,0.9319084390512962,1.0,0.859791385448905,1.0,0.7199612297291896,0.9999333333333333,0.7211012697317264,1.0,0.6936605464032652,0.9997666666666666,0.7098583986427919,0.9999333333333333,0.649363546980664,0.9997000000000003,0.6273887517198792,0.9998,0.6333237061057425,0.9996
75.0,0.5,0.25,0.46,0.9394594594594594,1.0,0.9368407307517407,1.0,0.7286642445620428,0.9999333333333333,0.7555549536830068,0.9998333333333334,0.6862462712031809,0.9999333333333333,0.7322806459498251,0.9996666666666666,0.6477239487186839,0.9986333333333332,0.6390585546934937,0.9991333333333335,0.6269448427185602,0.9990666666666668,0.9394594594594594,1.0,0.8720269053005876,1.0,0.7057666481493726,0.9995999999999999,0.7636412027218451,0.9998666666666667,0.692544235278993,1.0,0.7549128277484438,0.9994666666666666,0.6759210033581937,0.9994000000000001,0.6471183159268306,0.9985999999999998,0.6156372804607352,0.9986333333333337
175.0,0.5,0.25,0.36,0.9664864864864865,1.0,0.9338035541350779,1.0,0.7200616413526576,1.0,0.7462829401705174,0.9998999999999999,0.718330074888397,1.0,0.7045841960519941,1.0,0.6767014021741621,0.9998333333333334,0.6257257780770968,0.9995333333333335,0.6207435473059796,0.9991666666666669,0.9664864864864865,1.0,0.9171932843681172,1.0,0.7212005186760796,1.0,0.7629511240362196,1.0,0.704686202148838,0.9998,0.7006391915679608,0.9997333333333333,0.6758623360905348,0.9994666666666668,0.6571713757353838,0.9991666666666668,0.6181362024958873,0.999066666666667
80.0,0.5,0.25,0.05,0.9579729729729729,1.0,0.9437608075815733,0.9961333333333334,0.7722488851461293,0.9770333333333332,0.8211894485882039,0.9653000000000003,0.8023875637574014,0.9305666666666668,0.7730766264115201,0.922233333333333,0.7928039838023043,0.8701666666666671,0.7434829809795364,0.8457999999999997,0.7366062092713963,0.7755000000000003,0.9579729729729729,1.0,0.9260782789392066,0.9952333333333333,0.7843089013651613,0.9745666666666669,0.8029669305594858,0.9682333333333336,0.7823311951414478,0.9225000000000003,0.7765411622106195,0.9215666666666672,0.7815370792189382,0.8680666666666671,0.7397004039722596,0.807033333333333,0.7109179750338706,0.770333333333333
175.0,0.5,0.25,0.26,0.9462162162162161,1.0,0.9145762156277497,1.0,0.707695252319691,0.9998999999999999,0.7591806533758478,0.9998666666666667,0.711907201345715,1.0,0.7252400979641029,0.9998,0.678061027974092,0.9991000000000001,0.6636490810003152,0.9986333333333335,0.6183990135275698,0.9979000000000002,0.9462162162162161,1.0,0.9326442577030812,1.0,0.7162845781878707,0.9997666666666666,0.7784317147577308,0.9998999999999999,0.6842975784825491,0.9999000000000001,0.7406880785694554,0.9997,0.6709850461690983,0.9994333333333336,0.6528146600501978,0.9977666666666671,0.6273967730387189,0.9990666666666667
80.0,0.5,0.25,0.15,0.9336651958080529,1.0,0.924789661225864,0.9997666666666666,0.7449600726198363,0.9982333333333332,0.7954684967763486,0.9984666666666666,0.706881720687543,0.9973000000000002,0.7719666017393582,0.9940000000000003,0.6644171845152824,0.9913000000000001,0.6909313484697813,0.990133333333334,0.6641787035793125,0.9815999999999999,0.9336651958080529,1.0,0.9255476815723456,0.9999000000000001,0.7467215607167182,0.9975333333333335,0.7629674281098385,0.9974333333333337,0.7202523282563209,0.9940333333333335,0.7322559451479336,0.9963000000000002,0.669911485012743,0.9906333333333336,0.6587389442339695,0.9874333333333337,0.6584294459912023,0.9804333333333336
175.0,0.5,0.25,0.16,0.9579729729729729,1.0,0.9493713564315613,0.9999666666666667,0.7321747367445935,0.9989333333333333,0.7590889618547423,0.9996666666666667,0.7092518524827776,0.9991666666666668,0.7155459118893489,0.9984333333333335,0.6493103007247112,0.9971000000000002,0.6633331419176217,0.9962666666666667,0.6214591283294499,0.9935333333333335,0.9579729729729729,1.0,0.9270882339709806,1.0,0.7498449338788039,0.9999000000000001,0.7788744634632729,0.9996666666666667,0.6776007992811802,0.9991666666666668,0.708323306959131,0.9994666666666667,0.6910220265749577,0.997166666666667,0.6627384731580057,0.9966666666666667,0.6451456158884842,0.9955333333333336
80.0,0.5,0.25,0.25,0.9294594594594594,1.0,0.9227968834622858,1.0,0.7596710671389484,0.9999000000000001,0.7558977518309995,0.9995,0.697987892075671,0.9995666666666668,0.7157560058128202,0.9994333333333334,0.6838524543521908,0.9970333333333332,0.6557047297773818,0.9969333333333334,0.6244184382857342,0.9941000000000001,0.9294594594594594,1.0,0.8829533064379573,1.0,0.6856544643769847,0.9994000000000001,0.7345149296496075,0.9996333333333333,0.6738404837312829,0.9987666666666668,0.7175121561868878,0.9988666666666668,0.6793622428479069,0.9977333333333332,0.635468948120476,0.996366666666667,0.6401015391692993,0.9948666666666669
175.0,0.5,0.25,0.06,0.9612162162162161,1.0,0.9533596667627325,0.9984000000000001,0.7447958141172382,0.9969000000000001,0.7871744415197149,0.9927666666666667,0.7497449246323868,0.9839000000000003,0.7511591608008316,0.9809333333333334,0.7258641741292016,0.9644666666666672,0.7208463998701078,0.9533333333333337,0.6887530986015006,0.9411333333333332,0.9612162162162161,1.0,0.9350148775010472,0.9994333333333334,0.7757670073956158,0.9929000000000001,0.8139647042976011,0.9916666666666671,0.7135178478191342,0.9837333333333337,0.7526478303836538,0.9787000000000002,0.7332587459022403,0.9640333333333336,0.7164573105735041,0.9599333333333335,0.6791414120136965,0.9322333333333335
80.0,0.5,0.25,0.35000000000000003,0.9327027027027026,1.0,0.9295978660937446,1.0,0.7644165013420582,1.0,0.7823645852807098,0.9997000000000001,0.6843125436135844,0.9993333333333334,0.7350985644069855,0.9992666666666666,0.6333980018621946,0.9992333333333333,0.6484830851253105,0.9973000000000001,0.6200730528196802,0.9972333333333335,0.9327027027027026,1.0,0.91891258017331,1.0,0.6903707526923156,1.0,0.757032853381601,1.0,0.6842891917141027,0.9993666666666668,0.7090434932974915,0.9997333333333333,0.6725523766055173,0.9989333333333331,0.6405126669554037,0.9982333333333335,0.6241582198687258,0.9964
170.0,0.5,0.25,0.47000000000000003,0.9732432432432432,1.0,0.933375485881282,1.0,0.7362919393525451,0.9998333333333334,0.7895498803586759,0.9998666666666668,0.7199540068134074,0.9996666666666667,0.7285295353735397,0.9997999999999999,0.6688239225102133,0.9997000000000001,0.6544004968418606,0.9996000000000003,0.6244744146491751,0.9994000000000001,0.9732432432432432,1.0,0.9183735998172787,1.0,0.7063806813293704,1.0,0.7436540037935323,0.9999000000000001,0.6777218818196467,1.0,0.7059762232955861,1.0,0.6686258273832926,0.9997333333333335,0.6599654444931261,0.9995333333333336,0.6226279037095904,0.9998000000000001
80.0,0.5,0.25,0.45,0.9347297297297297,1.0,0.912037247344466,1.0,0.7028323033937919,0.9991333333333334,0.7294998150186004,1.0,0.6753972252229024,0.9999000000000001,0.7158908421743861,0.9997333333333333,0.6680950008244902,0.9993666666666666,0.6347974793490926,0.9979000000000002,0.6089923067436865,0.9985000000000003,0.9347297297297297,1.0,0.897963718877876,1.0,0.7075729718733919,1.0,0.7604734993225574,1.0,0.6917383095358322,1.0,0.6970295874393266,0.9998666666666667,0.6625627025778208,0.9994333333333334,0.64513398140544,0.9983666666666668,0.6381059007957925,0.9989666666666669
170.0,0.5,0.25,0.37,0.9647297297297297,1.0,0.9038369285353357,1.0,0.7420065967820773,0.9997999999999999,0.7628312253637659,0.9998999999999999,0.7013024238670272,0.9998,0.7374800824712457,0.9998,0.6668287750244456,0.9998333333333335,0.6355194248487508,0.9989666666666668,0.623376123761867,0.9992333333333334,0.9647297297297297,1.0,0.9123274167471103,1.0,0.7418124339685168,0.9998666666666667,0.7611705564024297,0.9998666666666667,0.7323276431167822,0.9999666666666667,0.7216485514430225,1.0,0.6879550538657011,0.9994666666666667,0.6536242426328704,0.9995000000000003,0.6171154359710411,0.9993666666666668
85.0,0.5,0.25,0.04,0.9379729729729729,1.0,0.915377488220956,0.9941666666666669,0.7841202239527729,0.9655333333333336,0.825868904201952,0.9185666666666671,0.777463730324956,0.876766666666667,0.7826417014646923,0.8509666666666668,0.7473412091437426,0.7793666666666671,0.7263114397739843,0.7258333333333337,0.7301835469432434,0.6799333333333335,0.9379729729729729,1.0,0.9189214823227847,0.9924666666666668,0.8085397949663577,0.9485000000000007,0.7922184609829976,0.9335333333333337,0.7481291199345858,0.8712333333333337,0.7661465566795194,0.8320333333333336,0.7533214170326444,0.7719666666666665,0.7472947289289263,0.7044333333333335,0.732608130570445,0.6783666666666669
170.0,0.5,0.25,0.27,0.9436651958080529,1.0,0.9312481140647273,1.0,0.7565252570583141,1.0,0.7830181952731603,1.0,0.694108406435602,0.9992666666666667,0.7156919310718878,0.9996666666666668,0.6646517026980951,0.9991333333333333,0.6526287068818247,0.9990666666666667,0.6449700887122752,0.9980333333333339,0.9436651958080529,1.0,0.9250830574323525,1.0,0.6859662439447759,0.9999666666666667,0.750151689307375,0.9998333333333334,0.7009093053260986,0.9995333333333334,0.7288262090207737,0.9995333333333334,0.6534311098460124,0.9991333333333334,0.6609589227535456,0.9995333333333335,0.6369054987008567,0.9982333333333334
