m,p,delta,omni_precision_2,omni_recall_2,mase_precision_2,mase_recall_2
170.0,0.5,0.32,1.0,1.0,0.6009440482364617,0.8428
170.0,0.5,0.33,1.0,1.0,0.8392406768638182,0.9318666666666666
170.0,0.5,0.34,1.0,1.0,0.7840417157343118,0.9132
170.0,0.5,0.35000000000000003,1.0,1.0,0.8913685486795166,0.9446666666666668
170.0,0.5,0.36,1.0,1.0,0.8996202931429942,0.9556666666666668
170.0,0.5,0.37,1.0,1.0,0.97298942144443,0.9904
170.0,0.5,0.38,1.0,1.0,0.9706708023159636,0.9968666666666668
170.0,0.5,0.39,1.0,1.0,1.0,1.0
170.0,0.5,0.4,1.0,1.0,1.0,1.0
170.0,0.5,0.41,1.0,1.0,1.0,1.0
170.0,0.5,0.42,1.0,1.0,1.0,1.0
170.0,0.5,0.43,1.0,1.0,0.9884677419354838,0.994
170.0,0.5,0.44,1.0,1.0,1.0,1.0
170.0,0.5,0.45,1.0,1.0,1.0,1.0
170.0,0.5,0.46,1.0,1.0,1.0,1.0
170.0,0.5,0.47,1.0,1.0,1.0,1.0
170.0,0.5,0.48,1.0,1.0,1.0,1.0
170.0,0.5,0.49,1.0,1.0,1.0,1.0
170.0,0.5,0.5,1.0,1.0,1.0,1.0
175.0,0.5,0.0,0.24531431565855225,0.32880000000000004,0.22695614918198476,0.3018
175.0,0.5,0.01,0.2554481104982151,0.3809333333333334,0.2548731062668497,0.3484666666666668
175.0,0.5,0.02,0.2742907526083219,0.4308666666666667,0.2805176976507464,0.4574000000000002
175.0,0.5,0.03,0.3106000436106129,0.4872000000000001,0.2683774625111056,0.5165333333333332
175.0,0.5,0.04,0.3342932068388056,0.4732,0.2767112491355772,0.5047999999999997
175.0,0.5,0.05,0.3921946251550745,0.4912666666666667,0.2846436167423951,0.5201333333333332
175.0,0.5,0.06,0.38793337188748667,0.5247333333333333,0.2852194146431133,0.5089333333333332
175.0,0.5,0.07,0.4208712920601879,0.5342,0.3044431037054515,0.5025333333333334
175.0,0.5,0.08,0.3501194265169644,0.5038666666666666,0.342673124803653,0.5101333333333333
175.0,0.5,0.09,0.4054773897528784,0.5552666666666666,0.3451209615540357,0.5515999999999999
175.0,0.5,0.1,0.5148097291412621,0.6256666666666666,0.3693765397576501,0.5596666666666663
175.0,0.5,0.11,0.463373235938497,0.5626666666666668,0.3687770958988864,0.5629333333333334
175.0,0.5,0.12,0.5834959818137131,0.6731999999999999,0.41590652236978826,0.6366666666666666
175.0,0.5,0.13,0.5220059369202198,0.6563333333333332,0.4150613940813381,0.6293333333333333
175.0,0.5,0.14,0.4907198953960574,0.6204666666666666,0.3874411890391903,0.6035333333333334
175.0,0.5,0.15,0.5126284878336164,0.6126666666666667,0.4102031738597566,0.6267999999999998
175.0,0.5,0.16,0.4875038352150172,0.6288666666666665,0.42919591257998535,0.6317333333333334
175.0,0.5,0.17,0.4773984884303973,0.6415333333333331,0.4170406712140272,0.5978
175.0,0.5,0.18,0.5293317549594172,0.6384,0.3909702005851308,0.6374666666666667
175.0,0.5,0.19,0.8039573381769948,0.8678,0.4536483154486378,0.6736
175.0,0.5,0.2,0.9712512820512822,0.9842666666666668,0.473315037058448,0.6457333333333329
175.0,0.5,0.21,0.9867132867132866,0.9896,0.4723623165336411,0.6818666666666668
175.0,0.5,0.22,1.0,1.0,0.4981124398178244,0.6945999999999999
175.0,0.5,0.23,1.0,1.0,0.4484733998297621,0.6455333333333332
175.0,0.5,0.24,1.0,1.0,0.5479413363767452,0.7540666666666668
175.0,0.5,0.25,1.0,1.0,0.4869000607498729,0.7132666666666665
175.0,0.5,0.26,1.0,1.0,0.5213511382799522,0.7210666666666667
175.0,0.5,0.27,1.0,1.0,0.5596730371319635,0.7647333333333336
175.0,0.5,0.28,1.0,1.0,0.6083385419546344,0.7721999999999999
175.0,0.5,0.29,1.0,1.0,0.580541516587281,0.7660000000000001
175.0,0.5,0.3,1.0,1.0,0.6387291744117998,0.7881333333333335
175.0,0.5,0.31,1.0,1.0,0.7239751844374867,0.8814666666666666
175.0,0.5,0.32,1.0,1.0,0.7123347842519049,0.8862666666666666
175.0,0.5,0.33,1.0,1.0,0.8543709965008907,0.942
175.0,0.5,0.34,1.0,1.0,0.8369857665736423,0.9626000000000002
175.0,0.5,0.35000000000000003,1.0,1.0,0.9009469583775392,0.9414
175.0,0.5,0.36,1.0,1.0,0.9183187249773516,0.9646
175.0,0.5,0.37,1.0,1.0,0.976921640451052,0.988
175.0,0.5,0.38,1.0,1.0,0.9867736185383243,0.9926666666666668
175.0,0.5,0.39,1.0,1.0,0.9855504162812212,1.0
175.0,0.5,0.4,1.0,1.0,1.0,1.0
175.0,0.5,0.41,1.0,1.0,1.0,1.0
175.0,0.5,0.42,1.0,1.0,1.0,1.0
175.0,0.5,0.43,1.0,1.0,1.0,1.0
175.0,0.5,0.44,1.0,1.0,1.0,1.0
175.0,0.5,0.45,1.0,1.0,1.0,1.0
175.0,0.5,0.46,1.0,1.0,1.0,1.0
175.0,0.5,0.47,1.0,1.0,1.0,1.0
175.0,0.5,0.48,1.0,1.0,1.0,1.0
175.0,0.5,0.49,1.0,1.0,1.0,1.0
175.0,0.5,0.5,1.0,1.0,1.0,1.0
180.0,0.5,0.0,0.2481736673108304,0.3710666666666667,0.2373156256183301,0.3403999999999999
180.0,0.5,0.01,0.2471221727016835,0.36373333333333335,0.2566975912817141,0.387
180.0,0.5,0.02,0.2976643071268495,0.4260666666666666,0.2556946614969853,0.4740666666666666
180.0,0.5,0.03,0.2888142395131877,0.4776666666666665,0.2663739990083773,0.4905999999999999
180.0,0.5,0.04,0.34031375831670674,0.5102,0.2772455670031587,0.4899333333333333
180.0,0.5,0.05,0.3604235290845013,0.5145333333333333,0.28165695963798804,0.5054
180.0,0.5,0.06,0.3971984213621137,0.5522666666666667,0.3032333486420045,0.5084666666666666
180.0,0.5,0.07,0.3419740455098297,0.5466666666666667,0.3018723974778797,0.5101333333333334
180.0,0.5,0.08,0.44649435699526174,0.5518666666666667,0.3551460392266129,0.5471333333333331
180.0,0.5,0.09,0.4397736195332163,0.586,0.3792059487782874,0.5398666666666667
180.0,0.5,0.1,0.4042190007078689,0.5703999999999999,0.4000695349640397,0.5756
180.0,0.5,0.11,0.3677519898241181,0.5442666666666667,0.3838548539211569,0.5642666666666666
180.0,0.5,0.12,0.4979698106128234,0.6036,0.3687425994558442,0.5951333333333334
180.0,0.5,0.13,0.5116394084051797,0.6469999999999999,0.3755548585667715,0.5885999999999999
180.0,0.5,0.14,0.4789533501737137,0.6050666666666666,0.36002476735612143,0.5776666666666666
180.0,0.5,0.15,0.4252591783309343,0.5820666666666665,0.3982860317151479,0.6181333333333332
180.0,0.5,0.16,0.5326812429603056,0.6677333333333333,0.3595095137219595,0.5569333333333332
180.0,0.5,0.17,0.5113258649683421,0.6410666666666666,0.5000398602366194,0.6778666666666666
180.0,0.5,0.18,0.6191525920827371,0.7058666666666668,0.4177045377793348,0.6302666666666665
180.0,0.5,0.19,0.8036274352521601,0.848,0.5128205762539028,0.6538666666666664
180.0,0.5,0.2,0.985,0.9904,0.4704061466487816,0.6754000000000001
180.0,0.5,0.21,0.9868376068376068,0.988,0.4720373967872225,0.6937333333333333
180.0,0.5,0.22,1.0,1.0,0.4672120735938299,0.6879333333333335
180.0,0.5,0.23,1.0,1.0,0.4258340409529896,0.6848000000000001
180.0,0.5,0.24,1.0,1.0,0.4989936593187082,0.7123333333333334
180.0,0.5,0.25,1.0,1.0,0.5600297330927609,0.7239333333333332
180.0,0.5,0.26,1.0,1.0,0.643367337491435,0.8041333333333334
180.0,0.5,0.27,1.0,1.0,0.5853575102239263,0.7969333333333334
180.0,0.5,0.28,1.0,1.0,0.6360771315665393,0.794
180.0,0.5,0.29,1.0,1.0,0.5991038393419408,0.8060666666666667
180.0,0.5,0.3,1.0,1.0,0.6579157022298557,0.7853333333333333
180.0,0.5,0.31,1.0,1.0,0.7150944107107828,0.8806666666666668
180.0,0.5,0.32,1.0,1.0,0.6797176194857859,0.8476666666666667
180.0,0.5,0.33,1.0,1.0,0.7986478521112614,0.9180666666666668
180.0,0.5,0.34,1.0,1.0,0.8145081450290433,0.9531333333333332
180.0,0.5,0.35000000000000003,1.0,1.0,0.8568463016773074,0.9400666666666668
180.0,0.5,0.36,1.0,1.0,0.8925072006573681,0.9588666666666668
180.0,0.5,0.37,1.0,1.0,0.9476850127800892,0.9770666666666666
180.0,0.5,0.38,1.0,1.0,0.9748900317321372,0.9968666666666668
180.0,0.5,0.39,1.0,1.0,0.9848648648648648,0.9914
180.0,0.5,0.4,1.0,1.0,0.9885348506401138,1.0
180.0,0.5,0.41,1.0,1.0,1.0,1.0
180.0,0.5,0.42,1.0,1.0,1.0,1.0
180.0,0.5,0.43,1.0,1.0,1.0,1.0
180.0,0.5,0.44,1.0,1.0,1.0,1.0
180.0,0.5,0.45,1.0,1.0,1.0,1.0
180.0,0.5,0.46,1.0,1.0,1.0,1.0
180.0,0.5,0.47,1.0,1.0,1.0,1.0
180.0,0.5,0.48,1.0,1.0,1.0,1.0
180.0,0.5,0.49,1.0,1.0,1.0,1.0
180.0,0.5,0.5,1.0,1.0,1.0,1.0
185.0,0.5,0.0,0.25152175482020495,0.32433333333333336,0.22130466908469312,0.3146666666666667
185.0,0.5,0.01,0.2443405151805537,0.3959333333333333,0.2580336656257798,0.4428666666666666
185.0,0.5,0.02,0.2747942745676916,0.4494000000000001,0.2721518233497456,0.4710666666666666
185.0,0.5,0.03,0.2870320912382642,0.4996666666666667,0.2956100467503421,0.4816
185.0,0.5,0.04,0.3622390026203643,0.4997999999999998,0.29556386458598466,0.504
185.0,0.5,0.05,0.3440413486824205,0.5184000000000001,0.2878595578006449,0.5468666666666666
185.0,0.5,0.06,0.3552128753270121,0.5341333333333331,0.3070417700360341,0.4676666666666665
185.0,0.5,0.07,0.471868820741349,0.6163999999999997,0.31541667076752034,0.5364666666666665
185.0,0.5,0.08,0.39118912766874,0.5963999999999998,0.31643304182823745,0.5325999999999999
185.0,0.5,0.09,0.3998078051197407,0.5727333333333333,0.3211619257936416,0.5007333333333335
185.0,0.5,0.1,0.484091070175967,0.5896,0.3734644391870077,0.5751999999999999
185.0,0.5,0.11,0.4473800090175844,0.5771999999999999,0.3717053623451318,0.5491333333333334
185.0,0.5,0.12,0.4768040730619033,0.6142,0.3530941244942964,0.5212666666666668
185.0,0.5,0.13,0.4990600542739563,0.6504666666666666,0.4103287330960255,0.631
185.0,0.5,0.14,0.5804146500266703,0.6789999999999999,0.418361774766539,0.5698000000000001
185.0,0.5,0.15,0.4410665226909968,0.5522,0.36544796529268814,0.5649999999999998
185.0,0.5,0.16,0.4814649802148315,0.6248666666666667,0.41512914040559457,0.5998
185.0,0.5,0.17,0.5307235199584168,0.6642666666666667,0.4688671116673882,0.6509999999999999
185.0,0.5,0.18,0.5977291598132337,0.7278666666666667,0.4451303332205136,0.6287333333333334
185.0,0.5,0.19,0.7982164997191478,0.8462000000000001,0.39070417700837695,0.6125999999999998
185.0,0.5,0.2,0.9717126148705096,0.9786666666666668,0.4822227172952068,0.6939333333333333
185.0,0.5,0.21,1.0,1.0,0.5174048800036638,0.6869333333333333
185.0,0.5,0.22,1.0,1.0,0.4521246000180457,0.6679999999999999
185.0,0.5,0.23,1.0,1.0,0.4895043510920958,0.657
185.0,0.5,0.24,1.0,1.0,0.4373220124623549,0.6337333333333334
185.0,0.5,0.25,1.0,1.0,0.5768988715022225,0.7664000000000003
185.0,0.5,0.26,1.0,1.0,0.5381013967902439,0.7536666666666666
185.0,0.5,0.27,1.0,1.0,0.5391545140266887,0.7343333333333335
185.0,0.5,0.28,1.0,1.0,0.5834959233152565,0.7864000000000001
185.0,0.5,0.29,1.0,1.0,0.6393005664094705,0.7984666666666668
185.0,0.5,0.3,1.0,1.0,0.6252594957319473,0.8170000000000002
185.0,0.5,0.31,1.0,1.0,0.6136247032630773,0.7756000000000002
185.0,0.5,0.32,1.0,1.0,0.7338345291497369,0.8838666666666668
185.0,0.5,0.33,1.0,1.0,0.8257146791520856,0.9354666666666668
185.0,0.5,0.34,1.0,1.0,0.8490131877818737,0.9366
185.0,0.5,0.35000000000000003,1.0,1.0,0.8619466477543548,0.9494666666666668
185.0,0.5,0.36,1.0,1.0,0.9110889110547491,0.9612
185.0,0.5,0.37,1.0,1.0,0.965375733334655,1.0
185.0,0.5,0.38,1.0,1.0,0.9707861498257838,0.9868
185.0,0.5,0.39,1.0,1.0,1.0,1.0
185.0,0.5,0.4,1.0,1.0,1.0,1.0
185.0,0.5,0.41,1.0,1.0,1.0,1.0
185.0,0.5,0.42,1.0,1.0,1.0,1.0
185.0,0.5,0.43,1.0,1.0,1.0,1.0
185.0,0.5,0.44,1.0,1.0,1.0,1.0
185.0,0.5,0.45,1.0,1.0,1.0,1.0
185.0,0.5,0.46,1.0,1.0,1.0,1.0
185.0,0.5,0.47,1.0,1.0,1.0,1.0
185.0,0.5,0.48,1.0,1.0,1.0,1.0
185.0,0.5,0.49,1.0,1.0,1.0,1.0
185.0,0.5,0.5,1.0,1.0,1.0,1.0
190.0,0.5,0.0,0.237651972822432,0.3350000000000001,0.23485016900404135,0.3718666666666667
190.0,0.5,0.01,0.243726977586903,0.3696000000000001,0.2696009750211398,0.3698
190.0,0.5,0.02,0.2691857809714366,0.4738666666666666,0.2635107966017094,0.4756666666666666
190.0,0.5,0.03,0.2901290317635697,0.4810666666666667,0.26202503293813395,0.5054
190.0,0.5,0.04,0.3423199768050544,0.5007333333333333,0.282203969862626,0.5459999999999999
190.0,0.5,0.05,0.36974067072909134,0.5400666666666667,0.2832730698430336,0.5377333333333333
190.0,0.5,0.06,0.4405023282445219,0.5504666666666667,0.28655090763509145,0.4979333333333335
190.0,0.5,0.07,0.4840775085148069,0.5988,0.3120870649484873,0.5276666666666667
190.0,0.5,0.08,0.454331283977409,0.6064,0.3477950506677333,0.5353333333333333
190.0,0.5,0.09,0.4707093438002222,0.6218666666666667,0.3515055957437685,0.5499999999999998
190.0,0.5,0.1,0.527283187314596,0.6203333333333334,0.35157812680693146,0.5534666666666666
190.0,0.5,0.11,0.5244035526056218,0.6409333333333332,0.3418498467271253,0.5597333333333332
190.0,0.5,0.12,0.4325105421443128,0.6052666666666666,0.3559601630848267,0.6013333333333333
190.0,0.5,0.13,0.4623882242395067,0.5892000000000001,0.4234456209660785,0.6531999999999999
190.0,0.5,0.14,0.4190922592289612,0.5891333333333332,0.4387909821927465,0.6107333333333334
190.0,0.5,0.15,0.4683745801100666,0.6086000000000001,0.44467622639147786,0.6236
190.0,0.5,0.16,0.4544301838573609,0.5861999999999999,0.4185721634449003,0.6624
190.0,0.5,0.17,0.570617045578429,0.6882666666666668,0.3762301218518459,0.5936
190.0,0.5,0.18,0.6314417832132654,0.7180000000000001,0.5207146243624096,0.7187333333333333
190.0,0.5,0.19,0.8343693009110902,0.8728,0.4147125298683629,0.633
190.0,0.5,0.2,0.9590441176470588,0.9738,0.4807783195811125,0.6985333333333332
190.0,0.5,0.21,1.0,1.0,0.5290473284260014,0.7003999999999999
190.0,0.5,0.22,1.0,1.0,0.5352628971977986,0.6991999999999998
190.0,0.5,0.23,1.0,1.0,0.5629945986302093,0.7117999999999999
190.0,0.5,0.24,1.0,1.0,0.5597604944894153,0.7281333333333332
190.0,0.5,0.25,1.0,1.0,0.5338252070021232,0.7415333333333333
190.0,0.5,0.26,1.0,1.0,0.615353515509769,0.7905333333333333
190.0,0.5,0.27,1.0,1.0,0.4986637660861786,0.74
190.0,0.5,0.28,1.0,1.0,0.5651579172486237,0.7842000000000001
190.0,0.5,0.29,1.0,1.0,0.6569796970686594,0.8200666666666666
190.0,0.5,0.3,1.0,1.0,0.6881436324206455,0.8361999999999999
190.0,0.5,0.31,1.0,1.0,0.7181701884099359,0.8606666666666666
190.0,0.5,0.32,1.0,1.0,0.7420420836813097,0.8792666666666666
190.0,0.5,0.33,1.0,1.0,0.7838693357656136,0.8978
190.0,0.5,0.34,1.0,1.0,0.8238582559224845,0.9258666666666668
190.0,0.5,0.35000000000000003,1.0,1.0,0.904072104366222,0.9596
190.0,0.5,0.36,1.0,1.0,0.9613956494941448,0.994
190.0,0.5,0.37,1.0,1.0,0.9853191489361702,1.0
190.0,0.5,0.38,1.0,1.0,0.9714107092112206,0.9830666666666668
190.0,0.5,0.39,1.0,1.0,0.9834604105571848,1.0
190.0,0.5,0.4,1.0,1.0,0.9890090090090092,1.0
190.0,0.5,0.41,1.0,1.0,0.9885348506401138,1.0
190.0,0.5,0.42,1.0,1.0,1.0,1.0
190.0,0.5,0.43,1.0,1.0,1.0,1.0
190.0,0.5,0.44,1.0,1.0,1.0,1.0
190.0,0.5,0.45,1.0,1.0,1.0,1.0
190.0,0.5,0.46,1.0,1.0,1.0,1.0
190.0,0.5,0.47,1.0,1.0,1.0,1.0
190.0,0.5,0.48,1.0,1.0,1.0,1.0
190.0,0.5,0.49,1.0,1.0,1.0,1.0
190.0,0.5,0.5,1.0,1.0,1.0,1.0
195.0,0.5,0.0,0.2499333286792215,0.32159999999999994,0.24317803731227755,0.32433333333333336
195.0,0.5,0.01,0.2803957385005285,0.4152666666666668,0.250907786366834,0.3923333333333334
195.0,0.5,0.02,0.2821487162896217,0.4393333333333333,0.2595119383534682,0.4319333333333333
195.0,0.5,0.03,0.31422054496564666,0.4697333333333333,0.26880875069806004,0.5112666666666668
195.0,0.5,0.04,0.3386140533055124,0.5204666666666666,0.27686013723154823,0.5063333333333333
195.0,0.5,0.05,0.3424118589669258,0.5519333333333333,0.277042082002815,0.5378666666666665
195.0,0.5,0.06,0.3850442512670096,0.5118666666666666,0.2881205786221286,0.5189333333333331
195.0,0.5,0.07,0.4117811679621331,0.5304666666666665,0.2923649999208438,0.5436666666666667
195.0,0.5,0.08,0.4433917076606321,0.5594,0.29917279745797204,0.518
195.0,0.5,0.09,0.4603930326470389,0.5951999999999998,0.3285508471756657,0.5304
195.0,0.5,0.1,0.4336977389338525,0.5864666666666666,0.37990058002026295,0.5579999999999998
195.0,0.5,0.11,0.4865165897711976,0.6326666666666667,0.35012748722922504,0.6160666666666664
195.0,0.5,0.12,0.43717958181314776,0.6155333333333334,0.3922358018795803,0.5946
195.0,0.5,0.13,0.4733120757841094,0.5891333333333333,0.4513337616852478,0.6399999999999998
195.0,0.5,0.14,0.5033143851996948,0.6396666666666666,0.3996324417254084,0.6087333333333332
195.0,0.5,0.15,0.5016896039468893,0.6429333333333331,0.4618656598817856,0.6290666666666666
195.0,0.5,0.16,0.5166686064920953,0.6392666666666664,0.3799614297286979,0.5858666666666664
195.0,0.5,0.17,0.6366023888761466,0.7428000000000001,0.3763926928201941,0.6135333333333332
195.0,0.5,0.18,0.6212910567047387,0.7140666666666665,0.4613029213872671,0.6848000000000002
195.0,0.5,0.19,0.8211962531233092,0.8772666666666668,0.4579882874380366,0.6522
195.0,0.5,0.2,0.9853472222222224,0.9902666666666669,0.5165208290749927,0.7582666666666666
195.0,0.5,0.21,1.0,1.0,0.4479867433259176,0.6862
195.0,0.5,0.22,1.0,1.0,0.4569271569212574,0.6646
195.0,0.5,0.23,1.0,1.0,0.5541857636921094,0.7556666666666668
195.0,0.5,0.24,1.0,1.0,0.4320353155995189,0.6440666666666666
195.0,0.5,0.25,1.0,1.0,0.5350744849354924,0.7502666666666665
195.0,0.5,0.26,1.0,1.0,0.5664102523921224,0.7750666666666668
195.0,0.5,0.27,1.0,1.0,0.5508173324244864,0.7283333333333333
195.0,0.5,0.28,1.0,1.0,0.5725162208178891,0.7860666666666667
195.0,0.5,0.29,1.0,1.0,0.6465475196357136,0.8064000000000001
195.0,0.5,0.3,1.0,1.0,0.6617558407163467,0.8560000000000002
195.0,0.5,0.31,1.0,1.0,0.7166569620789999,0.8936666666666666
195.0,0.5,0.32,1.0,1.0,0.8062695296124638,0.9400666666666668
195.0,0.5,0.33,1.0,1.0,0.7985257584401418,0.9198666666666668
195.0,0.5,0.34,1.0,1.0,0.8306225794753226,0.9397333333333332
195.0,0.5,0.35000000000000003,1.0,1.0,0.9007283579733002,0.9638
195.0,0.5,0.36,1.0,1.0,0.9463120333772508,0.9650666666666666
195.0,0.5,0.37,1.0,1.0,0.9499701236133758,0.9768
195.0,0.5,0.38,1.0,1.0,0.9735099987731568,0.9984
195.0,0.5,0.39,1.0,1.0,0.9852390852390852,0.9884
195.0,0.5,0.4,1.0,1.0,1.0,1.0
195.0,0.5,0.41,1.0,1.0,1.0,1.0
195.0,0.5,0.42,1.0,1.0,1.0,1.0
195.0,0.5,0.43,1.0,1.0,1.0,1.0
195.0,0.5,0.44,1.0,1.0,1.0,1.0
195.0,0.5,0.45,1.0,1.0,1.0,1.0
195.0,0.5,0.46,1.0,1.0,1.0,1.0
195.0,0.5,0.47,1.0,1.0,1.0,1.0
195.0,0.5,0.48,1.0,1.0,1.0,1.0
195.0,0.5,0.49,1.0,1.0,1.0,1.0
195.0,0.5,0.5,1.0,1.0,1.0,1.0
200.0,0.5,0.0,0.2588486845311246,0.37373333333333336,0.2421436541313984,0.3610666666666667
200.0,0.5,0.01,0.2555690386282185,0.4152,0.25304638833846904,0.4101333333333335
200.0,0.5,0.02,0.2677803996734186,0.4637333333333331,0.2690626077175365,0.4310666666666667
200.0,0.5,0.03,0.28714502398170744,0.4564000000000001,0.2623906497259024,0.4819333333333333
200.0,0.5,0.04,0.31636179268793274,0.5140666666666666,0.27592653724410904,0.5096666666666667
200.0,0.5,0.05,0.3385909421413151,0.527,0.28681713207173865,0.5246666666666666
200.0,0.5,0.06,0.4577050615047262,0.5802,0.30225384097975505,0.5294666666666665
200.0,0.5,0.07,0.4187051246773677,0.5646,0.3359835113475468,0.5392000000000001
200.0,0.5,0.08,0.4088101349037484,0.5619333333333332,0.3562859012646193,0.5375333333333332
200.0,0.5,0.09,0.3673730440923408,0.5372,0.3337381180624097,0.5327333333333334
200.0,0.5,0.1,0.4523018556760344,0.5992666666666667,0.34312223615131354,0.5735333333333332
200.0,0.5,0.11,0.4853313927210609,0.5799333333333333,0.3579224098206681,0.5538
200.0,0.5,0.12,0.5436913127280948,0.6393999999999999,0.4121546197197026,0.6059333333333333
200.0,0.5,0.13,0.4683323129725022,0.6049333333333333,0.3751459302650108,0.5676666666666668
200.0,0.5,0.14,0.4104876101187054,0.6069333333333332,0.4641301997272055,0.647
200.0,0.5,0.15,0.4943434604888217,0.6485333333333333,0.3775411496596224,0.5574
200.0,0.5,0.16,0.4837835132567113,0.6090666666666666,0.4220417836983084,0.6193999999999998
200.0,0.5,0.17,0.4919416745069413,0.6221333333333332,0.34561027486857704,0.5650666666666666
200.0,0.5,0.18,0.5535355690600009,0.653,0.4754856223018079,0.6609999999999999
200.0,0.5,0.19,0.7912457250545748,0.8482000000000001,0.3965215254665832,0.6369999999999999
200.0,0.5,0.2,0.9878787878787878,0.9860666666666666,0.5394394969346726,0.7141999999999998
200.0,0.5,0.21,1.0,1.0,0.5492893046101645,0.6960666666666667
200.0,0.5,0.22,1.0,1.0,0.457352873093146,0.6285333333333333
200.0,0.5,0.23,1.0,1.0,0.4558566525869116,0.6761333333333331
200.0,0.5,0.24,1.0,1.0,0.5481146262789829,0.7246000000000001
200.0,0.5,0.25,1.0,1.0,0.5737828621158619,0.7848666666666666
200.0,0.5,0.26,1.0,1.0,0.5638244697394503,0.7804666666666666
200.0,0.5,0.27,1.0,1.0,0.568398532854658,0.7867333333333335
200.0,0.5,0.28,1.0,1.0,0.6497587990100697,0.8247333333333334
200.0,0.5,0.29,1.0,1.0,0.6449716356084538,0.8176666666666667
200.0,0.5,0.3,1.0,1.0,0.6677615386462772,0.8481333333333335
200.0,0.5,0.31,1.0,1.0,0.7085731919826312,0.8576666666666667
200.0,0.5,0.32,1.0,1.0,0.7783679525701109,0.8734666666666668
200.0,0.5,0.33,1.0,1.0,0.8096697679244552,0.9205333333333334
200.0,0.5,0.34,1.0,1.0,0.9116636883512712,0.9721333333333332
200.0,0.5,0.35000000000000003,1.0,1.0,0.8908159704235129,0.975
200.0,0.5,0.36,1.0,1.0,0.9353195356419228,0.9877333333333334
200.0,0.5,0.37,1.0,1.0,0.975818339875135,0.9904
200.0,0.5,0.38,1.0,1.0,1.0,1.0
200.0,0.5,0.39,1.0,1.0,1.0,1.0
200.0,0.5,0.4,1.0,1.0,1.0,1.0
200.0,0.5,0.41,1.0,1.0,1.0,1.0
200.0,0.5,0.42,1.0,1.0,1.0,1.0
200.0,0.5,0.43,1.0,1.0,1.0,1.0
200.0,0.5,0.44,1.0,1.0,1.0,1.0
200.0,0.5,0.45,1.0,1.0,1.0,1.0
200.0,0.5,0.46,1.0,1.0,1.0,1.0
200.0,0.5,0.47,1.0,1.0,1.0,1.0
200.0,0.5,0.48,1.0,1.0,1.0,1.0
200.0,0.5,0.49,1.0,1.0,1.0,1.0
200.0,0.5,0.5,1.0,1.0,1.0,1.0
205.0,0.5,0.0,0.23230125396551204,0.3426666666666667,0.248510869308722,0.3179333333333334
205.0,0.5,0.01,0.24901474603319684,0.3793333333333333,0.2650356680976385,0.37960000000000016
205.0,0.5,0.02,0.2782022459788901,0.4362,0.2635435857196662,0.4658000000000002
205.0,0.5,0.03,0.32054479845033845,0.4942,0.27566439017257405,0.4622666666666666
205.0,0.5,0.04,0.3088115388757041,0.5010666666666664,0.2798885279511513,0.4862
205.0,0.5,0.05,0.36991572439545695,0.5563333333333333,0.30286199826180793,0.5148666666666665
205.0,0.5,0.06,0.4221199919128323,0.5361333333333334,0.30191697634201714,0.5413999999999999
205.0,0.5,0.07,0.4766262958124826,0.5594666666666666,0.2874732124063893,0.5222666666666667
205.0,0.5,0.08,0.3987924648406853,0.5350666666666665,0.3257604860869094,0.5252666666666667
205.0,0.5,0.09,0.4628013185951801,0.6124666666666666,0.3101158244817038,0.5146666666666665
205.0,0.5,0.1,0.4927592165552652,0.6157333333333334,0.3683481347684053,0.5778666666666666
205.0,0.5,0.11,0.387406100902696,0.5509333333333334,0.34024836770436795,0.5483333333333333
205.0,0.5,0.12,0.4319596480703109,0.584,0.32897513778997883,0.5258666666666666
205.0,0.5,0.13,0.4627138751731279,0.6085333333333331,0.426479773201534,0.6129333333333333
205.0,0.5,0.14,0.4727962459262646,0.6026666666666667,0.4453972145777063,0.6367999999999999
205.0,0.5,0.15,0.5155822095412068,0.6378666666666666,0.4563103917968043,0.6277333333333334
205.0,0.5,0.16,0.4762655674749056,0.6012,0.4089409150912081,0.6244666666666665
205.0,0.5,0.17,0.489013570972337,0.6047333333333333,0.3859298538730113,0.5988
205.0,0.5,0.18,0.6145829743498017,0.7237333333333332,0.4308576287954063,0.6394666666666666
205.0,0.5,0.19,0.8669390080982593,0.8938000000000001,0.5272973228093943,0.6666
205.0,0.5,0.2,1.0,1.0,0.5495160389602577,0.7144000000000001
205.0,0.5,0.21,1.0,1.0,0.5643690400498137,0.7112
205.0,0.5,0.22,1.0,1.0,0.5161614419606244,0.7113333333333334
205.0,0.5,0.23,1.0,1.0,0.5222802860281615,0.7311333333333333
205.0,0.5,0.24,1.0,1.0,0.5489389201421665,0.7493333333333334
205.0,0.5,0.25,1.0,1.0,0.5220547153853148,0.7387333333333335
205.0,0.5,0.26,1.0,1.0,0.5356990893685827,0.7380000000000001
205.0,0.5,0.27,1.0,1.0,0.5647478165848768,0.7626666666666666
205.0,0.5,0.28,1.0,1.0,0.6106011915592167,0.7665333333333334
205.0,0.5,0.29,1.0,1.0,0.6349163733197176,0.8094666666666668
205.0,0.5,0.3,1.0,1.0,0.6828637947774173,0.8264
205.0,0.5,0.31,1.0,1.0,0.7401061444312986,0.8577333333333335
205.0,0.5,0.32,1.0,1.0,0.8183433334334994,0.9192000000000004
