m,p,q,delta,prec,recall
235.0,0.5,0.25,0.46,0.9362162162162161,1.0
235.0,0.5,0.25,0.47000000000000003,0.9571787093215665,1.0
235.0,0.5,0.25,0.48,0.9529729729729729,1.0
235.0,0.5,0.25,0.49,0.9494594594594594,1.0
235.0,0.5,0.25,0.5,0.9497297297297297,1.0
240.0,0.5,0.25,0.0,0.6,0.09
240.0,0.5,0.25,0.01,0.9257467994310099,0.95
240.0,0.5,0.25,0.02,0.9482432432432433,1.0
240.0,0.5,0.25,0.03,0.9321787093215664,1.0
240.0,0.5,0.25,0.04,0.9286651958080528,1.0
240.0,0.5,0.25,0.05,0.9412162162162161,1.0
240.0,0.5,0.25,0.06,0.9606922228350799,1.0
240.0,0.5,0.25,0.07,0.9547297297297297,1.0
240.0,0.5,0.25,0.08,0.9614864864864865,1.0
240.0,0.5,0.25,0.09,0.9462162162162161,1.0
240.0,0.5,0.25,0.1,0.914881412024269,1.0
240.0,0.5,0.25,0.11,0.9521787093215665,1.0
240.0,0.5,0.25,0.12,0.9133949255377826,1.0
240.0,0.5,0.25,0.13,0.9471787093215664,1.0
240.0,0.5,0.25,0.14,0.9414864864864865,1.0
240.0,0.5,0.25,0.15,0.9547297297297297,1.0
240.0,0.5,0.25,0.16,0.9489354660783232,1.0
240.0,0.5,0.25,0.17,0.9194594594594594,1.0
240.0,0.5,0.25,0.18,0.9136651958080528,1.0
240.0,0.5,0.25,0.19,0.9482432432432433,1.0
240.0,0.5,0.25,0.2,0.9394594594594594,1.0
240.0,0.5,0.25,0.21,0.9486651958080529,1.0
240.0,0.5,0.25,0.22,0.9512162162162161,1.0
240.0,0.5,0.25,0.23,0.9401516822945394,1.0
240.0,0.5,0.25,0.24,0.9479729729729729,1.0
240.0,0.5,0.25,0.25,0.9462162162162161,1.0
240.0,0.5,0.25,0.26,0.9447297297297297,1.0
240.0,0.5,0.25,0.27,0.9344594594594594,1.0
240.0,0.5,0.25,0.28,0.9547297297297297,1.0
240.0,0.5,0.25,0.29,0.9104219525648096,1.0
240.0,0.5,0.25,0.3,0.9521787093215665,1.0
240.0,0.5,0.25,0.31,0.9209459459459458,1.0
240.0,0.5,0.25,0.32,0.9194594594594594,1.0
240.0,0.5,0.25,0.33,0.9412162162162161,1.0
240.0,0.5,0.25,0.34,0.9562162162162161,1.0
240.0,0.5,0.25,0.35000000000000003,0.9319084390512962,1.0
240.0,0.5,0.25,0.36,0.9647297297297297,1.0
240.0,0.5,0.25,0.37,0.9536651958080529,1.0
240.0,0.5,0.25,0.38,0.9689354660783231,1.0
240.0,0.5,0.25,0.39,0.9512162162162161,1.0
240.0,0.5,0.25,0.4,0.9671787093215665,1.0
240.0,0.5,0.25,0.41000000000000003,0.9664864864864865,1.0
240.0,0.5,0.25,0.42,0.9412162162162161,1.0
240.0,0.5,0.25,0.43,0.9436651958080529,1.0
240.0,0.5,0.25,0.44,0.9432432432432433,1.0
240.0,0.5,0.25,0.45,0.9547297297297297,1.0
240.0,0.5,0.25,0.46,0.9327027027027026,1.0
240.0,0.5,0.25,0.47000000000000003,0.9259459459459458,1.0
240.0,0.5,0.25,0.48,0.9427027027027026,1.0
240.0,0.5,0.25,0.49,0.9547297297297297,1.0
240.0,0.5,0.25,0.5,0.9521787093215665,1.0
245.0,0.5,0.25,0.0,0.34782608695652173,0.08
245.0,0.5,0.25,0.01,0.9279157333093192,0.98
245.0,0.5,0.25,0.02,0.914189189189189,1.0
245.0,0.5,0.25,0.03,0.9547297297297297,1.0
245.0,0.5,0.25,0.04,0.9632432432432432,1.0
245.0,0.5,0.25,0.05,0.9544594594594593,1.0
245.0,0.5,0.25,0.06,0.9547297297297297,1.0
245.0,0.5,0.25,0.07,0.9547297297297297,1.0
245.0,0.5,0.25,0.08,0.9286651958080528,1.0
245.0,0.5,0.25,0.09,0.9251516822945394,1.0
245.0,0.5,0.25,0.1,0.9529729729729729,1.0
245.0,0.5,0.25,0.11,0.9177027027027026,1.0
245.0,0.5,0.25,0.12,0.9539354660783232,1.0
245.0,0.5,0.25,0.13,0.9362162162162161,1.0
245.0,0.5,0.25,0.14,0.9832432432432432,1.0
245.0,0.5,0.25,0.15,0.9212162162162162,1.0
245.0,0.5,0.25,0.16,0.9419084390512961,1.0
245.0,0.5,0.25,0.17,0.9547297297297297,1.0
245.0,0.5,0.25,0.18,0.914189189189189,1.0
245.0,0.5,0.25,0.19,0.9429729729729729,1.0
245.0,0.5,0.25,0.2,0.9412162162162161,1.0
245.0,0.5,0.25,0.21,0.9547297297297297,1.0
245.0,0.5,0.25,0.22,0.9327027027027026,1.0
245.0,0.5,0.25,0.23,0.9354219525648096,1.0
245.0,0.5,0.25,0.24,0.9347297297297297,1.0
245.0,0.5,0.25,0.25,0.9564864864864865,1.0
245.0,0.5,0.25,0.26,0.9454219525648097,1.0
245.0,0.5,0.25,0.27,0.9447297297297297,1.0
245.0,0.5,0.25,0.28,0.919189189189189,1.0
245.0,0.5,0.25,0.29,0.9529729729729729,1.0
245.0,0.5,0.25,0.3,0.9444594594594594,1.0
245.0,0.5,0.25,0.31,0.9209459459459458,1.0
245.0,0.5,0.25,0.32,0.9227027027027026,1.0
245.0,0.5,0.25,0.33,0.9647297297297297,1.0
245.0,0.5,0.25,0.34,0.9354219525648096,1.0
245.0,0.5,0.25,0.35000000000000003,0.9429729729729729,1.0
245.0,0.5,0.25,0.36,0.9279729729729729,1.0
245.0,0.5,0.25,0.37,0.9529729729729729,1.0
245.0,0.5,0.25,0.38,0.92638444567016,1.0
245.0,0.5,0.25,0.39,0.9539354660783232,1.0
245.0,0.5,0.25,0.4,0.9394594594594594,1.0
245.0,0.5,0.25,0.41000000000000003,0.9714864864864865,1.0
245.0,0.5,0.25,0.42,0.9094594594594594,1.0
245.0,0.5,0.25,0.43,0.9379729729729729,1.0
245.0,0.5,0.25,0.44,0.9108439051296193,1.0
245.0,0.5,0.25,0.45,0.9494594594594594,1.0
245.0,0.5,0.25,0.46,0.9562162162162161,1.0
245.0,0.5,0.25,0.47000000000000003,0.9397297297297297,1.0
245.0,0.5,0.25,0.48,0.975,1.0
245.0,0.5,0.25,0.49,0.9344594594594594,1.0
245.0,0.5,0.25,0.5,0.9209459459459458,1.0
250.0,0.5,0.25,0.0,0.45454545454545453,0.05
250.0,0.5,0.25,0.01,0.9448706591563734,0.99
250.0,0.5,0.25,0.02,0.9389354660783232,1.0
250.0,0.5,0.25,0.03,0.9344594594594594,1.0
250.0,0.5,0.25,0.04,0.9209459459459458,1.0
250.0,0.5,0.25,0.05,0.9362162162162161,1.0
250.0,0.5,0.25,0.06,0.9429729729729729,1.0
250.0,0.5,0.25,0.07,0.9359459459459458,1.0
250.0,0.5,0.25,0.08,0.9174324324324323,1.0
250.0,0.5,0.25,0.09,0.9454219525648097,1.0
250.0,0.5,0.25,0.1,0.9797297297297297,1.0
250.0,0.5,0.25,0.11,0.9344594594594594,1.0
250.0,0.5,0.25,0.12,0.9597297297297297,1.0
250.0,0.5,0.25,0.13,0.9556922228350799,1.0
250.0,0.5,0.25,0.14,0.9547297297297297,1.0
250.0,0.5,0.25,0.15,0.924189189189189,1.0
250.0,0.5,0.25,0.16,0.9454219525648097,1.0
250.0,0.5,0.25,0.17,0.9597297297297297,1.0
250.0,0.5,0.25,0.18,0.9259459459459458,1.0
250.0,0.5,0.25,0.19,0.9159459459459458,1.0
250.0,0.5,0.25,0.2,0.9412162162162161,1.0
250.0,0.5,0.25,0.21,0.9462162162162161,1.0
250.0,0.5,0.25,0.22,0.9377027027027026,1.0
250.0,0.5,0.25,0.23,0.9151516822945394,1.0
250.0,0.5,0.25,0.24,0.9444594594594594,1.0
250.0,0.5,0.25,0.25,0.9259459459459458,1.0
250.0,0.5,0.25,0.26,0.9277027027027026,1.0
250.0,0.5,0.25,0.27,0.9679729729729729,1.0
250.0,0.5,0.25,0.28,0.9732432432432432,1.0
250.0,0.5,0.25,0.29,0.9159459459459458,1.0
250.0,0.5,0.25,0.3,0.9571787093215665,1.0
250.0,0.5,0.25,0.31,0.9279729729729729,1.0
250.0,0.5,0.25,0.32,0.9311141753998896,1.0
250.0,0.5,0.25,0.33,0.9582432432432433,1.0
250.0,0.5,0.25,0.34,0.9764864864864865,1.0
250.0,0.5,0.25,0.35000000000000003,0.9309459459459458,1.0
250.0,0.5,0.25,0.36,0.9369084390512961,1.0
250.0,0.5,0.25,0.37,0.9444594594594594,1.0
250.0,0.5,0.25,0.38,0.9714864864864865,1.0
250.0,0.5,0.25,0.39,0.9412162162162161,1.0
250.0,0.5,0.25,0.4,0.9404219525648096,1.0
250.0,0.5,0.25,0.41000000000000003,0.9344594594594594,1.0
250.0,0.5,0.25,0.42,0.8871621621621619,1.0
250.0,0.5,0.25,0.43,0.9197297297297297,1.0
250.0,0.5,0.25,0.44,0.9564864864864865,1.0
250.0,0.5,0.25,0.45,0.9177027027027026,1.0
250.0,0.5,0.25,0.46,0.9294594594594594,1.0
250.0,0.5,0.25,0.47000000000000003,0.9512162162162161,1.0
250.0,0.5,0.25,0.48,0.899189189189189,1.0
250.0,0.5,0.25,0.49,0.9462162162162161,1.0
250.0,0.5,0.25,0.5,0.9133949255377826,1.0
