m,p,delta,omni_correct_nodes_1,omni_correct_nodes_2,mase_correct_nodes_1,mase_correct_nodes_2
240.0,0.5,0.19,0.95,0.9188,0.7536000000000003,0.5228
240.0,0.5,0.29,1.0,1.0,0.8776,0.7244000000000003
240.0,0.5,0.39,1.0,1.0,1.0,1.0
240.0,0.5,0.49,1.0,1.0,1.0,1.0
245.0,0.5,0.08,0.7288000000000001,0.5604,0.6960000000000005,0.4208
245.0,0.5,0.18,0.8088000000000004,0.6895999999999998,0.7320000000000003,0.5107999999999998
245.0,0.5,0.28,1.0,1.0,0.8876,0.6892
245.0,0.5,0.38,1.0,1.0,1.0,1.0
245.0,0.5,0.48,1.0,1.0,1.0,1.0
250.0,0.5,0.07,0.7148000000000008,0.4895999999999999,0.6804000000000007,0.4004
250.0,0.5,0.17,0.7328000000000001,0.5712,0.7476000000000002,0.5275999999999996
250.0,0.5,0.27,1.0,1.0,0.8592,0.6356
250.0,0.5,0.37,1.0,1.0,1.0,0.9928
250.0,0.5,0.47000000000000003,1.0,1.0,1.0,1.0
5.0,0.5,0.07,0.6380000000000005,0.4131999999999998,0.6460000000000007,0.41400000000000003
5.0,0.5,0.17,0.6472000000000004,0.4352,0.6696000000000005,0.4291999999999998
5.0,0.5,0.27,0.6652000000000003,0.48480000000000006,0.6820000000000005,0.45160000000000017
5.0,0.5,0.37,0.8128000000000002,0.7003999999999998,0.7664000000000005,0.5384000000000002
5.0,0.5,0.47000000000000003,0.9975999999999999,0.9940000000000001,0.8936,0.8004000000000002
10.0,0.5,0.06,0.6576000000000002,0.3583999999999999,0.6456000000000004,0.3892000000000001
10.0,0.5,0.16,0.6552000000000002,0.46800000000000014,0.6752000000000004,0.42640000000000006
10.0,0.5,0.26,0.6660000000000007,0.4988000000000001,0.7020000000000002,0.4884000000000001
10.0,0.5,0.36,0.9964,0.9956,0.7924000000000001,0.6308000000000002
10.0,0.5,0.46,1.0,1.0,0.9420000000000002,0.8672000000000003
15.0,0.5,0.05,0.6316000000000003,0.4044,0.6572000000000005,0.3867999999999998
15.0,0.5,0.15,0.6708000000000004,0.4120000000000001,0.6908000000000003,0.47040000000000004
15.0,0.5,0.25,0.6968000000000005,0.5027999999999999,0.7372000000000003,0.5636000000000001
15.0,0.5,0.35000000000000003,1.0,1.0,0.8172,0.5968000000000002
15.0,0.5,0.45,1.0,1.0,0.9544000000000001,0.8740000000000001
20.0,0.5,0.04,0.6480000000000006,0.36519999999999975,0.6372000000000004,0.3875999999999999
20.0,0.5,0.14,0.6480000000000006,0.462,0.6940000000000001,0.46400000000000013
20.0,0.5,0.24,0.7092000000000002,0.5539999999999999,0.7340000000000003,0.5488
20.0,0.5,0.34,1.0,1.0,0.824,0.6287999999999999
20.0,0.5,0.44,1.0,1.0,0.9568000000000001,0.8944000000000001
25.0,0.5,0.03,0.6460000000000004,0.4012000000000001,0.6560000000000002,0.3975999999999999
25.0,0.5,0.13,0.6672000000000005,0.46039999999999975,0.6600000000000007,0.42839999999999984
25.0,0.5,0.23,0.6984,0.5404000000000001,0.7452,0.4964
25.0,0.5,0.33,1.0,1.0,0.7992,0.6455999999999998
25.0,0.5,0.43,1.0,1.0,0.9460000000000002,0.8843999999999999
30.0,0.5,0.02,0.6536000000000004,0.38599999999999995,0.6548000000000005,0.3767999999999997
30.0,0.5,0.12,0.6512000000000004,0.4456,0.6864000000000006,0.46
30.0,0.5,0.22,0.7096000000000002,0.5276,0.7504000000000004,0.5544000000000002
30.0,0.5,0.32,1.0,1.0,0.8096000000000003,0.6120000000000004
30.0,0.5,0.42,1.0,1.0,0.9251999999999999,0.8560000000000002
35.0,0.5,0.01,0.6500000000000006,0.40319999999999995,0.6588000000000007,0.3448
35.0,0.5,0.11,0.6824000000000002,0.3984000000000002,0.6944000000000004,0.43480000000000013
35.0,0.5,0.21,0.7140000000000005,0.5143999999999997,0.7488000000000004,0.5647999999999996
35.0,0.5,0.31,1.0,1.0,0.8184000000000001,0.6716000000000002
35.0,0.5,0.41000000000000003,1.0,1.0,0.9691999999999998,0.9012
40.0,0.5,0.0,0.6440000000000006,0.4044,0.6400000000000006,0.40119999999999967
40.0,0.5,0.1,0.6572000000000005,0.4552000000000001,0.6928,0.4211999999999999
40.0,0.5,0.2,0.7272000000000002,0.5751999999999997,0.7528000000000001,0.5115999999999999
40.0,0.5,0.3,1.0,1.0,0.7864000000000004,0.6407999999999998
40.0,0.5,0.4,1.0,1.0,0.9431999999999999,0.8588000000000001
40.0,0.5,0.5,1.0,1.0,1.0,1.0
45.0,0.5,0.09,0.6592000000000003,0.43079999999999996,0.6520000000000006,0.4596
45.0,0.5,0.19,0.7048000000000003,0.5068000000000001,0.7380000000000004,0.5288000000000002
45.0,0.5,0.29,1.0,1.0,0.772,0.5840000000000002
45.0,0.5,0.39,1.0,1.0,0.9316000000000002,0.8104
45.0,0.5,0.49,1.0,1.0,1.0,1.0
50.0,0.5,0.08,0.6656000000000004,0.4579999999999999,0.6628000000000006,0.41919999999999996
50.0,0.5,0.18,0.7224000000000005,0.6056000000000001,0.7420000000000002,0.586
50.0,0.5,0.28,1.0,1.0,0.7800000000000002,0.602
50.0,0.5,0.38,1.0,1.0,0.9300000000000002,0.8636
50.0,0.5,0.48,1.0,1.0,1.0,1.0
55.0,0.5,0.07,0.6368000000000005,0.4368,0.6624000000000007,0.37559999999999993
55.0,0.5,0.17,0.7008000000000003,0.5152,0.7108000000000007,0.45999999999999985
55.0,0.5,0.27,1.0,1.0,0.7984000000000002,0.6340000000000001
55.0,0.5,0.37,1.0,1.0,0.9144000000000001,0.8248000000000001
55.0,0.5,0.47000000000000003,1.0,1.0,1.0,1.0
60.0,0.5,0.06,0.6364000000000006,0.4307999999999999,0.6632000000000007,0.38799999999999985
60.0,0.5,0.16,0.7160000000000005,0.5583999999999996,0.7172000000000003,0.5187999999999999
60.0,0.5,0.26,1.0,1.0,0.7776000000000002,0.5844
60.0,0.5,0.36,1.0,1.0,0.8972000000000001,0.7844
60.0,0.5,0.46,1.0,1.0,1.0,1.0
65.0,0.5,0.05,0.6528000000000003,0.4908000000000002,0.6620000000000006,0.3687999999999999
65.0,0.5,0.15,0.7136000000000001,0.536,0.7472,0.5376000000000001
65.0,0.5,0.25,1.0,1.0,0.7848000000000006,0.5336000000000001
65.0,0.5,0.35000000000000003,1.0,1.0,0.8692000000000002,0.7011999999999999
65.0,0.5,0.45,1.0,1.0,1.0,1.0
70.0,0.5,0.04,0.6700000000000006,0.4036000000000001,0.6692000000000006,0.3903999999999999
70.0,0.5,0.14,0.6632000000000003,0.4696000000000001,0.7168000000000003,0.5011999999999999
70.0,0.5,0.24,1.0,1.0,0.7828000000000002,0.5483999999999999
70.0,0.5,0.34,1.0,1.0,0.8364000000000005,0.6891999999999999
70.0,0.5,0.44,1.0,1.0,1.0,1.0
75.0,0.5,0.03,0.6560000000000005,0.4176,0.6680000000000006,0.3987999999999998
75.0,0.5,0.13,0.6976000000000004,0.49079999999999985,0.7068000000000002,0.5092000000000001
75.0,0.5,0.23,0.9936,0.986,0.7696000000000004,0.5444
75.0,0.5,0.33,1.0,1.0,0.8884000000000003,0.7283999999999999
75.0,0.5,0.43,1.0,1.0,0.9980000000000001,0.9915999999999999
80.0,0.5,0.02,0.6464000000000005,0.3880000000000001,0.6576000000000003,0.37600000000000017
80.0,0.5,0.12,0.7052000000000005,0.4896000000000001,0.7016000000000002,0.5192000000000001
80.0,0.5,0.22,0.9656,0.9508,0.7876000000000003,0.5880000000000001
80.0,0.5,0.32,1.0,1.0,0.8368000000000001,0.644
80.0,0.5,0.42,1.0,1.0,0.9992,0.9944
85.0,0.5,0.01,0.6712000000000006,0.3619999999999999,0.6708000000000003,0.3571999999999998
85.0,0.5,0.11,0.6852000000000007,0.5328000000000002,0.7028000000000004,0.4748000000000003
85.0,0.5,0.21,0.8647999999999998,0.7680000000000001,0.7944000000000001,0.5836
85.0,0.5,0.31,1.0,1.0,0.8603999999999999,0.7188
85.0,0.5,0.41000000000000003,1.0,1.0,0.9867999999999999,0.9672
90.0,0.5,0.0,0.6680000000000003,0.3751999999999998,0.6696000000000005,0.3688
90.0,0.5,0.1,0.6700000000000003,0.49039999999999995,0.6896000000000002,0.41679999999999995
90.0,0.5,0.2,0.7880000000000001,0.6104,0.7432000000000001,0.5367999999999999
90.0,0.5,0.3,1.0,1.0,0.8475999999999999,0.6283999999999998
90.0,0.5,0.4,1.0,1.0,0.9956,0.9876
90.0,0.5,0.5,1.0,1.0,1.0,1.0
95.0,0.5,0.09,0.6908000000000005,0.46400000000000013,0.6772000000000007,0.4472
95.0,0.5,0.19,0.6956000000000003,0.5387999999999997,0.7432000000000002,0.5611999999999999
95.0,0.5,0.29,1.0,1.0,0.8308,0.66
95.0,0.5,0.39,1.0,1.0,0.9836,0.9440000000000001
95.0,0.5,0.49,1.0,1.0,1.0,1.0
100.0,0.5,0.08,0.6772000000000006,0.48279999999999995,0.6728000000000002,0.4092
100.0,0.5,0.18,0.7348000000000006,0.5396,0.7356000000000003,0.5292
100.0,0.5,0.28,1.0,1.0,0.8084,0.6252
100.0,0.5,0.38,1.0,1.0,0.9768000000000001,0.934
100.0,0.5,0.48,1.0,1.0,1.0,1.0
105.0,0.5,0.07,0.6804000000000003,0.4647999999999999,0.6760000000000004,0.4064
105.0,0.5,0.17,0.7496,0.5695999999999999,0.7332000000000001,0.5272
105.0,0.5,0.27,1.0,1.0,0.7988000000000004,0.6
105.0,0.5,0.37,1.0,1.0,0.9419999999999998,0.8583999999999999
105.0,0.5,0.47000000000000003,1.0,1.0,1.0,1.0
110.0,0.5,0.06,0.6856000000000008,0.4556,0.6672000000000006,0.39639999999999986
110.0,0.5,0.16,0.7240000000000005,0.5139999999999999,0.7532,0.5004
110.0,0.5,0.26,1.0,1.0,0.8016000000000002,0.5735999999999997
110.0,0.5,0.36,1.0,1.0,0.9643999999999999,0.8612000000000002
110.0,0.5,0.46,1.0,1.0,1.0,1.0
115.0,0.5,0.05,0.6580000000000006,0.4587999999999998,0.6652000000000003,0.4059999999999999
115.0,0.5,0.15,0.7143999999999999,0.5516,0.6964000000000005,0.5295999999999997
115.0,0.5,0.25,1.0,1.0,0.7928000000000002,0.5959999999999999
115.0,0.5,0.35000000000000003,1.0,1.0,0.9323999999999999,0.8567999999999999
115.0,0.5,0.45,1.0,1.0,1.0,1.0
120.0,0.5,0.04,0.6528000000000005,0.4419999999999999,0.6652000000000006,0.3847999999999998
120.0,0.5,0.14,0.7284000000000003,0.5476,0.7324000000000006,0.5123999999999999
120.0,0.5,0.24,1.0,1.0,0.7628,0.5968
120.0,0.5,0.34,1.0,1.0,0.9368,0.8344
120.0,0.5,0.44,1.0,1.0,1.0,1.0
125.0,0.5,0.03,0.6620000000000001,0.3411999999999999,0.6532000000000003,0.37279999999999996
125.0,0.5,0.13,0.6900000000000004,0.4816,0.7392000000000002,0.5551999999999999
125.0,0.5,0.23,1.0,1.0,0.802,0.6032
125.0,0.5,0.33,1.0,1.0,0.9228000000000002,0.7764000000000002
125.0,0.5,0.43,1.0,1.0,1.0,1.0
130.0,0.5,0.02,0.6224000000000005,0.40839999999999965,0.6760000000000006,0.3659999999999999
130.0,0.5,0.12,0.6940000000000007,0.5179999999999997,0.7004000000000002,0.4899999999999999
130.0,0.5,0.22,1.0,1.0,0.7712000000000004,0.5467999999999997
130.0,0.5,0.32,1.0,1.0,0.8880000000000003,0.7452
130.0,0.5,0.42,1.0,1.0,1.0,1.0
135.0,0.5,0.01,0.6576000000000003,0.3824,0.6680000000000006,0.3799999999999998
135.0,0.5,0.11,0.7224000000000003,0.5232000000000002,0.6956000000000004,0.5000000000000002
135.0,0.5,0.21,0.9864,0.9884000000000001,0.7668,0.5895999999999998
135.0,0.5,0.31,1.0,1.0,0.8679999999999999,0.7255999999999996
135.0,0.5,0.41000000000000003,1.0,1.0,0.996,0.9872000000000001
140.0,0.5,0.0,0.6728000000000003,0.38399999999999984,0.6524000000000005,0.39799999999999996
140.0,0.5,0.1,0.7224000000000003,0.556,0.7268000000000007,0.43200000000000005
140.0,0.5,0.2,0.9284,0.8792,0.7396000000000004,0.5156000000000001
140.0,0.5,0.3,1.0,1.0,0.8280000000000005,0.6404
140.0,0.5,0.4,1.0,1.0,1.0,1.0
140.0,0.5,0.5,1.0,1.0,1.0,1.0
145.0,0.5,0.09,0.7088000000000004,0.5243999999999999,0.6988000000000004,0.4172
145.0,0.5,0.19,0.8352000000000003,0.7235999999999997,0.7879999999999999,0.5656
145.0,0.5,0.29,1.0,1.0,0.8720000000000003,0.6887999999999999
145.0,0.5,0.39,1.0,1.0,0.9944,0.976
145.0,0.5,0.49,1.0,1.0,1.0,1.0
150.0,0.5,0.08,0.6688000000000005,0.5115999999999999,0.6700000000000003,0.4187999999999999
150.0,0.5,0.18,0.7728000000000003,0.6172,0.7476000000000002,0.5263999999999996
150.0,0.5,0.28,1.0,1.0,0.8004000000000003,0.6499999999999999
150.0,0.5,0.38,1.0,1.0,0.9908000000000001,0.9876
150.0,0.5,0.48,1.0,1.0,1.0,1.0
155.0,0.5,0.07,0.7224000000000004,0.5136,0.6868000000000006,0.39799999999999974
155.0,0.5,0.17,0.7372000000000004,0.5836000000000001,0.7308000000000004,0.554
155.0,0.5,0.27,1.0,1.0,0.7944000000000004,0.5816
155.0,0.5,0.37,1.0,1.0,0.9659999999999997,0.9288
155.0,0.5,0.47000000000000003,1.0,1.0,1.0,1.0
160.0,0.5,0.06,0.6860000000000005,0.49800000000000005,0.6752000000000006,0.41039999999999993
160.0,0.5,0.16,0.7184000000000005,0.5476,0.7700000000000001,0.5604
160.0,0.5,0.26,1.0,1.0,0.8007999999999998,0.5572
160.0,0.5,0.36,1.0,1.0,0.9767999999999999,0.9248000000000001
160.0,0.5,0.46,1.0,1.0,1.0,1.0
165.0,0.5,0.05,0.6760000000000006,0.4831999999999999,0.6560000000000002,0.4043999999999999
165.0,0.5,0.15,0.7164000000000003,0.5192,0.6952000000000005,0.4924000000000001
165.0,0.5,0.25,1.0,1.0,0.8144,0.5383999999999998
165.0,0.5,0.35000000000000003,1.0,1.0,0.9752,0.8964000000000002
165.0,0.5,0.45,1.0,1.0,1.0,1.0
170.0,0.5,0.04,0.6628000000000004,0.43400000000000005,0.6652000000000003,0.37959999999999994
170.0,0.5,0.14,0.7208000000000004,0.5720000000000001,0.7340000000000003,0.4427999999999998
170.0,0.5,0.24,1.0,1.0,0.7896000000000002,0.5840000000000001
170.0,0.5,0.34,1.0,1.0,0.9420000000000001,0.8519999999999999
170.0,0.5,0.44,1.0,1.0,1.0,1.0
175.0,0.5,0.03,0.6540000000000005,0.3971999999999998,0.6452000000000002,0.37400000000000005
175.0,0.5,0.13,0.7036,0.5352,0.7120000000000003,0.4711999999999999
175.0,0.5,0.23,1.0,1.0,0.8032000000000004,0.5732
175.0,0.5,0.33,1.0,1.0,0.9331999999999999,0.8244
175.0,0.5,0.43,1.0,1.0,1.0,1.0
180.0,0.5,0.02,0.6700000000000006,0.35480000000000006,0.6572000000000005,0.40360000000000007
180.0,0.5,0.12,0.7256000000000004,0.6040000000000001,0.71,0.4612000000000001
180.0,0.5,0.22,1.0,1.0,0.7608000000000004,0.5176
180.0,0.5,0.32,1.0,1.0,0.9240000000000004,0.8008
180.0,0.5,0.42,1.0,1.0,1.0,1.0
185.0,0.5,0.01,0.6524000000000004,0.36759999999999976,0.6564000000000005,0.3767999999999998
185.0,0.5,0.11,0.7232000000000002,0.4936,0.6888000000000002,0.5047999999999999
185.0,0.5,0.21,1.0,1.0,0.7320000000000004,0.5163999999999999
185.0,0.5,0.31,1.0,1.0,0.8724000000000001,0.6984000000000001
185.0,0.5,0.41000000000000003,1.0,1.0,0.9996,0.9940000000000001
190.0,0.5,0.0,0.6544000000000001,0.37839999999999985,0.6516000000000005,0.39039999999999997
190.0,0.5,0.1,0.7328000000000003,0.5459999999999999,0.6860000000000004,0.4672
190.0,0.5,0.2,0.9852000000000001,0.9832000000000001,0.7740000000000004,0.5931999999999997
190.0,0.5,0.3,1.0,1.0,0.8508000000000001,0.6983999999999999
190.0,0.5,0.4,1.0,1.0,1.0,1.0
190.0,0.5,0.5,1.0,1.0,1.0,1.0
195.0,0.5,0.09,0.6908,0.5332000000000001,0.6704000000000004,0.43159999999999976
195.0,0.5,0.19,0.9456000000000003,0.9064000000000001,0.7444000000000002,0.5068
195.0,0.5,0.29,1.0,1.0,0.8743999999999998,0.7428
195.0,0.5,0.39,1.0,1.0,1.0,0.9788
195.0,0.5,0.49,1.0,1.0,1.0,1.0
200.0,0.5,0.08,0.7168000000000001,0.48919999999999997,0.6816000000000004,0.41559999999999997
200.0,0.5,0.18,0.7832000000000005,0.6404,0.7352000000000003,0.5055999999999999
200.0,0.5,0.28,1.0,1.0,0.8632000000000001,0.6708
200.0,0.5,0.38,1.0,1.0,0.9987999999999999,0.9936
200.0,0.5,0.48,1.0,1.0,1.0,1.0
205.0,0.5,0.07,0.6804000000000008,0.556,0.6776000000000002,0.4135999999999999
205.0,0.5,0.17,0.7552000000000001,0.6012,0.7400000000000004,0.5364000000000001
205.0,0.5,0.27,1.0,1.0,0.8824000000000002,0.6328000000000001
205.0,0.5,0.37,1.0,1.0,0.9976,0.9564
205.0,0.5,0.47000000000000003,1.0,1.0,1.0,1.0
210.0,0.5,0.06,0.6800000000000006,0.42840000000000006,0.6584000000000004,0.42199999999999993
210.0,0.5,0.16,0.7420000000000002,0.5363999999999999,0.7220000000000002,0.5087999999999997
210.0,0.5,0.26,1.0,1.0,0.8220000000000005,0.6127999999999999
210.0,0.5,0.36,1.0,1.0,0.9832,0.978
210.0,0.5,0.46,1.0,1.0,1.0,1.0
215.0,0.5,0.05,0.6712000000000006,0.4668,0.6756000000000003,0.37079999999999996
215.0,0.5,0.15,0.7040000000000002,0.4880000000000001,0.7832000000000002,0.5912
215.0,0.5,0.25,1.0,1.0,0.8280000000000004,0.6231999999999999
215.0,0.5,0.35000000000000003,1.0,1.0,0.9771999999999998,0.93
215.0,0.5,0.45,1.0,1.0,1.0,1.0
220.0,0.5,0.04,0.6824000000000003,0.4867999999999999,0.6600000000000003,0.3908
220.0,0.5,0.14,0.7312000000000002,0.5788,0.7367999999999999,0.5075999999999997
220.0,0.5,0.24,1.0,1.0,0.7836,0.5751999999999998
220.0,0.5,0.34,1.0,1.0,0.9780000000000001,0.8967999999999999
220.0,0.5,0.44,1.0,1.0,1.0,1.0
225.0,0.5,0.03,0.6496000000000005,0.40479999999999977,0.6496000000000004,0.3816000000000001
225.0,0.5,0.13,0.7136000000000001,0.5284000000000001,0.7192000000000004,0.4968
225.0,0.5,0.23,1.0,1.0,0.7980000000000005,0.6152000000000001
225.0,0.5,0.33,1.0,1.0,0.9580000000000004,0.8564
225.0,0.5,0.43,1.0,1.0,1.0,1.0
230.0,0.5,0.02,0.6580000000000006,0.3975999999999999,0.6704000000000007,0.37839999999999996
230.0,0.5,0.12,0.6992000000000005,0.5411999999999999,0.7252000000000005,0.4895999999999999
230.0,0.5,0.22,1.0,1.0,0.7496000000000003,0.5356
230.0,0.5,0.32,1.0,1.0,0.9484,0.824
230.0,0.5,0.42,1.0,1.0,1.0,1.0
235.0,0.5,0.01,0.6680000000000006,0.37400000000000005,0.6648000000000006,0.37760000000000005
235.0,0.5,0.11,0.7244000000000003,0.5412,0.7060000000000004,0.4752
235.0,0.5,0.21,1.0,1.0,0.7740000000000006,0.5408
235.0,0.5,0.31,1.0,1.0,0.9251999999999999,0.7923999999999998
235.0,0.5,0.41000000000000003,1.0,1.0,1.0,1.0
240.0,0.5,0.0,0.6640000000000006,0.37160000000000004,0.6684000000000002,0.37479999999999974
240.0,0.5,0.1,0.7364000000000002,0.5912,0.6920000000000005,0.4624000000000001
240.0,0.5,0.2,0.996,0.9908,0.7932000000000001,0.5660000000000001
240.0,0.5,0.3,1.0,1.0,0.9019999999999997,0.7436
240.0,0.5,0.4,1.0,1.0,1.0,1.0
240.0,0.5,0.5,1.0,1.0,1.0,1.0
245.0,0.5,0.09,0.7104000000000003,0.5204,0.6900000000000007,0.44199999999999995
245.0,0.5,0.19,0.9436,0.9156,0.7760000000000001,0.5276000000000001
245.0,0.5,0.29,1.0,1.0,0.8688000000000002,0.6968
245.0,0.5,0.39,1.0,1.0,1.0,1.0
245.0,0.5,0.49,1.0,1.0,1.0,1.0
250.0,0.5,0.08,0.7300000000000004,0.5679999999999997,0.6584000000000007,0.4411999999999997
250.0,0.5,0.18,0.8252000000000004,0.7315999999999999,0.7480000000000002,0.5484
250.0,0.5,0.28,1.0,1.0,0.8672000000000001,0.6659999999999999
250.0,0.5,0.38,1.0,1.0,1.0,0.9912000000000001
250.0,0.5,0.48,1.0,1.0,1.0,1.0
5.0,0.5,0.08,0.6560000000000005,0.3827999999999999,0.6256000000000006,0.42720000000000014
5.0,0.5,0.18,0.6660000000000003,0.42239999999999994,0.6872,0.41919999999999985
5.0,0.5,0.28,0.6748000000000005,0.45799999999999996,0.6852000000000007,0.49479999999999974
5.0,0.5,0.38,0.8592000000000003,0.7583999999999999,0.7856000000000001,0.5880000000000001
5.0,0.5,0.48,1.0,1.0,0.912,0.7983999999999999
10.0,0.5,0.07,0.6364000000000007,0.3935999999999998,0.6564000000000004,0.3847999999999999
10.0,0.5,0.17,0.6516000000000006,0.47639999999999993,0.6684000000000004,0.48359999999999986
10.0,0.5,0.27,0.7044000000000001,0.5004,0.7464000000000004,0.5324000000000001
10.0,0.5,0.37,0.9896,0.9776,0.8076000000000003,0.6516000000000001
10.0,0.5,0.47000000000000003,1.0,1.0,0.9460000000000002,0.8647999999999998
15.0,0.5,0.06,0.6428000000000005,0.42559999999999987,0.6616000000000003,0.3724
15.0,0.5,0.16,0.6672000000000006,0.48960000000000004,0.6772000000000005,0.4579999999999997
15.0,0.5,0.26,0.7164000000000001,0.5607999999999997,0.7400000000000001,0.5547999999999997
15.0,0.5,0.36,1.0,1.0,0.8220000000000002,0.6304
15.0,0.5,0.46,1.0,1.0,0.9684,0.9048
20.0,0.5,0.05,0.6572000000000006,0.4219999999999999,0.6468000000000006,0.38399999999999984
20.0,0.5,0.15,0.6712000000000004,0.45600000000000007,0.6900000000000003,0.4212000000000002
20.0,0.5,0.25,0.7292000000000001,0.5608,0.7219999999999998,0.5579999999999997
20.0,0.5,0.35000000000000003,1.0,1.0,0.8268000000000001,0.6484000000000001
20.0,0.5,0.45,1.0,1.0,0.9740000000000001,0.9376000000000001
25.0,0.5,0.04,0.6448000000000004,0.4247999999999999,0.6852000000000004,0.3704000000000001
25.0,0.5,0.14,0.6692000000000004,0.4528000000000001,0.6776000000000004,0.4368000000000001
25.0,0.5,0.24,0.7544000000000003,0.5872,0.7260000000000004,0.5003999999999997
25.0,0.5,0.34,1.0,1.0,0.8264000000000002,0.6608000000000003
25.0,0.5,0.44,1.0,1.0,0.9832,0.9520000000000001
30.0,0.5,0.03,0.6252000000000008,0.41119999999999995,0.6784000000000004,0.35799999999999976
30.0,0.5,0.13,0.6768000000000002,0.47159999999999996,0.7060000000000005,0.4835999999999999
30.0,0.5,0.23,0.7384000000000003,0.5856,0.7488000000000006,0.564
30.0,0.5,0.33,1.0,1.0,0.8100000000000002,0.5928000000000001
30.0,0.5,0.43,1.0,1.0,0.9839999999999999,0.9256000000000002
35.0,0.5,0.02,0.6396000000000006,0.37879999999999997,0.6560000000000002,0.38439999999999974
35.0,0.5,0.12,0.6668000000000005,0.46079999999999993,0.7032000000000004,0.4692
35.0,0.5,0.22,0.7328000000000003,0.5887999999999998,0.7488000000000002,0.5271999999999999
35.0,0.5,0.32,1.0,1.0,0.7684000000000001,0.584
35.0,0.5,0.42,1.0,1.0,0.9544000000000001,0.8824
40.0,0.5,0.01,0.6384000000000005,0.4135999999999998,0.6532000000000004,0.38720000000000004
40.0,0.5,0.11,0.6476000000000003,0.43680000000000013,0.6728000000000006,0.42119999999999985
40.0,0.5,0.21,0.7176000000000003,0.5716,0.7172000000000003,0.5420000000000003
40.0,0.5,0.31,1.0,1.0,0.8272000000000004,0.6367999999999998
40.0,0.5,0.41000000000000003,1.0,1.0,0.9528,0.8819999999999999
45.0,0.5,0.0,0.6516000000000003,0.3856000000000001,0.6660000000000004,0.3679999999999998
45.0,0.5,0.1,0.6704000000000003,0.46480000000000016,0.6804000000000007,0.4224000000000001
45.0,0.5,0.2,0.6976000000000002,0.4672000000000001,0.7116000000000002,0.5048000000000001
45.0,0.5,0.3,1.0,1.0,0.8171999999999998,0.5847999999999999
45.0,0.5,0.4,1.0,1.0,0.9476000000000002,0.8623999999999999
45.0,0.5,0.5,1.0,1.0,1.0,1.0
50.0,0.5,0.09,0.6552000000000003,0.42879999999999996,0.6812000000000004,0.41359999999999997
50.0,0.5,0.19,0.7192000000000003,0.49440000000000006,0.7336,0.5343999999999999
50.0,0.5,0.29,1.0,1.0,0.8140000000000002,0.6415999999999998
50.0,0.5,0.39,1.0,1.0,0.9496000000000001,0.8844000000000001
50.0,0.5,0.49,1.0,1.0,1.0,1.0
55.0,0.5,0.08,0.6516000000000005,0.4252,0.6572000000000005,0.3883999999999999
55.0,0.5,0.18,0.7304000000000004,0.5595999999999998,0.7320000000000003,0.5283999999999999
55.0,0.5,0.28,1.0,1.0,0.7880000000000003,0.5976000000000002
55.0,0.5,0.38,1.0,1.0,0.9376000000000001,0.8440000000000001
55.0,0.5,0.48,1.0,1.0,1.0,1.0
60.0,0.5,0.07,0.6432000000000003,0.4460000000000002,0.6584000000000008,0.38439999999999996
60.0,0.5,0.17,0.7224,0.5455999999999999,0.7172000000000003,0.47399999999999987
60.0,0.5,0.27,1.0,1.0,0.7652000000000001,0.5892000000000003
60.0,0.5,0.37,1.0,1.0,0.9128000000000002,0.8423999999999999
60.0,0.5,0.47000000000000003,1.0,1.0,1.0,1.0
65.0,0.5,0.06,0.6492000000000004,0.4228,0.6444000000000004,0.42640000000000006
65.0,0.5,0.16,0.6888000000000001,0.4691999999999999,0.7448,0.5295999999999998
65.0,0.5,0.26,1.0,1.0,0.7672000000000001,0.5640000000000001
65.0,0.5,0.36,1.0,1.0,0.888,0.7828
65.0,0.5,0.46,1.0,1.0,1.0,1.0
70.0,0.5,0.05,0.6716000000000002,0.43,0.6868000000000002,0.35760000000000003
70.0,0.5,0.15,0.7016000000000004,0.5479999999999999,0.7380000000000004,0.5463999999999999
70.0,0.5,0.25,1.0,1.0,0.7760000000000005,0.5871999999999999
70.0,0.5,0.35000000000000003,1.0,1.0,0.9132000000000001,0.7556
70.0,0.5,0.45,1.0,1.0,1.0,1.0
75.0,0.5,0.04,0.6552000000000002,0.4079999999999997,0.6640000000000004,0.36439999999999984
75.0,0.5,0.14,0.6852000000000007,0.5184000000000001,0.7276,0.48719999999999997
75.0,0.5,0.24,1.0,1.0,0.7964,0.5768000000000001
75.0,0.5,0.34,1.0,1.0,0.9036,0.7663999999999999
75.0,0.5,0.44,1.0,1.0,1.0,0.9912000000000001
80.0,0.5,0.03,0.6644000000000005,0.4176,0.6612000000000006,0.3695999999999998
80.0,0.5,0.13,0.6796000000000002,0.5296000000000001,0.7104000000000004,0.4555999999999999
80.0,0.5,0.23,0.9964,0.99,0.7308000000000004,0.5307999999999999
80.0,0.5,0.33,1.0,1.0,0.8624000000000005,0.7171999999999998
80.0,0.5,0.43,1.0,1.0,0.9992,0.9856
85.0,0.5,0.02,0.6700000000000004,0.37,0.6708000000000005,0.3571999999999997
85.0,0.5,0.12,0.7060000000000006,0.5220000000000001,0.6932000000000004,0.4351999999999998
85.0,0.5,0.22,0.9611999999999997,0.9396,0.7412000000000007,0.5655999999999998
85.0,0.5,0.32,1.0,1.0,0.8520000000000002,0.7280000000000002
85.0,0.5,0.42,1.0,1.0,1.0,0.9843999999999999
