,m,p,delta,omni_precision_2,omni_recall_2,omni_precision_3,omni_recall_3,omni_precision_4,omni_recall_4,mase_precision_2,mase_recall_2,mase_precision_3,mase_recall_3,mase_precision_4,mase_recall_4,omni_precision_6,omni_recall_6,omni_precision_8,omni_recall_8,omni_precision_10,omni_recall_10,mase_precision_6,mase_recall_6,mase_precision_8,mase_recall_8,mase_precision_10,mase_recall_10
85,10.0,0.5,0.33,0.7491994308289216,0.9971333333333332,0.8241249235294018,0.9921333333333335,0.6743132174296467,0.9901333333333333,0.4160699873200057,0.9858666666666669,0.4240086539146434,0.9706666666666668,0.42145780605341043,0.9460666666666665,,,,,,,,,,,,
1360,10.0,0.5,0.34,0.8893877551020408,1.0,,,0.7683224741333425,0.9978666666666666,0.4706232597122089,0.9906,,,0.4459935512220302,0.971,0.7613336801879116,0.9936666666666668,0.7105963337729735,0.9860666666666668,0.6765400242586146,0.9746,0.4652853976474129,0.9498000000000002,0.39401920764814025,0.8814666666666667,0.4021904659454262,0.8454666666666665
87,10.0,0.5,0.35000000000000003,0.8870734808652638,0.9983333333333334,0.8628076816815097,0.9994666666666666,0.7539116303547105,0.9987333333333334,0.4422083603587489,0.9930000000000001,0.5916916871929634,0.9854666666666668,0.5085316281980231,0.9835333333333335,,,,,,,,,,,,
1362,10.0,0.5,0.36,0.8787148372862659,1.0,,,0.7885874916200567,0.9972666666666667,0.4430284567155055,0.9934666666666668,,,0.4833726752572078,0.9708,0.7635424356031421,0.9910000000000002,0.7283335842668337,0.9856666666666668,0.7488236869466789,0.9796,0.4554664635629003,0.9296,0.4462125599688701,0.8979333333333335,0.3962510719413495,0.8540000000000001
89,10.0,0.5,0.37,0.9127688913403199,1.0,0.8597299993954577,0.9997999999999999,0.7306069174768822,0.9986666666666666,0.5075456875653616,0.9969333333333334,0.5492849610052806,0.9792000000000001,0.5315463044876677,0.9658666666666668,,,,,,,,,,,,
1364,10.0,0.5,0.38,0.9629729729729728,1.0,,,0.7736408697741572,0.9991333333333334,0.4806839510602909,0.9962,,,0.44702276860531215,0.9773333333333336,0.7908061940788356,0.9968000000000002,0.7540660876952471,0.9892000000000002,0.7169305901290091,0.9848000000000002,0.482095777021737,0.9594666666666668,0.4106891368793959,0.9165333333333332,0.4214245837319081,0.8732000000000001
91,10.0,0.5,0.39,0.9294594594594594,1.0,0.9051276056052082,0.9998,0.7778717719823877,0.9999333333333333,0.5104541619407457,0.9954666666666668,0.5890589168037127,0.9871333333333335,0.47694626201374546,0.9724666666666668,,,,,,,,,,,,
1366,10.0,0.5,0.4,0.925945945945946,1.0,,,0.7648350768686059,0.9997333333333336,0.5348540852851368,0.9971333333333332,,,0.5907119785742931,0.9841333333333336,0.7117725413209521,0.9966,0.7259247081379883,0.9974,0.6842867490811593,0.9914666666666666,0.5759645047486909,0.9651999999999996,0.4487718767675421,0.9484,0.4916192029215413,0.9127333333333334
93,10.0,0.5,0.41000000000000003,0.895945945945946,1.0,0.8569447820453954,1.0,0.7678356193226646,0.9991333333333334,0.573905184776367,0.9964666666666667,0.6983257936079487,0.9942666666666667,0.6534483960969869,0.9848,,,,,,,,,,,,
1368,10.0,0.5,0.42,0.9564864864864864,1.0,,,0.7403110704651762,0.9994666666666668,0.6661023632935342,0.9950666666666668,,,0.5829467092065765,0.9874666666666668,0.7437364610723083,0.9988,0.7598940944902389,0.9944000000000002,0.7224594915342394,0.9915333333333336,0.5321781384886468,0.9757333333333332,0.4761898210413503,0.9364,0.4811458073331346,0.9260666666666668
95,10.0,0.5,0.43,0.9864864864864864,1.0,0.956349943184959,1.0,0.7655144991584991,0.9992,0.5981650902403308,0.9971333333333334,0.6422116512108302,0.9944000000000003,0.6369337757857787,0.9924000000000001,,,,,,,,,,,,
1370,10.0,0.5,0.44,0.8989189189189188,1.0,,,0.7144408108398703,0.9998,0.6819033154846521,0.9984,,,0.6532819406805288,0.9952,0.7242281001786006,0.9995333333333334,0.7287831524893917,0.9973333333333332,0.6789078313876948,0.9902666666666669,0.605067763457111,0.9819999999999998,0.5582018958396308,0.9634666666666664,0.526157960616091,0.9461999999999996
97,10.0,0.5,0.45,0.99,1.0,0.9281535569644029,1.0,0.7755190270862866,0.9992666666666667,0.6387385164429573,0.9979333333333336,0.7240190810963014,0.9928000000000003,0.6408478707011979,0.9947333333333332,,,,,,,,,,,,
1372,10.0,0.5,0.46,0.9078709321566464,1.0,,,0.7426153165908628,0.9999333333333332,0.7346399183472672,0.9981333333333332,,,0.6031219012797838,0.9952666666666664,0.7118293179902605,0.9971333333333332,0.6839332315906941,0.9949999999999996,0.7268555800495214,0.9935333333333334,0.6403410956639773,0.9920000000000002,0.5818674112130757,0.9738666666666664,0.5841524064488988,0.9620000000000002
99,10.0,0.5,0.47000000000000003,0.9664864864864865,1.0,0.8993850334573777,1.0,0.7793762563693591,1.0,0.8550927190211216,0.9996,0.7694746749122234,0.9964666666666667,0.6258661644922681,0.9969333333333334,,,,,,,,,,,,
1374,10.0,0.5,0.48,0.8959459459459458,1.0,,,0.7411942805703172,0.9982,0.7652758789536859,0.9986,,,0.6573570958294453,0.9962666666666666,0.7365322957231658,0.9986,0.7280835930927491,0.9974666666666668,0.7193838557947018,0.9930666666666668,0.6961260992284073,0.9909333333333332,0.6508276138798536,0.9822,0.6303935666341903,0.9748000000000002
101,10.0,0.5,0.49,0.9529729729729729,1.0,0.942756674781175,0.9999333333333333,0.7726683166854446,0.9974000000000001,0.8694361381469394,0.9996,0.9175325121616325,0.9996,0.743912545474899,0.998,,,,,,,,,,,,
1376,10.0,0.5,0.5,0.8873303916161057,1.0,,,0.7560916419811966,0.9995333333333334,0.8430000604334293,0.9988,,,0.6733452313396071,0.9974666666666668,0.7326018534135399,0.9959999999999998,0.7436841569781256,0.996,0.6668681086743448,0.9952,0.6326097020372994,0.9954,0.7204505203130107,0.9933333333333332,0.6724826344032974,0.9862666666666664
103,15.0,0.5,0.0,0.2484055667873134,0.04980000000000001,0.237089341949653,0.0626,0.23334431860749047,0.06553333333333335,0.21046979729088666,0.06186666666666665,0.23293224428218673,0.08893333333333335,0.2330831784339966,0.0658,,,,,,,,,,,,
1378,15.0,0.5,0.01,0.2391188620827269,0.07659999999999999,,,0.2576369625619585,0.061733333333333335,0.24683096359284226,0.09093333333333334,,,0.26585009313990915,0.07706666666666666,0.2643252806624001,0.06313333333333332,0.248196733656679,0.06360000000000003,0.2608384883331403,0.06133333333333332,0.2834766595015895,0.06413333333333332,0.25578487042940223,0.059266666666666676,0.28804614041559223,0.04873333333333334
105,15.0,0.5,0.02,0.2542137758016933,0.0664,0.26892067362936534,0.10059999999999998,0.21084465692900972,0.0698,0.25089509315189684,0.13040000000000002,0.24804165299706132,0.0934,0.2606126351754582,0.07120000000000001,,,,,,,,,,,,
1380,15.0,0.5,0.03,0.2638872572810913,0.15419999999999998,,,0.26175555125154754,0.09966666666666668,0.2510870152942079,0.17046666666666666,,,0.223104739206195,0.08393333333333335,0.3287141234222839,0.07946666666666666,0.2418133066483681,0.06746666666666667,0.2626508102779966,0.05893333333333335,0.2320519249906197,0.05460000000000001,0.2561813483078699,0.05486666666666666,0.22533501267327985,0.07173333333333334
107,15.0,0.5,0.04,0.2600020600922115,0.2954666666666667,0.2765008137920859,0.2119333333333333,0.2809017030037319,0.14366666666666672,0.26400920721868043,0.26653333333333334,0.2613000534956655,0.18873333333333334,0.2745121506427412,0.163,,,,,,,,,,,,
1382,15.0,0.5,0.05,0.26008980603210485,0.3642,,,0.2677626224522503,0.17586666666666662,0.28099929900173354,0.31386666666666657,,,0.290663059661446,0.16373333333333331,0.29774601534035866,0.13059999999999994,0.2813878208513531,0.09726666666666668,0.2994814142209655,0.09153333333333333,0.2810756894229891,0.12893333333333332,0.3212767710621499,0.1092,0.2733166356541739,0.09419999999999998
109,15.0,0.5,0.06,0.26460795734354103,0.4518666666666665,0.29266561926333357,0.301,0.3222720150560987,0.21719999999999995,0.2649954700522139,0.40113333333333334,0.2895456466946619,0.30280000000000007,0.2864312434724484,0.2377333333333333,,,,,,,,,,,,
1384,15.0,0.5,0.07,0.2742927266036984,0.6329333333333333,,,0.32403766867134803,0.3498666666666667,0.25595082155338233,0.5768666666666666,,,0.285066500245066,0.3260666666666666,0.298806092066405,0.21493333333333334,0.29946455665502464,0.1618666666666667,0.34681477503955743,0.15586666666666665,0.2986180492631378,0.2291333333333333,0.3137954470546885,0.17340000000000005,0.3225666129731811,0.16266666666666665
111,15.0,0.5,0.08,0.264687824522229,0.6814666666666668,0.2817598545800407,0.5184666666666665,0.2902812661636553,0.4330666666666666,0.26961676123176,0.7269333333333334,0.27497252411096906,0.5099333333333333,0.29832850733985217,0.4776666666666667,,,,,,,,,,,,
1386,15.0,0.5,0.09,0.2576810654621681,0.7325333333333336,,,0.2776889155694332,0.4711333333333334,0.2581962441855017,0.7558666666666669,,,0.2959808716079467,0.4746666666666667,0.2968896101973023,0.3158000000000001,0.3181738295331439,0.24599999999999994,0.3528583475969787,0.2238,0.3142171731829292,0.3717333333333333,0.32366610914992483,0.2754,0.3276995839681506,0.22186666666666666
113,15.0,0.5,0.1,0.27437217765645994,0.8429333333333332,0.30482262955938433,0.6725333333333332,0.2946165194169957,0.525,0.2711692236675381,0.8778666666666668,0.29678682667067297,0.6769333333333334,0.28921745923362824,0.5944666666666667,,,,,,,,,,,,
1388,15.0,0.5,0.11,0.2682622236975796,0.813,,,0.2963221594045496,0.6238666666666667,0.2733681243861916,0.8412666666666665,,,0.2950287387301298,0.6291333333333331,0.30779607118763186,0.4318666666666666,0.3557290680524756,0.3661333333333333,0.3726294425038259,0.33246666666666663,0.3380333861253982,0.4557333333333333,0.3397856526030592,0.3558,0.3631660939610851,0.3240666666666667
115,15.0,0.5,0.12,0.26846562108530053,0.9229333333333335,0.2797959806827844,0.7466000000000002,0.2842078321585673,0.6747333333333333,0.2770519704377644,0.9138666666666668,0.297334948627095,0.8060666666666667,0.30646990351019504,0.6712666666666665,,,,,,,,,,,,
1390,15.0,0.5,0.13,0.28066126668334906,0.9260666666666668,,,0.3095606186120635,0.7243999999999999,0.28232385226319257,0.8963333333333334,,,0.3138251757377194,0.7277333333333336,0.3191671899853025,0.5441999999999999,0.3651975497760225,0.4577333333333333,0.4123577766293897,0.4365999999999998,0.3401755039992869,0.5953999999999998,0.3426190402698925,0.4685333333333335,0.374757625755524,0.3894666666666667
117,15.0,0.5,0.14,0.2944443976022697,0.9478,0.3020665873872888,0.8189999999999996,0.30741962307532,0.7448666666666668,0.27838772472490814,0.9472,0.3037730709704205,0.8330666666666667,0.3252366769455384,0.765,,,,,,,,,,,,
1392,15.0,0.5,0.15,0.25981619492904584,0.9558666666666668,,,0.321424405643408,0.8092666666666668,0.2885786503780711,0.9322,,,0.2961091590423021,0.7811999999999999,0.3491896495918128,0.6569333333333334,0.3893502708784117,0.6008,0.4439102054835797,0.5663333333333334,0.32695427587603376,0.6602000000000001,0.3376513616421249,0.5371333333333335,0.3531651947673497,0.4725333333333331
119,15.0,0.5,0.16,0.2729634751561469,0.9553333333333334,0.3218599996955791,0.8892,0.3145070077823798,0.8149333333333334,0.2643529268655608,0.9514666666666666,0.30386548447754425,0.9120000000000001,0.2960862076829085,0.8564000000000004,,,,,,,,,,,,
1394,15.0,0.5,0.17,0.28716115038673423,0.9571333333333332,,,0.31644210908606285,0.8560666666666665,0.29448977691886963,0.9742,,,0.32290742389709903,0.8510666666666665,0.3506296106670828,0.7543333333333334,0.4212797432063964,0.6966,0.4655439122432552,0.6691333333333336,0.3417676609231751,0.7588000000000001,0.3327392560918219,0.6055333333333333,0.35908817938000503,0.5523333333333332
121,15.0,0.5,0.18,0.3162547554476522,0.9684666666666666,0.3803204397019656,0.9130000000000001,0.3322485867023175,0.8867333333333332,0.288217338651294,0.9702000000000003,0.31035888749839147,0.9152666666666666,0.3364687948084369,0.8589333333333332,,,,,,,,,,,,
1396,15.0,0.5,0.19,0.26055056380354363,0.9795333333333334,,,0.3603009251561952,0.8978,0.35617504254933896,0.9691333333333336,,,0.3380861250618856,0.8963333333333332,0.4013468439441627,0.8379333333333332,0.4601439796915344,0.7649999999999997,0.5119093690193387,0.7503333333333334,0.34944097401074736,0.7972666666666669,0.3361876767572346,0.6811333333333333,0.3524827967415013,0.5812
123,15.0,0.5,0.2,0.322043486584745,0.9893333333333332,0.34850666314566686,0.9375333333333338,0.3068699907855085,0.9062666666666669,0.32714368488669776,0.9777333333333336,0.35781316981857286,0.9401333333333335,0.30972184368451666,0.9229333333333335,,,,,,,,,,,,
1398,15.0,0.5,0.21,0.2932159459761852,0.9758,,,0.32601058787942394,0.9323999999999998,0.3247394374923838,0.9774666666666668,,,0.3755362487400648,0.9165333333333336,0.3859472132332292,0.8482000000000001,0.5170226328537479,0.8494666666666665,0.553750739343065,0.8629333333333333,0.3867074397278434,0.8422000000000003,0.3551011053894168,0.7556000000000002,0.36845995395153175,0.6863999999999999
125,15.0,0.5,0.22,0.3086743691201039,0.9896666666666667,0.37508274419922216,0.9586666666666668,0.442153451145163,0.9469333333333337,0.328702124023405,0.9819333333333334,0.3595349951188237,0.9540666666666666,0.3620574707487657,0.9178666666666667,,,,,,,,,,,,
1400,15.0,0.5,0.23,0.3004019602708802,0.9844,,,0.3899371179001405,0.9368666666666666,0.2854248263912122,0.984,,,0.34834481980765114,0.9322666666666664,0.5005655355208152,0.9119333333333334,0.5509002163056552,0.9063333333333332,0.5981319746085678,0.9068,0.374801350560085,0.8758666666666666,0.3557868094756715,0.7783333333333329,0.3599433405008706,0.7074666666666665
127,15.0,0.5,0.24,0.32144449137898584,0.9811999999999999,0.39762857262434487,0.9633333333333334,0.4142480386670026,0.9396666666666665,0.3156713582048448,0.9875333333333335,0.3660555499431056,0.9575333333333335,0.387257581616989,0.9484,,,,,,,,,,,,
1402,15.0,0.5,0.25,0.37437246055334,0.9922666666666669,,,0.394761773869567,0.9526,0.3392393093600141,0.9808666666666666,,,0.3854711982563619,0.9575999999999996,0.5632451778936762,0.9539333333333334,0.6028478679566704,0.9304,0.6386845303214866,0.9240666666666664,0.4075390411912005,0.9090000000000004,0.3706612977928572,0.8253333333333335,0.3776500201243173,0.7749999999999999
129,15.0,0.5,0.26,0.40186035942750176,0.9844666666666667,0.42833568907795266,0.9796000000000002,0.47040609014083956,0.965,0.3769788464863123,0.9789999999999999,0.44010657221511934,0.9664,0.40487251410982916,0.9580666666666668,,,,,,,,,,,,
1404,15.0,0.5,0.27,0.3636057059151683,0.9863333333333332,,,0.4563404745567902,0.9632666666666668,0.3643448672085768,0.9913999999999998,,,0.4211448323627437,0.9650666666666666,0.6195196233811366,0.9665999999999998,0.674342762685135,0.9571333333333334,0.6698906011461111,0.9539333333333336,0.3896798058749377,0.9070666666666668,0.3687568783065924,0.8652666666666667,0.3711667363471208,0.7991333333333333
131,15.0,0.5,0.28,0.5224702395350361,0.9984000000000001,0.6001167402359109,0.9820666666666666,0.5254787791806834,0.9718000000000003,0.3742205500471843,0.9924,0.4219839652922176,0.9729333333333333,0.4781180024669743,0.9714666666666661,,,,,,,,,,,,
1406,15.0,0.5,0.29,0.6241096267576011,0.9976666666666664,,,0.5753665749125993,0.9858666666666668,0.4384966239609217,0.9933333333333334,,,0.43597573027852027,0.9723333333333329,0.6880692985047441,0.9872,0.7261805772704875,0.9894666666666668,0.6999881229856451,0.9757333333333332,0.3929281255146165,0.9408,0.4420307675243965,0.9058666666666668,0.3930990732411657,0.850666666666667
133,15.0,0.5,0.3,0.8179133355845685,0.997,0.7994123229650802,0.9987333333333334,0.6941420243674302,0.9949333333333332,0.40932245592088334,0.9926000000000001,0.49004238495141306,0.9872000000000003,0.5227382428793161,0.9815333333333334,,,,,,,,,,,,
1408,15.0,0.5,0.31,0.7914721141299214,1.0,,,0.7168751628143534,0.9936,0.3820597569948279,0.9900666666666668,,,0.4784859653080393,0.9685999999999996,0.7475012116652279,0.9934,0.7201726505825478,0.9938666666666668,0.7075656202180973,0.9855333333333336,0.4463183133584179,0.9602666666666668,0.4690171332121361,0.9128666666666664,0.4164226859131148,0.8622
135,15.0,0.5,0.32,0.9664864864864865,1.0,0.9292328299890802,0.9998666666666668,0.7562138932065318,0.9982000000000001,0.5445393896112709,0.9934000000000002,0.6032444305071032,0.9873333333333335,0.5384415267171467,0.9838,,,,,,,,,,,,
1410,15.0,0.5,0.33,0.9594594594594592,1.0,,,0.8102690350635154,0.9991333333333332,0.4307126902746664,0.9970666666666668,,,0.4189656294044501,0.9791333333333334,0.7303690227133177,0.9982,0.7179790812209876,0.9946666666666668,0.6944596076724607,0.9884666666666668,0.4248898355008599,0.9508666666666664,0.4295965629929403,0.9202666666666666,0.4079920874052285,0.8791333333333335
137,15.0,0.5,0.34,0.94138444567016,1.0,0.9587399856492245,0.9998666666666667,0.8063995513894723,0.9993333333333334,0.4613273822938077,0.9934000000000001,0.5341988867558592,0.9910666666666667,0.5645658920776921,0.9860000000000001,,,,,,,,,,,,
1412,15.0,0.5,0.35000000000000003,0.9529729729729728,1.0,,,0.7415155091913275,0.9999333333333332,0.5191324908340925,0.9924666666666668,,,0.531927825880576,0.985,0.7669722316282581,0.9983333333333332,0.7510147655714023,0.9948,0.7222904722497734,0.9903333333333336,0.4623004288577592,0.9732,0.4412758492304445,0.9372,0.4384714823993987,0.9137333333333332
139,15.0,0.5,0.36,0.9664864864864865,1.0,0.9188185452493368,1.0,0.772655555900235,0.9995999999999999,0.5707742415914997,0.9954666666666667,0.5947962385072476,0.9914000000000001,0.6107245470142171,0.9901333333333338,,,,,,,,,,,,
1414,15.0,0.5,0.37,0.99,1.0,,,0.7913837157274479,0.999,0.5779400885986707,0.9975333333333336,,,0.548899986330938,0.9880000000000002,0.7514898471080791,0.9994666666666668,0.680987840494183,0.9963333333333334,0.6697023351705351,0.9868000000000002,0.5575465507914231,0.9755333333333336,0.5064580522795953,0.9509999999999998,0.4680571524184389,0.9323999999999998
141,15.0,0.5,0.38,0.9359459459459458,1.0,0.918685951461027,1.0,0.7201794643631851,0.9992666666666667,0.44053655780717393,0.9937333333333335,0.6539621490964624,0.9939333333333333,0.5564193446768687,0.9851999999999999,,,,,,,,,,,,
1416,15.0,0.5,0.39,0.96,1.0,,,0.7959294303701173,0.9988666666666668,0.5190271241502598,0.9990666666666668,,,0.5655179261073954,0.9904,0.7860515875713956,0.9993999999999998,0.7748800043278741,0.998,0.7031433828933592,0.9916666666666668,0.5064268551013352,0.9734666666666668,0.5289682039289678,0.9519999999999998,0.4544906334757641,0.9399999999999996
143,15.0,0.5,0.4,0.9259459459459458,1.0,0.890795489472042,0.9999333333333333,0.7198411750168674,0.9984666666666668,0.6585303902326303,0.9992666666666667,0.7543067994876061,0.9957999999999998,0.6105510825767733,0.9904666666666668,,,,,,,,,,,,
